name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 30%,30000395,128,0.084544,1351.636747624076
SP Skill UP [S]: at 30%,30000400,121,0.079921,1277.7191129883845
Appeal UP [L]: on AC Success,30000149,117,0.077279,1235.480464625132
Voltage UP [L]: on AC Success,30000150,88,0.058124,929.2502639915523
Skill Rate+ [S],30000004,75,0.049538,791.974656810982
Voltage Gain [SP]: at Song Start,30000523,69,0.045575,728.6166842661034
Appeal UP [S]: on AC Success / All,30000170,47,0.031044,496.3041182682154
Voltage UP [S]: on AC Success / All,30000171,46,0.030383,485.74445617740236
Appeal UP [S]: at 30% / All,30000416,32,0.021136,337.909186906019
Appeal UP [M]: at 30% / Type,30000466,16,0.010568,168.9545934530095
Appeal UP [M]: at 30% / Same School,30000446,14,0.009247,147.8352692713833
Appeal UP [M]: at 30% / Same Year,30000426,14,0.009247,147.8352692713833
Voltage Gain [MAX]: at Song Start,30000522,14,0.009247,147.8352692713833
Appeal UP [M]: at 30% / Same Attribute,30000476,13,0.008587,137.2756071805702
Appeal UP [M]: at 30% / Buddy,30000406,13,0.008587,137.2756071805702
Appeal UP [M]: on AC Success / Same School,30000200,12,0.007926,126.71594508975714
Appeal UP [M]: on AC Success / Type,30000220,12,0.007926,126.71594508975714
Appeal UP [M]: on AC Success / Same Strategy,30000210,11,0.007266,116.15628299894404
Appeal UP [M]: on AC Success / Buddy,30000160,10,0.006605,105.59662090813094
Appeal UP [M]: on AC Success / Same Year,30000180,10,0.006605,105.59662090813094
Appeal UP [M]: on AC Success / Same Attribute,30000230,9,0.005945,95.03695881731784
Skill Rate+ [S]: Type,30000034,8,0.005284,84.47729672650475
Appeal+ [M]: Type,30000512,8,0.005284,84.47729672650475
Voltage UP [M]: on AC Success / Same Strategy,30000211,8,0.005284,84.47729672650475
Voltage UP [M]: on AC Success / Type,30000221,6,0.003963,63.35797254487857
Appeal UP [M]: at 30% / Same Strategy,30000456,6,0.003963,63.35797254487857
Voltage UP [M]: on AC Success / Same Year,30000181,6,0.003963,63.35797254487857
Voltage UP [M]: on AC Success / Same School,30000201,5,0.003303,52.79831045406547
Appeal+ [S]: Same School,30000021,5,0.003303,52.79831045406547
Voltage UP [M]: on AC Success / Buddy,30000161,4,0.002642,42.23864836325237
Voltage UP [M]: on AC Success / Same Attribute,30000231,4,0.002642,42.23864836325237
Critical+ [S]: Same Year,30000012,4,0.002642,42.23864836325237
Critical+ [S]: Same Strategy,30000027,4,0.002642,42.23864836325237
Critical+ [M]: Buddy,30000483,3,0.001982,31.678986272439285
Skill Rate+ [S]: All,30000490,3,0.001982,31.678986272439285
Skill Rate+ [M]: Same Attribute,30000520,2,0.001321,21.119324181626187
