name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: at 30%,30000396,100,0.066007,1081.081081081081
Appeal+ [S],30000001,98,0.064686,1059.4594594594594
SP Skill UP [S]: on AC Success,30000154,93,0.061386,1005.4054054054054
Critical UP [L]: at 30%,30000398,92,0.060726,994.5945945945946
Skill Rate+ [S],30000004,89,0.058746,962.1621621621622
Voltage UP [L]: on AC Success,30000150,80,0.052805,864.8648648648649
Voltage Gain [SP]: at Song Start,30000523,39,0.025743,421.6216216216216
Voltage UP [S]: on AC Success / All,30000171,36,0.023762,389.18918918918916
Critical UP [S]: at 30% / All,30000419,35,0.023102,378.3783783783784
Voltage UP [S]: at 30% / All,30000417,29,0.019142,313.5135135135135
Voltage Gain [MAX]: at Song Start,30000522,22,0.014521,237.83783783783784
Appeal+ [M]: Same Attribute,30000517,11,0.007261,118.91891891891892
Skill Rate+ [S]: Same Strategy,30000029,11,0.007261,118.91891891891892
Voltage UP [M]: on AC Success / Same Year,30000181,10,0.006601,108.10810810810811
Critical UP [M]: at 30% / Type,30000469,9,0.005941,97.29729729729729
Critical UP [M]: at 30% / Same School,30000449,8,0.005281,86.48648648648648
Critical UP [M]: at 30% / Same Strategy,30000459,8,0.005281,86.48648648648648
Appeal+ [S]: Same Strategy,30000026,7,0.004620,75.67567567567568
Critical+ [S]: Same Strategy,30000027,7,0.004620,75.67567567567568
Combo Count UP [S]: at 30%,30000390,7,0.004620,75.67567567567568
Appeal+ [S]: Type,30000031,7,0.004620,75.67567567567568
Voltage UP [M]: on AC Success / Same Attribute,30000231,7,0.004620,75.67567567567568
Appeal+ [M]: Same School,30000502,7,0.004620,75.67567567567568
Appeal+ [M]: Buddy,30000482,7,0.004620,75.67567567567568
Combo Count UP [S]: on AC Success,30000144,6,0.003960,64.86486486486486
Appeal+ [S]: Same Attribute,30000036,6,0.003960,64.86486486486486
Appeal+ [M]: Type,30000512,6,0.003960,64.86486486486486
Voltage UP [M]: on AC Success / Buddy,30000161,5,0.003300,54.054054054054056
Combo Count UP [S]: at 80% Remaining,30000295,5,0.003300,54.054054054054056
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003300,54.054054054054056
Voltage UP [M]: at 30% / Buddy,30000407,5,0.003300,54.054054054054056
Voltage UP [M]: on AC Success / Same School,30000201,5,0.003300,54.054054054054056
Critical+ [S]: Same School,30000022,4,0.002640,43.24324324324324
Critical UP [M]: at 30% / Same Year,30000429,4,0.002640,43.24324324324324
Critical+ [M]: Buddy,30000483,4,0.002640,43.24324324324324
Critical+ [S]: Same Year,30000012,4,0.002640,43.24324324324324
Appeal+ [S]: Same School,30000021,4,0.002640,43.24324324324324
Voltage UP [M]: at 30% / Same Year,30000427,4,0.002640,43.24324324324324
Voltage UP [M]: at 30% / Same Attribute,30000477,4,0.002640,43.24324324324324
Appeal+ [S]: Same Year,30000011,4,0.002640,43.24324324324324
Skill Rate+ [S]: Type,30000034,3,0.001980,32.43243243243243
Combo Count UP [S]: at Song Start,30000236,3,0.001980,32.43243243243243
Appeal+ [M]: Same Strategy,30000507,3,0.001980,32.43243243243243
Critical+ [M]: Same Strategy,30000508,3,0.001980,32.43243243243243
Skill Rate+ [M]: Same Attribute,30000520,3,0.001980,32.43243243243243
Appeal+ [M]: Same Year,30000492,3,0.001980,32.43243243243243
Critical UP [M]: at 30% / Same Attribute,30000479,2,0.001320,21.62162162162162
Voltage UP [M]: on AC Success / Type,30000221,2,0.001320,21.62162162162162
Voltage UP [M]: at 30% / Same School,30000447,2,0.001320,21.62162162162162
Voltage UP [M]: at 30% / Type,30000467,2,0.001320,21.62162162162162
Critical UP [M]: at 30% / Buddy,30000409,2,0.001320,21.62162162162162
Skill Rate+ [S]: All,30000490,2,0.001320,21.62162162162162
Appeal+ [L],30000041,1,0.000660,10.81081081081081
