name,skill_id,count,expectation,estimated_weight
Critical UP [L]: on AC Success,30000152,111,0.067314,1071.4285714285713
Skill Rate+ [S]: Buddy,30000009,89,0.053972,859.073359073359
Voltage Gain [SP]: at Song Start,30000523,80,0.048514,772.2007722007722
Appeal UP [L]: on AC Success,30000149,74,0.044876,714.2857142857142
Appeal UP [L]: at 30%,30000395,61,0.036992,588.8030888030888
Critical+ [S]: Buddy,30000007,59,0.035779,569.4980694980695
SP Skill UP [S]: at 30%,30000400,58,0.035173,559.8455598455598
Critical+ [S],30000002,57,0.034566,550.1930501930502
Voltage UP [L]: at 80% Remaining,30000301,54,0.032747,521.2355212355212
Critical UP [S]: on AC Success / All,30000173,35,0.021225,337.83783783783787
Voltage UP [S]: at 80% Remaining / All,30000322,30,0.018193,289.57528957528956
Appeal UP [S]: at 30% / All,30000416,23,0.013948,222.007722007722
Voltage Gain [MAX]: at Song Start,30000522,22,0.013341,212.35521235521236
Appeal UP [S]: on AC Success / All,30000170,16,0.009703,154.44015444015443
Appeal UP [M]: at 30% / Buddy,30000406,12,0.007277,115.83011583011583
Appeal UP [M]: on AC Success / Same Strategy,30000210,11,0.006671,106.17760617760618
Skill Rate+ [M]: Type,30000515,10,0.006064,96.52509652509653
Appeal UP [M]: on AC Success / Type,30000220,10,0.006064,96.52509652509653
Critical+ [M]: Type,30000513,9,0.005458,86.87258687258688
Stamina Recovery [S]: at 80% Remaining,30000293,9,0.005458,86.87258687258688
Skill Rate+ [M]: Buddy,30000485,9,0.005458,86.87258687258688
Appeal UP [M]: at 30% / Same School,30000446,9,0.005458,86.87258687258688
Shield Gain [S]: at 80% Remaining,30000294,9,0.005458,86.87258687258688
Appeal UP [M]: on AC Success / Same Year,30000180,9,0.005458,86.87258687258688
Critical UP [M]: on AC Success / Same Strategy,30000213,9,0.005458,86.87258687258688
Appeal UP [M]: at 30% / Same Year,30000426,8,0.004851,77.22007722007721
Critical+ [S]: Same Attribute,30000037,7,0.004245,67.56756756756756
Appeal UP [M]: on AC Success / Same Attribute,30000230,7,0.004245,67.56756756756756
Critical UP [M]: on AC Success / Same Attribute,30000233,7,0.004245,67.56756756756756
Critical UP [M]: on AC Success / Same Year,30000183,7,0.004245,67.56756756756756
Critical+ [S]: All,30000488,7,0.004245,67.56756756756756
Stamina Recovery [S]: on AC Success,30000142,7,0.004245,67.56756756756756
Voltage UP [M]: at 80% Remaining / Same School,30000352,6,0.003639,57.915057915057915
Appeal UP [M]: on AC Success / Buddy,30000160,6,0.003639,57.915057915057915
Voltage UP [M]: at 80% Remaining / Same Year,30000332,6,0.003639,57.915057915057915
Skill Rate+ [S]: Same School,30000024,6,0.003639,57.915057915057915
Shield Gain [S]: at 30%,30000389,6,0.003639,57.915057915057915
Appeal UP [M]: at 30% / Same Attribute,30000476,6,0.003639,57.915057915057915
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,5,0.003032,48.262548262548265
Critical+ [L],30000042,5,0.003032,48.262548262548265
Critical+ [M]: Same Year,30000493,5,0.003032,48.262548262548265
Critical UP [M]: on AC Success / Same School,30000203,5,0.003032,48.262548262548265
Appeal UP [M]: on AC Success / Same School,30000200,5,0.003032,48.262548262548265
Voltage UP [M]: at 80% Remaining / Type,30000372,5,0.003032,48.262548262548265
Skill Rate+ [M]: Same Year,30000495,4,0.002426,38.61003861003861
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,4,0.002426,38.61003861003861
Critical UP [M]: on AC Success / Type,30000223,4,0.002426,38.61003861003861
Voltage UP [M]: at 80% Remaining / Buddy,30000312,4,0.002426,38.61003861003861
Skill Rate+ [L],30000044,4,0.002426,38.61003861003861
Critical UP [M]: on AC Success / Buddy,30000163,4,0.002426,38.61003861003861
Shield Gain [S]: on AC Success,30000143,4,0.002426,38.61003861003861
Critical+ [M]: Same School,30000503,3,0.001819,28.957528957528957
Appeal UP [M]: at 30% / Type,30000466,3,0.001819,28.957528957528957
Stamina Recovery [S]: at 30%,30000388,3,0.001819,28.957528957528957
Skill Rate+ [M]: Same School,30000505,3,0.001819,28.957528957528957
Skill Rate+ [S]: Same Attribute,30000039,3,0.001819,28.957528957528957
Appeal UP [M]: at 30% / Same Strategy,30000456,2,0.001213,19.305019305019304
