name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,101,0.068013,1081.370449678801
Voltage UP [L]: on AC Success,30000150,92,0.061953,985.0107066381156
Critical UP [L]: at 30%,30000398,88,0.059259,942.1841541755889
Skill Rate+ [S],30000004,79,0.053199,845.8244111349037
Voltage Gain [SP]: at Song Start,30000523,64,0.043098,685.2248394004283
Appeal UP [L]: at 30%,30000395,64,0.043098,685.2248394004283
Appeal UP [L]: on AC Success,30000149,61,0.041077,653.1049250535332
SP Skill UP [S]: at 30%,30000400,58,0.039057,620.985010706638
Voltage UP [S]: on AC Success / All,30000171,30,0.020202,321.19914346895075
Critical UP [S]: at 30% / All,30000419,29,0.019529,310.492505353319
Appeal UP [S]: on AC Success / All,30000170,28,0.018855,299.7858672376874
Voltage Gain [MAX]: at Song Start,30000522,17,0.011448,182.01284796573876
Appeal UP [S]: at 30% / All,30000416,17,0.011448,182.01284796573876
Appeal UP [M]: on AC Success / Same Strategy,30000210,10,0.006734,107.06638115631691
Critical+ [M]: Buddy,30000483,10,0.006734,107.06638115631691
Appeal UP [M]: on AC Success / Buddy,30000160,8,0.005387,85.65310492505354
Combo Count UP [S]: at Song Start,30000236,8,0.005387,85.65310492505354
Appeal UP [M]: on AC Success / Same School,30000200,8,0.005387,85.65310492505354
Critical UP [M]: at 30% / Same Year,30000429,8,0.005387,85.65310492505354
Appeal UP [M]: at 30% / Same Year,30000426,8,0.005387,85.65310492505354
Critical+ [S]: Same Year,30000012,8,0.005387,85.65310492505354
Critical UP [M]: at 30% / Same Strategy,30000459,8,0.005387,85.65310492505354
Appeal UP [M]: at 30% / Buddy,30000406,8,0.005387,85.65310492505354
Appeal UP [M]: at 30% / Type,30000466,7,0.004714,74.94646680942185
Critical+ [M]: Same Strategy,30000508,7,0.004714,74.94646680942185
Appeal UP [M]: on AC Success / Same Attribute,30000230,7,0.004714,74.94646680942185
Voltage UP [M]: on AC Success / Buddy,30000161,6,0.004040,64.23982869379014
Voltage UP [M]: on AC Success / Same Year,30000181,6,0.004040,64.23982869379014
Skill Rate+ [S]: Type,30000034,6,0.004040,64.23982869379014
Voltage UP [M]: on AC Success / Same Strategy,30000211,6,0.004040,64.23982869379014
Appeal UP [M]: on AC Success / Type,30000220,5,0.003367,53.533190578158454
Appeal+ [S]: Same School,30000021,5,0.003367,53.533190578158454
Critical UP [M]: at 30% / Same School,30000449,5,0.003367,53.533190578158454
Appeal UP [M]: at 30% / Same Strategy,30000456,5,0.003367,53.533190578158454
Appeal UP [M]: at 30% / Same Attribute,30000476,5,0.003367,53.533190578158454
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002694,42.82655246252677
Combo Count UP [S]: at 30%,30000390,4,0.002694,42.82655246252677
Appeal UP [M]: on AC Success / Same Year,30000180,4,0.002694,42.82655246252677
Voltage UP [M]: on AC Success / Same Attribute,30000231,4,0.002694,42.82655246252677
Skill Rate+ [S]: Same Strategy,30000029,4,0.002694,42.82655246252677
Skill Rate+ [S]: All,30000490,4,0.002694,42.82655246252677
Combo Count UP [S]: at 80% Remaining,30000295,4,0.002694,42.82655246252677
Skill Rate+ [M]: Same Attribute,30000520,4,0.002694,42.82655246252677
Appeal+ [M]: Type,30000512,3,0.002020,32.11991434689507
Combo Count UP [S]: on AC Success,30000144,3,0.002020,32.11991434689507
Critical UP [M]: at 30% / Type,30000469,3,0.002020,32.11991434689507
Appeal+ [M]: Buddy,30000482,3,0.002020,32.11991434689507
Critical+ [S]: Same Strategy,30000027,2,0.001347,21.413276231263385
Critical UP [M]: at 30% / Buddy,30000409,2,0.001347,21.413276231263385
Voltage UP [M]: on AC Success / Type,30000221,2,0.001347,21.413276231263385
Critical+ [S]: Same School,30000022,1,0.000673,10.706638115631693
Appeal UP [M]: at 30% / Same School,30000446,1,0.000673,10.706638115631693
