name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: at 30%,30000396,92,0.065110,1005.464480874317
Appeal+ [S],30000001,88,0.062279,961.7486338797814
SP Skill UP [S]: at 80% Remaining,30000305,84,0.059448,918.0327868852459
Appeal UP [L]: at 80% Remaining,30000300,81,0.057325,885.2459016393442
Voltage Gain [SP]: at Song Start,30000523,77,0.054494,841.5300546448087
Critical+ [S],30000002,62,0.043878,677.5956284153004
Voltage UP [L]: at 80% Remaining,30000301,54,0.038217,590.1639344262295
Critical+ [S]: Buddy,30000007,42,0.029724,459.0163934426229
Voltage UP [S]: at 30% / All,30000417,39,0.027601,426.22950819672127
Appeal UP [S]: at 80% Remaining / All,30000321,33,0.023355,360.65573770491807
Voltage Gain [MAX]: at Song Start,30000522,28,0.019816,306.0109289617486
Voltage UP [S]: at 80% Remaining / All,30000322,25,0.017693,273.22404371584696
Appeal UP [M]: at 80% Remaining / Same Year,30000331,11,0.007785,120.21857923497268
Voltage UP [M]: at 80% Remaining / Buddy,30000312,11,0.007785,120.21857923497268
Appeal UP [M]: at 80% Remaining / Buddy,30000311,10,0.007077,109.2896174863388
Critical+ [M]: Same Year,30000493,9,0.006369,98.36065573770493
Voltage Gain [S]: on AC Success,30000141,9,0.006369,98.36065573770493
Appeal+ [S]: Type,30000031,8,0.005662,87.43169398907104
Critical+ [M]: Type,30000513,8,0.005662,87.43169398907104
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.004954,76.50273224043715
Voltage Gain [S]: at 30%,30000387,7,0.004954,76.50273224043715
Appeal+ [L],30000041,7,0.004954,76.50273224043715
Appeal UP [M]: at 80% Remaining / Type,30000371,7,0.004954,76.50273224043715
Critical+ [M]: Same School,30000503,6,0.004246,65.57377049180327
Appeal+ [M]: Same Year,30000492,6,0.004246,65.57377049180327
Shield Gain [S]: on AC Success,30000143,5,0.003539,54.6448087431694
Shield Gain [S]: at 30%,30000389,5,0.003539,54.6448087431694
Critical+ [S]: Same Attribute,30000037,5,0.003539,54.6448087431694
Critical+ [S]: All,30000488,5,0.003539,54.6448087431694
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,5,0.003539,54.6448087431694
Appeal+ [S]: Same Year,30000011,5,0.003539,54.6448087431694
Voltage UP [M]: at 80% Remaining / Same School,30000352,5,0.003539,54.6448087431694
Voltage UP [M]: at 30% / Same Year,30000427,5,0.003539,54.6448087431694
Voltage Gain [S]: at 80% Remaining,30000292,5,0.003539,54.6448087431694
Appeal UP [M]: at 80% Remaining / Same School,30000351,5,0.003539,54.6448087431694
Voltage UP [M]: at 30% / Type,30000467,5,0.003539,54.6448087431694
Appeal+ [S]: Same Attribute,30000036,4,0.002831,43.71584699453552
Voltage UP [M]: at 80% Remaining / Same Year,30000332,4,0.002831,43.71584699453552
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,4,0.002831,43.71584699453552
Voltage UP [M]: at 30% / Buddy,30000407,4,0.002831,43.71584699453552
Voltage UP [M]: at 30% / Same School,30000447,4,0.002831,43.71584699453552
Critical+ [L],30000042,4,0.002831,43.71584699453552
Appeal+ [M]: Same Strategy,30000507,4,0.002831,43.71584699453552
Appeal+ [M]: Same Attribute,30000517,4,0.002831,43.71584699453552
Voltage UP [M]: at 30% / Same Strategy,30000457,3,0.002123,32.78688524590164
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,3,0.002123,32.78688524590164
Appeal+ [M]: Same School,30000502,3,0.002123,32.78688524590164
Voltage UP [M]: at 30% / Same Attribute,30000477,2,0.001415,21.85792349726776
Voltage UP [M]: at 80% Remaining / Type,30000372,2,0.001415,21.85792349726776
Appeal+ [S]: Same Strategy,30000026,2,0.001415,21.85792349726776
Shield Gain [S]: at 80% Remaining,30000294,2,0.001415,21.85792349726776
