name,skill_id,count,expectation,estimated_weight
Critical UP [L]: on AC Success,30000152,107,0.062245,997.2041006523766
Skill Rate+ [S]: Buddy,30000009,99,0.057592,922.6467847157502
SP Skill UP [S]: at 80% Remaining,30000305,98,0.057010,913.3271202236718
Critical UP [L]: at 30%,30000398,97,0.056428,904.0074557315937
Appeal UP [L]: at 80% Remaining,30000300,94,0.054683,876.0484622553588
SP Skill UP [S]: on AC Success,30000154,85,0.049447,792.1714818266543
Voltage Gain [SP]: at Song Start,30000523,80,0.046539,745.5731593662628
Critical UP [S]: on AC Success / All,30000173,48,0.027923,447.3438956197577
Critical UP [S]: at 30% / All,30000419,40,0.023269,372.7865796831314
Voltage Gain [MAX]: at Song Start,30000522,33,0.019197,307.5489282385834
Appeal UP [S]: at 80% Remaining / All,30000321,33,0.019197,307.5489282385834
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,14,0.008144,130.47530288909599
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,12,0.006981,111.83597390493942
Skill Rate+ [S]: Same School,30000024,11,0.006399,102.51630941286115
Voltage Gain [S]: on AC Success,30000141,11,0.006399,102.51630941286115
Voltage Gain [S]: at 80% Remaining,30000292,10,0.005817,93.19664492078284
Critical+ [M]: Same Strategy,30000508,10,0.005817,93.19664492078284
Combo Count UP [S]: on AC Success,30000144,9,0.005236,83.87698042870456
Critical UP [M]: at 30% / Buddy,30000409,9,0.005236,83.87698042870456
Skill Rate+ [L],30000044,8,0.004654,74.55731593662628
Critical UP [M]: on AC Success / Type,30000223,8,0.004654,74.55731593662628
Appeal UP [M]: at 80% Remaining / Type,30000371,8,0.004654,74.55731593662628
Skill Rate+ [M]: Buddy,30000485,7,0.004072,65.23765144454799
Critical+ [S]: Same School,30000022,7,0.004072,65.23765144454799
Critical UP [M]: at 30% / Same Strategy,30000459,7,0.004072,65.23765144454799
Critical UP [M]: on AC Success / Same School,30000203,7,0.004072,65.23765144454799
Critical UP [M]: on AC Success / Same Year,30000183,7,0.004072,65.23765144454799
Voltage Gain [S]: at 30%,30000387,7,0.004072,65.23765144454799
Stamina Recovery [S]: on AC Success,30000142,7,0.004072,65.23765144454799
Critical UP [M]: on AC Success / Same Strategy,30000213,7,0.004072,65.23765144454799
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004072,65.23765144454799
Appeal UP [M]: at 80% Remaining / Buddy,30000311,6,0.003490,55.91798695246971
Appeal+ [M]: Buddy,30000482,6,0.003490,55.91798695246971
Critical UP [M]: at 30% / Type,30000469,6,0.003490,55.91798695246971
Critical UP [M]: at 30% / Same School,30000449,6,0.003490,55.91798695246971
Appeal UP [M]: at 80% Remaining / Same Year,30000331,6,0.003490,55.91798695246971
Combo Count UP [S]: at Song Start,30000236,6,0.003490,55.91798695246971
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003490,55.91798695246971
Critical UP [M]: at 30% / Same Year,30000429,5,0.002909,46.59832246039142
Skill Rate+ [M]: Same Year,30000495,5,0.002909,46.59832246039142
Combo Count UP [S]: at 80% Remaining,30000295,5,0.002909,46.59832246039142
Skill Rate+ [S]: Same Strategy,30000029,4,0.002327,37.27865796831314
Skill Rate+ [M]: Same School,30000505,4,0.002327,37.27865796831314
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002327,37.27865796831314
Stamina Recovery [S]: at 30%,30000388,3,0.001745,27.958993476234856
Stamina Recovery [S]: at 80% Remaining,30000293,3,0.001745,27.958993476234856
Skill Rate+ [M]: Type,30000515,3,0.001745,27.958993476234856
Skill Rate+ [S]: Same Attribute,30000039,3,0.001745,27.958993476234856
Combo Count UP [S]: at 30%,30000390,3,0.001745,27.958993476234856
Critical UP [M]: on AC Success / Buddy,30000163,2,0.001163,18.63932898415657
