name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 30%,30000398,106,0.063397,1025.1450676982593
SP Skill UP [S]: on AC Success,30000154,104,0.062201,1005.8027079303674
Skill Rate+ [S]: Buddy,30000009,102,0.061005,986.4603481624757
Voltage UP [L]: at 30%,30000396,100,0.059809,967.117988394584
Critical UP [L]: on AC Success,30000152,86,0.051435,831.7214700193423
Appeal+ [S],30000001,82,0.049043,793.0367504835589
Voltage Gain [SP]: at Song Start,30000523,56,0.033493,541.5860735009671
Voltage UP [S]: at 30% / All,30000417,43,0.025718,415.86073500967115
Critical UP [S]: on AC Success / All,30000173,37,0.022129,357.83365570599614
Voltage Gain [MAX]: at Song Start,30000522,34,0.020335,328.8201160541586
Critical UP [S]: at 30% / All,30000419,28,0.016746,270.79303675048357
Appeal+ [S]: Same Attribute,30000036,12,0.007177,116.0541586073501
Combo Count UP [S]: on AC Success,30000144,11,0.006579,106.38297872340425
Critical+ [M]: Same Strategy,30000508,10,0.005981,96.71179883945842
Voltage UP [M]: at 30% / Same Strategy,30000457,9,0.005383,87.04061895551257
Appeal+ [L],30000041,8,0.004785,77.36943907156673
Voltage UP [M]: at 30% / Same Year,30000427,8,0.004785,77.36943907156673
Critical UP [M]: at 30% / Buddy,30000409,8,0.004785,77.36943907156673
Critical UP [M]: at 30% / Type,30000469,8,0.004785,77.36943907156673
Critical UP [M]: at 30% / Same Year,30000429,8,0.004785,77.36943907156673
Voltage UP [M]: at 30% / Same School,30000447,8,0.004785,77.36943907156673
Skill Rate+ [M]: Same School,30000505,8,0.004785,77.36943907156673
Appeal+ [M]: Buddy,30000482,8,0.004785,77.36943907156673
Skill Rate+ [L],30000044,7,0.004187,67.69825918762089
Combo Count UP [S]: at 80% Remaining,30000295,7,0.004187,67.69825918762089
Stamina Recovery [S]: at 30%,30000388,7,0.004187,67.69825918762089
Skill Rate+ [M]: Buddy,30000485,6,0.003589,58.02707930367505
Critical UP [M]: on AC Success / Buddy,30000163,6,0.003589,58.02707930367505
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003589,58.02707930367505
Appeal+ [M]: Same Strategy,30000507,6,0.003589,58.02707930367505
Voltage UP [M]: at 30% / Type,30000467,6,0.003589,58.02707930367505
Critical+ [S]: Same School,30000022,6,0.003589,58.02707930367505
Skill Rate+ [S]: Same Attribute,30000039,6,0.003589,58.02707930367505
Critical UP [M]: at 30% / Same School,30000449,6,0.003589,58.02707930367505
Voltage UP [M]: at 30% / Buddy,30000407,6,0.003589,58.02707930367505
Skill Rate+ [S]: Same Strategy,30000029,5,0.002990,48.35589941972921
Stamina Recovery [S]: at 80% Remaining,30000293,5,0.002990,48.35589941972921
Combo Count UP [S]: at 30%,30000390,5,0.002990,48.35589941972921
Critical UP [M]: at 30% / Same Attribute,30000479,5,0.002990,48.35589941972921
Skill Rate+ [S]: Same School,30000024,5,0.002990,48.35589941972921
Skill Rate+ [M]: Type,30000515,5,0.002990,48.35589941972921
Appeal+ [M]: Same Year,30000492,5,0.002990,48.35589941972921
Appeal+ [S]: Type,30000031,4,0.002392,38.684719535783366
Appeal+ [S]: Same Year,30000011,4,0.002392,38.684719535783366
Appeal+ [S]: Same Strategy,30000026,4,0.002392,38.684719535783366
Voltage UP [M]: at 30% / Same Attribute,30000477,4,0.002392,38.684719535783366
Critical UP [M]: on AC Success / Type,30000223,3,0.001794,29.013539651837526
Appeal+ [M]: Same School,30000502,3,0.001794,29.013539651837526
Critical UP [M]: on AC Success / Same Strategy,30000213,3,0.001794,29.013539651837526
Stamina Recovery [S]: on AC Success,30000142,3,0.001794,29.013539651837526
Combo Count UP [S]: at Song Start,30000236,3,0.001794,29.013539651837526
Skill Rate+ [M]: Same Year,30000495,2,0.001196,19.342359767891683
Critical UP [M]: at 30% / Same Strategy,30000459,2,0.001196,19.342359767891683
Critical UP [M]: on AC Success / Same School,30000203,2,0.001196,19.342359767891683
Appeal+ [M]: Same Attribute,30000517,2,0.001196,19.342359767891683
Critical UP [M]: on AC Success / Same Year,30000183,1,0.000598,9.671179883945841
