name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,202,0.125388,2071.7948717948716
Appeal UP [L]: at 80% Remaining,30000300,179,0.111111,1835.8974358974358
Critical UP [L]: at 30%,30000398,107,0.066418,1097.4358974358975
SP Skill UP [S]: on AC Success,30000154,95,0.058970,974.3589743589744
Appeal UP [S]: at 80% Remaining / All,30000321,64,0.039727,656.4102564102565
Voltage Gain [SP]: at Song Start,30000523,62,0.038485,635.8974358974359
Critical UP [S]: at 30% / All,30000419,33,0.020484,338.46153846153845
Voltage Gain [MAX]: at Song Start,30000522,27,0.016760,276.9230769230769
Voltage Gain [S]: at 30%,30000387,22,0.013656,225.64102564102566
Appeal UP [M]: at 80% Remaining / Type,30000371,21,0.013035,215.3846153846154
Voltage Gain [S]: on AC Success,30000141,18,0.011173,184.61538461538464
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,17,0.010552,174.35897435897434
Appeal UP [M]: at 80% Remaining / Same Year,30000331,14,0.008690,143.5897435897436
Appeal UP [M]: at 80% Remaining / Buddy,30000311,14,0.008690,143.5897435897436
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,14,0.008690,143.5897435897436
Voltage Gain [S]: at 80% Remaining,30000292,13,0.008070,133.33333333333334
Skill Rate+ [S]: Same Strategy,30000029,8,0.004966,82.05128205128206
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004345,71.7948717948718
Critical UP [M]: at 30% / Type,30000469,7,0.004345,71.7948717948718
Combo Count UP [S]: on AC Success,30000144,7,0.004345,71.7948717948718
Combo Count UP [S]: at 30%,30000390,7,0.004345,71.7948717948718
Critical+ [M]: Same Strategy,30000508,7,0.004345,71.7948717948718
Combo Count UP [S]: at 80% Remaining,30000295,6,0.003724,61.53846153846154
Combo Count UP [S]: at Song Start,30000236,5,0.003104,51.282051282051285
Critical UP [M]: at 30% / Buddy,30000409,4,0.002483,41.02564102564103
Critical+ [S]: Same School,30000022,4,0.002483,41.02564102564103
Appeal+ [M]: Buddy,30000482,3,0.001862,30.76923076923077
Critical UP [M]: at 30% / Same Attribute,30000479,2,0.001241,20.512820512820515
Critical UP [M]: at 30% / Same School,30000449,2,0.001241,20.512820512820515
Critical UP [M]: at 30% / Same Strategy,30000459,2,0.001241,20.512820512820515
Critical UP [M]: at 30% / Same Year,30000429,2,0.001241,20.512820512820515
