name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,202,0.116763,1870.3703703703702
Critical UP [L]: at 30%,30000398,188,0.108671,1740.7407407407406
Critical UP [S]: at 30% / All,30000419,92,0.053179,851.8518518518518
Appeal UP [L]: at 30%,30000395,81,0.046821,750.0
Voltage Gain [SP]: at Song Start,30000523,73,0.042197,675.925925925926
SP Skill UP [S]: at 30%,30000400,72,0.041618,666.6666666666666
Appeal UP [L]: on AC Success,30000149,59,0.034104,546.2962962962963
Appeal UP [S]: on AC Success / All,30000170,21,0.012139,194.44444444444446
Voltage Gain [MAX]: at Song Start,30000522,20,0.011561,185.18518518518516
Combo Count UP [S]: at 30%,30000390,19,0.010983,175.92592592592592
Critical+ [S]: Same School,30000022,18,0.010405,166.66666666666666
Critical+ [M]: Same Strategy,30000508,17,0.009827,157.4074074074074
Critical UP [M]: at 30% / Same Attribute,30000479,16,0.009249,148.14814814814815
Skill Rate+ [S]: Same Strategy,30000029,16,0.009249,148.14814814814815
Appeal UP [M]: at 30% / Same School,30000446,13,0.007514,120.37037037037037
Critical UP [M]: at 30% / Type,30000469,13,0.007514,120.37037037037037
Appeal UP [S]: at 30% / All,30000416,13,0.007514,120.37037037037037
Appeal+ [M]: Buddy,30000482,13,0.007514,120.37037037037037
Appeal UP [M]: at 30% / Buddy,30000406,12,0.006936,111.11111111111111
Combo Count UP [S]: at 80% Remaining,30000295,12,0.006936,111.11111111111111
Critical UP [M]: at 30% / Buddy,30000409,11,0.006358,101.85185185185186
Combo Count UP [S]: on AC Success,30000144,10,0.005780,92.59259259259258
Critical UP [M]: at 30% / Same Strategy,30000459,10,0.005780,92.59259259259258
Critical UP [M]: at 30% / Same Year,30000429,9,0.005202,83.33333333333333
Critical UP [M]: at 30% / Same School,30000449,9,0.005202,83.33333333333333
Appeal UP [M]: on AC Success / Same Year,30000180,7,0.004046,64.81481481481481
Appeal UP [M]: on AC Success / Same School,30000200,7,0.004046,64.81481481481481
Appeal UP [M]: on AC Success / Buddy,30000160,7,0.004046,64.81481481481481
Appeal UP [M]: on AC Success / Same Attribute,30000230,7,0.004046,64.81481481481481
Appeal UP [M]: at 30% / Same Strategy,30000456,7,0.004046,64.81481481481481
Combo Count UP [S]: at Song Start,30000236,7,0.004046,64.81481481481481
Appeal UP [M]: on AC Success / Type,30000220,6,0.003468,55.55555555555556
Appeal UP [M]: on AC Success / Same Strategy,30000210,5,0.002890,46.29629629629629
Appeal UP [M]: at 30% / Same Attribute,30000476,4,0.002312,37.03703703703704
Appeal UP [M]: at 30% / Same Year,30000426,2,0.001156,18.51851851851852
Appeal UP [M]: at 30% / Type,30000466,2,0.001156,18.51851851851852
