name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: at 30%,30000396,199,0.126590,1972.2497522299307
Appeal+ [S],30000001,181,0.115140,1793.8553022794845
SP Skill UP [S]: at 80% Remaining,30000305,103,0.065522,1020.8126858275521
Appeal UP [L]: at 80% Remaining,30000300,96,0.061069,951.4370664023786
Voltage UP [S]: at 30% / All,30000417,85,0.054071,842.4182358771061
Voltage Gain [SP]: at Song Start,30000523,59,0.037532,584.7373637264618
Appeal UP [S]: at 80% Remaining / All,30000321,40,0.025445,396.4321110009911
Voltage Gain [MAX]: at Song Start,30000522,26,0.016539,257.6808721506442
Appeal+ [M]: Same Year,30000492,20,0.012723,198.21605550049554
Appeal+ [S]: Same Year,30000011,16,0.010178,158.57284440039643
Voltage UP [M]: at 30% / Same Year,30000427,16,0.010178,158.57284440039643
Appeal+ [M]: Same Attribute,30000517,15,0.009542,148.66204162537164
Appeal+ [S]: Type,30000031,14,0.008906,138.75123885034688
Appeal+ [L],30000041,13,0.008270,128.8404360753221
Voltage UP [M]: at 30% / Same Strategy,30000457,12,0.007634,118.92963330029733
Appeal+ [S]: Same Strategy,30000026,10,0.006361,99.10802775024777
Voltage UP [M]: at 30% / Buddy,30000407,10,0.006361,99.10802775024777
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.005725,89.197224975223
Voltage Gain [S]: at 80% Remaining,30000292,8,0.005089,79.28642220019822
Voltage UP [M]: at 30% / Same Attribute,30000477,8,0.005089,79.28642220019822
Voltage Gain [S]: on AC Success,30000141,8,0.005089,79.28642220019822
Voltage UP [M]: at 30% / Type,30000467,7,0.004453,69.37561942517344
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,7,0.004453,69.37561942517344
Voltage UP [M]: at 30% / Same School,30000447,7,0.004453,69.37561942517344
Appeal UP [M]: at 80% Remaining / Buddy,30000311,7,0.004453,69.37561942517344
Appeal+ [M]: Same Strategy,30000507,6,0.003817,59.46481665014866
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,6,0.003817,59.46481665014866
Appeal+ [S]: Same Attribute,30000036,6,0.003817,59.46481665014866
Appeal+ [M]: Same School,30000502,5,0.003181,49.554013875123886
Appeal UP [M]: at 80% Remaining / Same Year,30000331,4,0.002545,39.64321110009911
Voltage Gain [S]: at 30%,30000387,3,0.001908,29.73240832507433
Appeal UP [M]: at 80% Remaining / Same School,30000351,3,0.001908,29.73240832507433
