name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: on AC Success,30000150,206,0.132391,2045.6802383316783
Skill Rate+ [S],30000004,204,0.131105,2025.8192651439922
Critical UP [L]: on AC Success,30000152,106,0.068123,1052.6315789473683
Skill Rate+ [S]: Buddy,30000009,93,0.059769,923.5352532274081
Voltage UP [S]: on AC Success / All,30000171,73,0.046915,724.9255213505462
Voltage Gain [SP]: at Song Start,30000523,69,0.044344,685.2035749751738
Critical UP [S]: on AC Success / All,30000173,36,0.023136,357.4975173783516
Voltage Gain [MAX]: at Song Start,30000522,17,0.010925,168.81827209533267
Critical+ [S]: Same Year,30000012,15,0.009640,148.95729890764648
Skill Rate+ [S]: All,30000490,15,0.009640,148.95729890764648
Voltage UP [M]: on AC Success / Same Attribute,30000231,12,0.007712,119.16583912611719
Skill Rate+ [M]: Same Attribute,30000520,12,0.007712,119.16583912611719
Appeal+ [S]: Same School,30000021,11,0.007069,109.23535253227408
Appeal+ [M]: Type,30000512,11,0.007069,109.23535253227408
Voltage UP [M]: on AC Success / Same Strategy,30000211,11,0.007069,109.23535253227408
Stamina Recovery [S]: at 80% Remaining,30000293,9,0.005784,89.3743793445879
Critical+ [S]: Same Strategy,30000027,9,0.005784,89.3743793445879
Critical+ [M]: Buddy,30000483,9,0.005784,89.3743793445879
Voltage UP [M]: on AC Success / Same School,30000201,8,0.005141,79.44389275074478
Critical UP [M]: on AC Success / Same Strategy,30000213,8,0.005141,79.44389275074478
Skill Rate+ [L],30000044,7,0.004499,69.51340615690168
Critical UP [M]: on AC Success / Buddy,30000163,6,0.003856,59.582919563058596
Stamina Recovery [S]: on AC Success,30000142,6,0.003856,59.582919563058596
Voltage UP [M]: on AC Success / Type,30000221,6,0.003856,59.582919563058596
Skill Rate+ [S]: Same Attribute,30000039,5,0.003213,49.65243296921549
Voltage UP [M]: on AC Success / Buddy,30000161,5,0.003213,49.65243296921549
Skill Rate+ [S]: Type,30000034,5,0.003213,49.65243296921549
Skill Rate+ [M]: Type,30000515,5,0.003213,49.65243296921549
Critical UP [M]: on AC Success / Same Attribute,30000233,4,0.002571,39.72194637537239
Skill Rate+ [M]: Buddy,30000485,4,0.002571,39.72194637537239
Critical UP [M]: on AC Success / Type,30000223,4,0.002571,39.72194637537239
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002571,39.72194637537239
Voltage UP [M]: on AC Success / Same Year,30000181,3,0.001928,29.791459781529298
Stamina Recovery [S]: at 30%,30000388,3,0.001928,29.791459781529298
Skill Rate+ [S]: Same School,30000024,2,0.001285,19.860973187686195
Skill Rate+ [M]: Same School,30000505,2,0.001285,19.860973187686195
Skill Rate+ [M]: Same Year,30000495,1,0.000643,9.930486593843098
Critical UP [M]: on AC Success / Same School,30000203,1,0.000643,9.930486593843098
