name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 30%,30000398,96,0.060377,950.4950495049505
Critical UP [L]: on AC Success,30000152,95,0.059748,940.5940594059406
Skill Rate+ [S]: Buddy,30000009,93,0.058491,920.7920792079208
SP Skill UP [S]: on AC Success,30000154,93,0.058491,920.7920792079208
Voltage UP [L]: at 80% Remaining,30000301,74,0.046541,732.6732673267327
Voltage Gain [SP]: at Song Start,30000523,65,0.040881,643.5643564356436
Critical+ [S]: Buddy,30000007,61,0.038365,603.9603960396039
Critical+ [S],30000002,60,0.037736,594.059405940594
Voltage UP [S]: at 80% Remaining / All,30000322,42,0.026415,415.84158415841586
Critical UP [S]: at 30% / All,30000419,39,0.024528,386.13861386138615
Critical UP [S]: on AC Success / All,30000173,28,0.017610,277.2277227722772
Voltage Gain [MAX]: at Song Start,30000522,21,0.013208,207.92079207920793
Appeal+ [M]: Buddy,30000482,12,0.007547,118.81188118811882
Voltage UP [M]: at 80% Remaining / Same School,30000352,9,0.005660,89.1089108910891
Skill Rate+ [S]: Same Strategy,30000029,9,0.005660,89.1089108910891
Critical+ [M]: Same Strategy,30000508,9,0.005660,89.1089108910891
Critical+ [S]: Same Attribute,30000037,8,0.005031,79.20792079207921
Combo Count UP [S]: at Song Start,30000236,8,0.005031,79.20792079207921
Critical UP [M]: on AC Success / Type,30000223,8,0.005031,79.20792079207921
Voltage UP [M]: at 80% Remaining / Buddy,30000312,8,0.005031,79.20792079207921
Skill Rate+ [M]: Same Year,30000495,8,0.005031,79.20792079207921
Skill Rate+ [S]: Same Attribute,30000039,8,0.005031,79.20792079207921
Stamina Recovery [S]: on AC Success,30000142,7,0.004403,69.3069306930693
Skill Rate+ [L],30000044,6,0.003774,59.40594059405941
Critical+ [M]: Same Year,30000493,6,0.003774,59.40594059405941
Skill Rate+ [S]: Same School,30000024,6,0.003774,59.40594059405941
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,6,0.003774,59.40594059405941
Critical UP [M]: at 30% / Same School,30000449,6,0.003774,59.40594059405941
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003774,59.40594059405941
Critical+ [L],30000042,6,0.003774,59.40594059405941
Critical+ [M]: Type,30000513,6,0.003774,59.40594059405941
Critical UP [M]: at 30% / Same Strategy,30000459,6,0.003774,59.40594059405941
Critical UP [M]: at 30% / Same Year,30000429,6,0.003774,59.40594059405941
Stamina Recovery [S]: at 30%,30000388,6,0.003774,59.40594059405941
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,5,0.003145,49.504950495049506
Critical UP [M]: at 30% / Same Attribute,30000479,5,0.003145,49.504950495049506
Critical+ [S]: Same School,30000022,5,0.003145,49.504950495049506
Shield Gain [S]: on AC Success,30000143,5,0.003145,49.504950495049506
Combo Count UP [S]: at 80% Remaining,30000295,5,0.003145,49.504950495049506
Shield Gain [S]: at 80% Remaining,30000294,5,0.003145,49.504950495049506
Combo Count UP [S]: at 30%,30000390,5,0.003145,49.504950495049506
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002516,39.603960396039604
Critical UP [M]: on AC Success / Same School,30000203,4,0.002516,39.603960396039604
Skill Rate+ [M]: Same School,30000505,4,0.002516,39.603960396039604
Combo Count UP [S]: on AC Success,30000144,4,0.002516,39.603960396039604
Shield Gain [S]: at 30%,30000389,4,0.002516,39.603960396039604
Critical+ [M]: Same School,30000503,3,0.001887,29.702970297029704
Critical UP [M]: at 30% / Type,30000469,3,0.001887,29.702970297029704
Critical+ [S]: All,30000488,3,0.001887,29.702970297029704
Critical UP [M]: at 30% / Buddy,30000409,3,0.001887,29.702970297029704
Critical UP [M]: on AC Success / Buddy,30000163,3,0.001887,29.702970297029704
Voltage UP [M]: at 80% Remaining / Same Year,30000332,3,0.001887,29.702970297029704
Voltage UP [M]: at 80% Remaining / Type,30000372,2,0.001258,19.801980198019802
Stamina Recovery [S]: at 80% Remaining,30000293,2,0.001258,19.801980198019802
Skill Rate+ [M]: Type,30000515,2,0.001258,19.801980198019802
Skill Rate+ [M]: Buddy,30000485,2,0.001258,19.801980198019802
Critical UP [M]: on AC Success / Same Strategy,30000213,2,0.001258,19.801980198019802
