name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S],30000004,112,0.066429,1054.6139359698682
Voltage UP [L]: on AC Success,30000150,105,0.062278,988.7005649717514
Appeal+ [S]: Buddy,30000006,92,0.054567,866.2900188323918
Critical UP [L]: at 80% Remaining,30000303,83,0.049229,781.5442561205273
Critical+ [S],30000002,73,0.043298,687.3822975517891
Voltage UP [L]: at 80% Remaining,30000301,72,0.042705,677.9661016949152
Voltage Gain [SP]: at Song Start,30000523,69,0.040925,649.7175141242938
Critical+ [S]: Buddy,30000007,59,0.034994,555.5555555555555
Voltage UP [S]: at 80% Remaining / All,30000322,44,0.026097,414.3126177024482
Voltage UP [S]: on AC Success / All,30000171,42,0.024911,395.4802259887006
Critical UP [S]: at 80% Remaining / All,30000324,36,0.021352,338.9830508474576
Voltage Gain [MAX]: at Song Start,30000522,31,0.018387,291.9020715630885
Critical+ [M]: Type,30000513,13,0.007711,122.4105461393597
Shield Gain [S]: at 80% Remaining,30000294,11,0.006524,103.57815442561206
Critical+ [M]: Same Attribute,30000518,11,0.006524,103.57815442561206
Critical UP [M]: at 80% Remaining / Same School,30000354,11,0.006524,103.57815442561206
Critical+ [S]: Same Year,30000012,10,0.005931,94.16195856873823
Voltage UP [M]: on AC Success / Type,30000221,9,0.005338,84.7457627118644
Critical UP [M]: at 80% Remaining / Buddy,30000314,9,0.005338,84.7457627118644
Critical+ [S]: Type,30000032,9,0.005338,84.7457627118644
Skill Rate+ [M]: Same Strategy,30000510,9,0.005338,84.7457627118644
Critical+ [S]: Same Strategy,30000027,9,0.005338,84.7457627118644
Voltage UP [M]: on AC Success / Same School,30000201,9,0.005338,84.7457627118644
Voltage UP [M]: on AC Success / Same Year,30000181,8,0.004745,75.32956685499057
Voltage UP [M]: at 80% Remaining / Same School,30000352,7,0.004152,65.91337099811676
Skill Rate+ [S]: Type,30000034,7,0.004152,65.91337099811676
Appeal+ [S]: All,30000487,6,0.003559,56.497175141242934
Skill Rate+ [S]: Same Year,30000014,6,0.003559,56.497175141242934
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,6,0.003559,56.497175141242934
Skill Rate+ [S]: All,30000490,6,0.003559,56.497175141242934
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,5,0.002966,47.080979284369114
Voltage UP [M]: at 80% Remaining / Same Year,30000332,5,0.002966,47.080979284369114
Critical UP [M]: at 80% Remaining / Type,30000374,5,0.002966,47.080979284369114
Critical+ [M]: Same Year,30000493,5,0.002966,47.080979284369114
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,5,0.002966,47.080979284369114
Voltage UP [M]: on AC Success / Buddy,30000161,5,0.002966,47.080979284369114
Appeal+ [M]: Type,30000512,5,0.002966,47.080979284369114
Shield Gain [S]: on AC Success,30000143,5,0.002966,47.080979284369114
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,5,0.002966,47.080979284369114
Shield Gain [S]: at 30%,30000389,4,0.002372,37.66478342749529
Critical+ [S]: Same Attribute,30000037,4,0.002372,37.66478342749529
Voltage UP [M]: at 80% Remaining / Buddy,30000312,4,0.002372,37.66478342749529
Skill Rate+ [M]: Same Attribute,30000520,4,0.002372,37.66478342749529
Critical UP [M]: at 80% Remaining / Same Year,30000334,4,0.002372,37.66478342749529
Critical+ [M]: Buddy,30000483,4,0.002372,37.66478342749529
Appeal+ [S]: Same School,30000021,4,0.002372,37.66478342749529
Voltage UP [M]: at 80% Remaining / Type,30000372,3,0.001779,28.248587570621467
Critical+ [L],30000042,3,0.001779,28.248587570621467
Critical+ [S]: All,30000488,3,0.001779,28.248587570621467
Critical+ [M]: Same School,30000503,2,0.001186,18.832391713747644
Voltage UP [M]: on AC Success / Same Attribute,30000231,2,0.001186,18.832391713747644
Voltage UP [M]: on AC Success / Same Strategy,30000211,2,0.001186,18.832391713747644
