name,skill_id,count,expectation,estimated_weight
Voltage Gain [S]: at Song Start,30000526,197,0.124134,1462.5092798812175
Skill Rate+ [S]: Buddy,30000009,194,0.122243,1440.2375649591686
Critical UP [L]: on AC Success,30000152,189,0.119093,1403.118040089087
Critical UP [S]: on AC Success / All,30000173,78,0.049149,579.0645879732739
SP Skill UP [S]: at 30%,30000400,72,0.045369,534.521158129176
Skill Rate UP [L]: at 80% Remaining,30000304,69,0.043478,512.2494432071269
Voltage Gain [SP]: at Song Start,30000523,68,0.042848,504.82553823311065
Appeal UP [L]: at 30%,30000395,65,0.040958,482.55382331106165
Appeal UP [L]: on AC Success,30000149,64,0.040328,475.12991833704524
Skill Rate UP [S]: at 80% Remaining / All,30000325,23,0.014493,170.74981440237565
Voltage Gain [MAX]: at Song Start,30000522,22,0.013863,163.32590942835932
Appeal UP [S]: at 30% / All,30000416,22,0.013863,163.32590942835932
Appeal UP [S]: on AC Success / All,30000170,20,0.012602,148.47809948032665
Critical UP [M]: on AC Success / Buddy,30000163,14,0.008822,103.93466963622866
Critical UP [M]: on AC Success / Same School,30000203,13,0.008192,96.51076466221231
Stamina Recovery [S]: on AC Success,30000142,12,0.007561,89.08685968819599
Skill Rate+ [L],30000044,12,0.007561,89.08685968819599
Critical UP [M]: on AC Success / Same Attribute,30000233,12,0.007561,89.08685968819599
Stamina Recovery [S]: at 30%,30000388,11,0.006931,81.66295471417966
Critical UP [M]: on AC Success / Type,30000223,11,0.006931,81.66295471417966
Skill Rate+ [M]: Same School,30000505,11,0.006931,81.66295471417966
Skill Rate+ [M]: Same Year,30000495,11,0.006931,81.66295471417966
Skill Rate+ [S]: Same Attribute,30000039,11,0.006931,81.66295471417966
Skill Rate+ [M]: Buddy,30000485,9,0.005671,66.815144766147
Skill Rate+ [S]: Same School,30000024,9,0.005671,66.815144766147
Stamina Recovery [S]: at 80% Remaining,30000293,9,0.005671,66.815144766147
Skill Rate UP [M]: at 80% Remaining / Same Attribute,30000385,8,0.005041,59.391239792130655
Skill Rate UP [M]: at 80% Remaining / Same School,30000355,8,0.005041,59.391239792130655
Skill Rate+ [M]: Type,30000515,8,0.005041,59.391239792130655
Appeal UP [M]: on AC Success / Type,30000220,8,0.005041,59.391239792130655
Critical UP [M]: on AC Success / Same Year,30000183,8,0.005041,59.391239792130655
Critical UP [M]: on AC Success / Same Strategy,30000213,8,0.005041,59.391239792130655
Skill Rate UP [M]: at 80% Remaining / Type,30000375,7,0.004411,51.96733481811433
Appeal UP [M]: on AC Success / Same Attribute,30000230,7,0.004411,51.96733481811433
Appeal UP [M]: at 30% / Same School,30000446,7,0.004411,51.96733481811433
Appeal UP [M]: at 30% / Buddy,30000406,7,0.004411,51.96733481811433
Appeal UP [M]: at 30% / Same Year,30000426,6,0.003781,44.54342984409799
Appeal UP [M]: at 30% / Same Strategy,30000456,5,0.003151,37.11952487008166
Appeal UP [M]: at 30% / Type,30000466,5,0.003151,37.11952487008166
Appeal UP [M]: on AC Success / Same Year,30000180,4,0.002520,29.695619896065327
Skill Rate UP [M]: at 80% Remaining / Same Strategy,30000365,4,0.002520,29.695619896065327
Skill Rate UP [M]: at 80% Remaining / Same Year,30000335,4,0.002520,29.695619896065327
Appeal UP [M]: on AC Success / Buddy,30000160,4,0.002520,29.695619896065327
Skill Rate UP [M]: at 80% Remaining / Buddy,30000315,3,0.001890,22.271714922048996
Appeal UP [M]: at 30% / Same Attribute,30000476,3,0.001890,22.271714922048996
Appeal UP [M]: on AC Success / Same School,30000200,3,0.001890,22.271714922048996
Appeal UP [M]: on AC Success / Same Strategy,30000210,2,0.001260,14.847809948032664
