name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,111,0.068773,1022.0994475138122
Appeal UP [L]: at 80% Remaining,30000300,102,0.063197,939.2265193370165
Critical UP [L]: at 80% Remaining,30000303,99,0.061338,911.6022099447514
Voltage UP [L]: at 30%,30000396,98,0.060719,902.3941068139964
Appeal+ [S],30000001,95,0.058860,874.7697974217311
Appeal+ [S]: Buddy,30000006,92,0.057001,847.145488029466
Voltage Gain [SP]: at Song Start,30000523,85,0.052664,782.6887661141805
Critical UP [S]: at 80% Remaining / All,30000324,46,0.028501,423.572744014733
Appeal UP [S]: at 80% Remaining / All,30000321,38,0.023544,349.90791896869246
Voltage UP [S]: at 30% / All,30000417,37,0.022924,340.6998158379374
Voltage Gain [MAX]: at Song Start,30000522,33,0.020446,303.8674033149171
Appeal UP [M]: at 80% Remaining / Same School,30000351,17,0.010533,156.5377532228361
Appeal UP [M]: at 80% Remaining / Type,30000371,12,0.007435,110.49723756906077
Voltage Gain [S]: at 30%,30000387,12,0.007435,110.49723756906077
Voltage Gain [S]: on AC Success,30000141,10,0.006196,92.08103130755065
Critical UP [M]: at 80% Remaining / Same School,30000354,10,0.006196,92.08103130755065
Critical UP [M]: at 80% Remaining / Type,30000374,10,0.006196,92.08103130755065
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,9,0.005576,82.87292817679558
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,9,0.005576,82.87292817679558
Critical UP [M]: at 80% Remaining / Buddy,30000314,9,0.005576,82.87292817679558
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,9,0.005576,82.87292817679558
Appeal+ [S]: All,30000487,8,0.004957,73.66482504604052
Voltage UP [M]: at 30% / Same School,30000447,8,0.004957,73.66482504604052
Voltage UP [M]: at 30% / Buddy,30000407,8,0.004957,73.66482504604052
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,8,0.004957,73.66482504604052
Critical+ [M]: Same Attribute,30000518,8,0.004957,73.66482504604052
Voltage Gain [S]: at 80% Remaining,30000292,7,0.004337,64.45672191528546
Voltage UP [M]: at 30% / Same Attribute,30000477,7,0.004337,64.45672191528546
Critical+ [S]: Type,30000032,7,0.004337,64.45672191528546
Appeal+ [S]: Same Strategy,30000026,7,0.004337,64.45672191528546
Appeal+ [M]: Same Attribute,30000517,6,0.003717,55.248618784530386
Appeal+ [S]: Type,30000031,6,0.003717,55.248618784530386
Appeal UP [M]: at 80% Remaining / Same Year,30000331,6,0.003717,55.248618784530386
Voltage UP [M]: at 30% / Same Strategy,30000457,6,0.003717,55.248618784530386
Appeal+ [S]: Same Year,30000011,6,0.003717,55.248618784530386
Appeal+ [L],30000041,5,0.003098,46.04051565377532
Appeal+ [S]: Same Attribute,30000036,5,0.003098,46.04051565377532
Appeal+ [M]: Same School,30000502,5,0.003098,46.04051565377532
Appeal UP [M]: at 80% Remaining / Buddy,30000311,5,0.003098,46.04051565377532
Skill Rate+ [M]: Same Strategy,30000510,4,0.002478,36.83241252302026
Critical UP [M]: at 80% Remaining / Same Year,30000334,4,0.002478,36.83241252302026
Appeal+ [M]: Same Year,30000492,4,0.002478,36.83241252302026
Voltage UP [M]: at 30% / Type,30000467,3,0.001859,27.624309392265193
Voltage UP [M]: at 30% / Same Year,30000427,3,0.001859,27.624309392265193
Skill Rate+ [S]: Same Year,30000014,3,0.001859,27.624309392265193
Appeal+ [M]: Same Strategy,30000507,3,0.001859,27.624309392265193
Voltage Gain [S]: at Song Start,30000526,1,0.000620,9.208103130755065
