name,skill_id,count,expectation,estimated_weight
Appeal+ [S],30000001,102,0.066580,1085.1063829787233
SP Skill UP [S]: at 80% Remaining,30000305,102,0.066580,1085.1063829787233
SP Skill UP [S]: on AC Success,30000154,90,0.058747,957.4468085106383
Voltage UP [L]: at 30%,30000396,84,0.054830,893.6170212765958
Critical UP [L]: at 30%,30000398,80,0.052219,851.063829787234
Appeal UP [L]: at 80% Remaining,30000300,76,0.049608,808.5106382978724
Voltage Gain [SP]: at Song Start,30000523,62,0.040470,659.5744680851063
Critical UP [S]: at 30% / All,30000419,39,0.025457,414.89361702127655
Voltage UP [S]: at 30% / All,30000417,35,0.022846,372.3404255319149
Appeal UP [S]: at 80% Remaining / All,30000321,34,0.022193,361.70212765957444
Voltage Gain [MAX]: at Song Start,30000522,20,0.013055,212.7659574468085
Appeal UP [M]: at 80% Remaining / Same Year,30000331,13,0.008486,138.29787234042553
Voltage Gain [S]: on AC Success,30000141,11,0.007180,117.02127659574468
Voltage Gain [S]: at 30%,30000387,10,0.006527,106.38297872340425
Critical+ [M]: Same Strategy,30000508,10,0.006527,106.38297872340425
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.005875,95.74468085106383
Appeal+ [M]: Buddy,30000482,9,0.005875,95.74468085106383
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,9,0.005875,95.74468085106383
Appeal+ [M]: Same Strategy,30000507,8,0.005222,85.1063829787234
Appeal+ [L],30000041,7,0.004569,74.46808510638299
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,7,0.004569,74.46808510638299
Appeal UP [M]: at 80% Remaining / Buddy,30000311,7,0.004569,74.46808510638299
Voltage Gain [S]: at 80% Remaining,30000292,7,0.004569,74.46808510638299
Appeal+ [M]: Same School,30000502,6,0.003916,63.82978723404255
Appeal+ [S]: Type,30000031,6,0.003916,63.82978723404255
Combo Count UP [S]: at 30%,30000390,6,0.003916,63.82978723404255
Appeal+ [S]: Same Attribute,30000036,6,0.003916,63.82978723404255
Critical+ [S]: Same School,30000022,6,0.003916,63.82978723404255
Voltage UP [M]: at 30% / Type,30000467,6,0.003916,63.82978723404255
Voltage UP [M]: at 30% / Same Strategy,30000457,6,0.003916,63.82978723404255
Critical UP [M]: at 30% / Same School,30000449,5,0.003264,53.191489361702125
Appeal+ [S]: Same Year,30000011,5,0.003264,53.191489361702125
Critical UP [M]: at 30% / Same Year,30000429,5,0.003264,53.191489361702125
Voltage UP [M]: at 30% / Same Year,30000427,5,0.003264,53.191489361702125
Skill Rate+ [S]: Same Strategy,30000029,5,0.003264,53.191489361702125
Appeal+ [M]: Same Attribute,30000517,4,0.002611,42.5531914893617
Appeal+ [S]: Same Strategy,30000026,4,0.002611,42.5531914893617
Appeal UP [M]: at 80% Remaining / Same School,30000351,4,0.002611,42.5531914893617
Combo Count UP [S]: on AC Success,30000144,4,0.002611,42.5531914893617
Voltage UP [M]: at 30% / Buddy,30000407,4,0.002611,42.5531914893617
Voltage UP [M]: at 30% / Same Attribute,30000477,3,0.001958,31.914893617021274
Critical UP [M]: at 30% / Buddy,30000409,3,0.001958,31.914893617021274
Combo Count UP [S]: at 80% Remaining,30000295,3,0.001958,31.914893617021274
Combo Count UP [S]: at Song Start,30000236,3,0.001958,31.914893617021274
Critical UP [M]: at 30% / Type,30000469,3,0.001958,31.914893617021274
Critical UP [M]: at 30% / Same Attribute,30000479,2,0.001305,21.27659574468085
Critical UP [M]: at 30% / Same Strategy,30000459,2,0.001305,21.27659574468085
Voltage UP [M]: at 30% / Same School,30000447,2,0.001305,21.27659574468085
Appeal+ [M]: Same Year,30000492,1,0.000653,10.638297872340425
