name,skill_id,count,expectation,estimated_weight
Voltage Gain [S]: at Song Start,30000526,1390,0.118469,1424.1803278688526
Skill Rate+ [S]: Buddy,30000009,1348,0.114890,1381.1475409836066
Critical UP [L]: on AC Success,30000152,1330,0.113355,1362.704918032787
Voltage UP [L]: on AC Success,30000150,724,0.061706,741.8032786885245
Skill Rate+ [S],30000004,706,0.060172,723.360655737705
Skill Rate UP [L]: at 30%,30000399,563,0.047984,576.844262295082
Critical UP [S]: on AC Success / All,30000173,560,0.047729,573.7704918032787
Voltage Gain [SP]: at Song Start,30000523,488,0.041592,500.0
Voltage UP [S]: on AC Success / All,30000171,282,0.024035,288.93442622950823
Voltage Gain [MAX]: at Song Start,30000522,243,0.020711,248.97540983606555
Skill Rate UP [S]: at 30% / All,30000420,187,0.015938,191.5983606557377
Skill Rate+ [M]: Buddy,30000485,96,0.008182,98.36065573770493
Critical UP [M]: on AC Success / Same Year,30000183,78,0.006648,79.91803278688523
Critical UP [M]: on AC Success / Same Strategy,30000213,76,0.006477,77.8688524590164
Skill Rate+ [M]: Same Year,30000495,76,0.006477,77.8688524590164
Critical UP [M]: on AC Success / Type,30000223,73,0.006222,74.79508196721311
Skill Rate+ [M]: Same School,30000505,72,0.006137,73.77049180327869
Critical UP [M]: on AC Success / Same Attribute,30000233,71,0.006051,72.74590163934425
Critical UP [M]: on AC Success / Same School,30000203,70,0.005966,71.72131147540983
Critical UP [M]: on AC Success / Buddy,30000163,69,0.005881,70.6967213114754
Stamina Recovery [S]: at 80% Remaining,30000293,69,0.005881,70.6967213114754
Skill Rate+ [S]: Same School,30000024,67,0.005710,68.64754098360656
Stamina Recovery [S]: on AC Success,30000142,65,0.005540,66.59836065573771
Skill Rate+ [S]: Same Attribute,30000039,64,0.005455,65.57377049180327
Skill Rate+ [M]: Type,30000515,63,0.005369,64.54918032786885
Stamina Recovery [S]: at 30%,30000388,60,0.005114,61.47540983606557
Skill Rate+ [L],30000044,59,0.005029,60.45081967213115
Skill Rate UP [M]: at 30% / Same Year,30000430,48,0.004091,49.180327868852466
Skill Rate+ [M]: Same Attribute,30000520,47,0.004006,48.15573770491803
Skill Rate+ [S]: Type,30000034,46,0.003921,47.13114754098361
Voltage UP [M]: on AC Success / Same Attribute,30000231,44,0.003750,45.08196721311476
Skill Rate UP [M]: at 30% / Same Strategy,30000460,44,0.003750,45.08196721311476
Voltage UP [M]: on AC Success / Same Strategy,30000211,44,0.003750,45.08196721311476
Voltage UP [M]: on AC Success / Buddy,30000161,43,0.003665,44.057377049180324
Critical+ [M]: Buddy,30000483,42,0.003580,43.032786885245905
Skill Rate UP [M]: at 30% / Buddy,30000410,41,0.003494,42.00819672131147
Skill Rate UP [M]: at 30% / Same School,30000450,41,0.003494,42.00819672131147
Critical+ [S]: Same Strategy,30000027,41,0.003494,42.00819672131147
Skill Rate UP [M]: at 30% / Type,30000470,40,0.003409,40.98360655737705
Voltage UP [M]: on AC Success / Same Year,30000181,40,0.003409,40.98360655737705
Skill Rate UP [M]: at 30% / Same Attribute,30000480,39,0.003324,39.95901639344262
Voltage UP [M]: on AC Success / Type,30000221,38,0.003239,38.9344262295082
Critical+ [S]: Same Year,30000012,36,0.003068,36.885245901639344
Appeal+ [S]: Same School,30000021,36,0.003068,36.885245901639344
Voltage UP [M]: on AC Success / Same School,30000201,35,0.002983,35.86065573770492
Skill Rate+ [S]: All,30000490,34,0.002898,34.83606557377049
Appeal+ [M]: Type,30000512,32,0.002727,32.78688524590164
