name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,201,0.126019,1901.6083254493851
SP Skill UP [S]: at 80% Remaining,30000305,188,0.117868,1778.6187322611163
Appeal+ [S]: Buddy,30000006,120,0.075235,1135.2885525070956
Critical UP [L]: at 80% Remaining,30000303,114,0.071473,1078.5241248817408
Appeal UP [S]: at 80% Remaining / All,30000321,89,0.055799,842.0056764427625
Voltage Gain [SP]: at Song Start,30000523,72,0.045141,681.1731315042574
Critical UP [S]: at 80% Remaining / All,30000324,42,0.026332,397.35099337748346
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,22,0.013793,208.13623462630088
Voltage Gain [MAX]: at Song Start,30000522,22,0.013793,208.13623462630088
Appeal UP [M]: at 80% Remaining / Buddy,30000311,19,0.011912,179.75402081362344
Appeal UP [M]: at 80% Remaining / Same School,30000351,18,0.011285,170.29328287606435
Appeal UP [M]: at 80% Remaining / Same Year,30000331,16,0.010031,151.37180700094606
Voltage Gain [S]: at 30%,30000387,15,0.009404,141.91106906338695
Appeal UP [M]: at 80% Remaining / Type,30000371,15,0.009404,141.91106906338695
Voltage Gain [S]: at 80% Remaining,30000292,13,0.008150,122.9895931882687
Critical UP [M]: at 80% Remaining / Type,30000374,12,0.007524,113.52885525070955
Voltage Gain [S]: on AC Success,30000141,10,0.006270,94.6073793755913
Critical+ [S]: Type,30000032,9,0.005643,85.14664143803218
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,9,0.005643,85.14664143803218
Critical UP [M]: at 80% Remaining / Same Year,30000334,8,0.005016,75.68590350047303
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,7,0.004389,66.2251655629139
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,6,0.003762,56.76442762535478
Critical UP [M]: at 80% Remaining / Same School,30000354,6,0.003762,56.76442762535478
Appeal+ [S]: All,30000487,5,0.003135,47.30368968779565
Critical+ [M]: Same Attribute,30000518,5,0.003135,47.30368968779565
Skill Rate+ [M]: Same Strategy,30000510,5,0.003135,47.30368968779565
Critical UP [M]: at 80% Remaining / Buddy,30000314,5,0.003135,47.30368968779565
Skill Rate+ [S]: Same Year,30000014,4,0.002508,37.842951750236516
