name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 30%,30000398,182,0.115044,1880.1652892561985
SP Skill UP [S]: on AC Success,30000154,175,0.110619,1807.8512396694216
Skill Rate+ [S]: Buddy,30000009,103,0.065107,1064.0495867768595
Critical UP [L]: on AC Success,30000152,82,0.051833,847.1074380165289
Critical UP [S]: at 30% / All,30000419,75,0.047408,774.7933884297521
Voltage Gain [SP]: at Song Start,30000523,62,0.039191,640.495867768595
Critical UP [S]: on AC Success / All,30000173,42,0.026549,433.88429752066116
Voltage Gain [MAX]: at Song Start,30000522,19,0.012010,196.28099173553719
Combo Count UP [S]: at 80% Remaining,30000295,17,0.010746,175.61983471074382
Combo Count UP [S]: at Song Start,30000236,16,0.010114,165.28925619834712
Critical UP [M]: at 30% / Type,30000469,15,0.009482,154.95867768595042
Appeal+ [M]: Buddy,30000482,14,0.008850,144.62809917355372
Critical UP [M]: at 30% / Buddy,30000409,13,0.008217,134.29752066115702
Critical+ [S]: Same School,30000022,13,0.008217,134.29752066115702
Combo Count UP [S]: at 30%,30000390,12,0.007585,123.96694214876034
Critical UP [M]: at 30% / Same Strategy,30000459,11,0.006953,113.63636363636364
Critical UP [M]: at 30% / Same Attribute,30000479,10,0.006321,103.30578512396694
Critical+ [M]: Same Strategy,30000508,10,0.006321,103.30578512396694
Critical UP [M]: at 30% / Same Year,30000429,10,0.006321,103.30578512396694
Skill Rate+ [S]: Same Strategy,30000029,9,0.005689,92.97520661157026
Critical UP [M]: at 30% / Same School,30000449,9,0.005689,92.97520661157026
Combo Count UP [S]: on AC Success,30000144,9,0.005689,92.97520661157026
Skill Rate+ [M]: Type,30000515,6,0.003793,61.98347107438017
Skill Rate+ [M]: Same School,30000505,6,0.003793,61.98347107438017
Skill Rate+ [S]: Same School,30000024,5,0.003161,51.65289256198347
Critical UP [M]: on AC Success / Same Year,30000183,5,0.003161,51.65289256198347
Skill Rate+ [M]: Buddy,30000485,4,0.002528,41.32231404958678
Skill Rate+ [L],30000044,4,0.002528,41.32231404958678
Critical UP [M]: on AC Success / Same Attribute,30000233,4,0.002528,41.32231404958678
Stamina Recovery [S]: at 80% Remaining,30000293,4,0.002528,41.32231404958678
Critical UP [M]: on AC Success / Buddy,30000163,4,0.002528,41.32231404958678
Critical UP [M]: on AC Success / Same Strategy,30000213,3,0.001896,30.991735537190085
Critical UP [M]: on AC Success / Type,30000223,3,0.001896,30.991735537190085
Skill Rate+ [M]: Same Year,30000495,3,0.001896,30.991735537190085
Stamina Recovery [S]: on AC Success,30000142,2,0.001264,20.66115702479339
Stamina Recovery [S]: at 30%,30000388,2,0.001264,20.66115702479339
Critical UP [M]: on AC Success / Same School,30000203,2,0.001264,20.66115702479339
Skill Rate+ [S]: Same Attribute,30000039,2,0.001264,20.66115702479339
Voltage Gain [S]: at Song Start,30000526,1,0.000632,10.330578512396695
