name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,90,0.063158,986.8421052631579
SP Skill UP [S]: at 80% Remaining,30000305,89,0.062456,975.8771929824561
SP Skill UP [S]: at 30%,30000400,64,0.044912,701.7543859649122
Appeal UP [L]: at 30%,30000395,58,0.040702,635.9649122807018
Voltage Gain [SP]: at Song Start,30000523,56,0.039298,614.0350877192982
Appeal UP [L]: on AC Success,30000149,56,0.039298,614.0350877192982
Critical+ [S]: Buddy,30000007,52,0.036491,570.1754385964912
Voltage UP [L]: at 80% Remaining,30000301,52,0.036491,570.1754385964912
Critical+ [S],30000002,48,0.033684,526.3157894736842
Appeal UP [S]: at 80% Remaining / All,30000321,38,0.026667,416.66666666666663
Voltage UP [S]: at 80% Remaining / All,30000322,36,0.025263,394.7368421052631
Appeal UP [S]: on AC Success / All,30000170,27,0.018947,296.05263157894734
Voltage Gain [MAX]: at Song Start,30000522,21,0.014737,230.26315789473682
Appeal UP [S]: at 30% / All,30000416,16,0.011228,175.43859649122805
Voltage Gain [S]: on AC Success,30000141,11,0.007719,120.61403508771929
Appeal UP [M]: at 80% Remaining / Type,30000371,11,0.007719,120.61403508771929
Appeal UP [M]: on AC Success / Type,30000220,10,0.007018,109.64912280701753
Shield Gain [S]: at 30%,30000389,9,0.006316,98.68421052631578
Appeal UP [M]: at 80% Remaining / Buddy,30000311,8,0.005614,87.71929824561403
Critical+ [S]: All,30000488,8,0.005614,87.71929824561403
Appeal UP [M]: at 30% / Same Attribute,30000476,8,0.005614,87.71929824561403
Appeal UP [M]: at 80% Remaining / Same Year,30000331,8,0.005614,87.71929824561403
Appeal UP [M]: on AC Success / Same Strategy,30000210,8,0.005614,87.71929824561403
Appeal UP [M]: at 80% Remaining / Same School,30000351,8,0.005614,87.71929824561403
Voltage UP [M]: at 80% Remaining / Same Year,30000332,7,0.004912,76.75438596491227
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,7,0.004912,76.75438596491227
Appeal UP [M]: on AC Success / Buddy,30000160,7,0.004912,76.75438596491227
Appeal UP [M]: on AC Success / Same Year,30000180,6,0.004211,65.78947368421052
Voltage Gain [S]: at 30%,30000387,6,0.004211,65.78947368421052
Appeal UP [M]: at 30% / Type,30000466,6,0.004211,65.78947368421052
Voltage Gain [S]: at 80% Remaining,30000292,5,0.003509,54.82456140350877
Appeal UP [M]: at 30% / Buddy,30000406,5,0.003509,54.82456140350877
Critical+ [M]: Type,30000513,5,0.003509,54.82456140350877
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,5,0.003509,54.82456140350877
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,5,0.003509,54.82456140350877
Critical+ [S]: Same Attribute,30000037,5,0.003509,54.82456140350877
Appeal UP [M]: on AC Success / Same Attribute,30000230,5,0.003509,54.82456140350877
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,4,0.002807,43.859649122807014
Appeal UP [M]: on AC Success / Same School,30000200,4,0.002807,43.859649122807014
Appeal UP [M]: at 30% / Same School,30000446,4,0.002807,43.859649122807014
Appeal UP [M]: at 30% / Same Year,30000426,4,0.002807,43.859649122807014
Shield Gain [S]: at 80% Remaining,30000294,4,0.002807,43.859649122807014
Critical+ [M]: Same Year,30000493,4,0.002807,43.859649122807014
Critical+ [M]: Same School,30000503,4,0.002807,43.859649122807014
Shield Gain [S]: on AC Success,30000143,4,0.002807,43.859649122807014
Critical+ [L],30000042,3,0.002105,32.89473684210526
Appeal UP [M]: at 30% / Same Strategy,30000456,3,0.002105,32.89473684210526
Voltage UP [M]: at 80% Remaining / Same School,30000352,3,0.002105,32.89473684210526
Voltage UP [M]: at 80% Remaining / Buddy,30000312,3,0.002105,32.89473684210526
Voltage UP [M]: at 80% Remaining / Type,30000372,2,0.001404,21.929824561403507
