name,skill_id,count,expectation,estimated_weight
Appeal+ [S],30000001,100,0.065189,1058.2010582010582
Voltage UP [L]: at 30%,30000396,99,0.064537,1047.6190476190477
Voltage UP [L]: on AC Success,30000150,96,0.062581,1015.8730158730159
Skill Rate+ [S],30000004,83,0.054107,878.3068783068783
Voltage Gain [SP]: at Song Start,30000523,77,0.050196,814.8148148148149
Voltage UP [L]: at 80% Remaining,30000301,61,0.039765,645.5026455026456
Critical+ [S],30000002,58,0.037810,613.7566137566138
Critical+ [S]: Buddy,30000007,52,0.033898,550.2645502645503
Voltage UP [S]: on AC Success / All,30000171,31,0.020209,328.042328042328
Voltage UP [S]: at 30% / All,30000417,31,0.020209,328.042328042328
Voltage Gain [MAX]: at Song Start,30000522,26,0.016949,275.13227513227514
Voltage UP [S]: at 80% Remaining / All,30000322,24,0.015645,253.96825396825398
Appeal+ [M]: Same Attribute,30000517,10,0.006519,105.82010582010581
Voltage UP [M]: on AC Success / Buddy,30000161,9,0.005867,95.23809523809524
Voltage UP [M]: on AC Success / Same Attribute,30000231,8,0.005215,84.65608465608466
Voltage UP [M]: at 80% Remaining / Same Year,30000332,8,0.005215,84.65608465608466
Voltage UP [M]: on AC Success / Type,30000221,7,0.004563,74.07407407407408
Skill Rate+ [M]: Same Attribute,30000520,7,0.004563,74.07407407407408
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,7,0.004563,74.07407407407408
Shield Gain [S]: at 80% Remaining,30000294,6,0.003911,63.492063492063494
Voltage UP [M]: at 30% / Same Strategy,30000457,6,0.003911,63.492063492063494
Voltage UP [M]: at 80% Remaining / Type,30000372,6,0.003911,63.492063492063494
Appeal+ [S]: Same School,30000021,6,0.003911,63.492063492063494
Critical+ [S]: Same Year,30000012,6,0.003911,63.492063492063494
Appeal+ [M]: Same School,30000502,6,0.003911,63.492063492063494
Voltage UP [M]: at 30% / Same Attribute,30000477,6,0.003911,63.492063492063494
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003259,52.910052910052904
Critical+ [M]: Buddy,30000483,5,0.003259,52.910052910052904
Skill Rate+ [S]: Type,30000034,5,0.003259,52.910052910052904
Voltage UP [M]: at 30% / Same School,30000447,5,0.003259,52.910052910052904
Critical+ [S]: Same Attribute,30000037,5,0.003259,52.910052910052904
Critical+ [M]: Type,30000513,5,0.003259,52.910052910052904
Appeal+ [S]: Same Strategy,30000026,5,0.003259,52.910052910052904
Critical+ [S]: All,30000488,5,0.003259,52.910052910052904
Appeal+ [S]: Same Attribute,30000036,4,0.002608,42.32804232804233
Voltage UP [M]: at 30% / Same Year,30000427,4,0.002608,42.32804232804233
Appeal+ [M]: Type,30000512,4,0.002608,42.32804232804233
Appeal+ [M]: Same Year,30000492,4,0.002608,42.32804232804233
Shield Gain [S]: on AC Success,30000143,4,0.002608,42.32804232804233
Appeal+ [M]: Same Strategy,30000507,4,0.002608,42.32804232804233
Skill Rate+ [S]: All,30000490,4,0.002608,42.32804232804233
Voltage UP [M]: on AC Success / Same Year,30000181,4,0.002608,42.32804232804233
Critical+ [M]: Same School,30000503,4,0.002608,42.32804232804233
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,4,0.002608,42.32804232804233
Shield Gain [S]: at 30%,30000389,3,0.001956,31.746031746031747
Appeal+ [S]: Same Year,30000011,3,0.001956,31.746031746031747
Appeal+ [S]: Type,30000031,3,0.001956,31.746031746031747
Voltage UP [M]: on AC Success / Same School,30000201,3,0.001956,31.746031746031747
Appeal+ [L],30000041,3,0.001956,31.746031746031747
Voltage UP [M]: at 80% Remaining / Buddy,30000312,3,0.001956,31.746031746031747
Critical+ [S]: Same Strategy,30000027,3,0.001956,31.746031746031747
Critical+ [M]: Same Year,30000493,2,0.001304,21.164021164021165
Voltage UP [M]: at 30% / Type,30000467,2,0.001304,21.164021164021165
Critical+ [L],30000042,2,0.001304,21.164021164021165
Voltage UP [M]: at 80% Remaining / Same School,30000352,2,0.001304,21.164021164021165
