name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,199,0.121046,2014.17004048583
Critical UP [L]: at 30%,30000398,179,0.108881,1811.740890688259
Critical UP [L]: on AC Success,30000152,108,0.065693,1093.1174089068827
Skill Rate+ [S]: Buddy,30000009,92,0.055961,931.174089068826
Critical UP [S]: at 30% / All,30000419,72,0.043796,728.744939271255
Voltage Gain [SP]: at Song Start,30000523,52,0.031630,526.3157894736842
Critical UP [S]: on AC Success / All,30000173,34,0.020681,344.12955465587044
Voltage Gain [MAX]: at Song Start,30000522,22,0.013382,222.67206477732793
Critical+ [M]: Same Strategy,30000508,17,0.010341,172.06477732793522
Appeal+ [M]: Buddy,30000482,15,0.009124,151.82186234817814
Combo Count UP [S]: at 80% Remaining,30000295,14,0.008516,141.7004048582996
Critical UP [M]: at 30% / Same Attribute,30000479,14,0.008516,141.7004048582996
Critical+ [S]: Same School,30000022,12,0.007299,121.45748987854252
Critical UP [M]: at 30% / Same School,30000449,12,0.007299,121.45748987854252
Combo Count UP [S]: on AC Success,30000144,11,0.006691,111.33603238866397
Critical UP [M]: at 30% / Type,30000469,10,0.006083,101.21457489878543
Critical UP [M]: on AC Success / Same Attribute,30000233,9,0.005474,91.09311740890688
Critical UP [M]: on AC Success / Same School,30000203,9,0.005474,91.09311740890688
Critical UP [M]: at 30% / Buddy,30000409,8,0.004866,80.97165991902834
Skill Rate+ [L],30000044,8,0.004866,80.97165991902834
Combo Count UP [S]: at 30%,30000390,8,0.004866,80.97165991902834
Critical UP [M]: at 30% / Same Strategy,30000459,7,0.004258,70.8502024291498
Stamina Recovery [S]: at 80% Remaining,30000293,7,0.004258,70.8502024291498
Combo Count UP [S]: at Song Start,30000236,7,0.004258,70.8502024291498
Skill Rate+ [M]: Buddy,30000485,6,0.003650,60.72874493927126
Skill Rate+ [S]: Same Attribute,30000039,6,0.003650,60.72874493927126
Critical UP [M]: on AC Success / Type,30000223,6,0.003650,60.72874493927126
Skill Rate+ [S]: Same Strategy,30000029,5,0.003041,50.607287449392715
Critical UP [M]: at 30% / Same Year,30000429,5,0.003041,50.607287449392715
Critical UP [M]: on AC Success / Same Year,30000183,5,0.003041,50.607287449392715
Critical UP [M]: on AC Success / Same Strategy,30000213,5,0.003041,50.607287449392715
Stamina Recovery [S]: at 30%,30000388,5,0.003041,50.607287449392715
Skill Rate+ [M]: Same School,30000505,4,0.002433,40.48582995951417
Critical UP [M]: on AC Success / Buddy,30000163,4,0.002433,40.48582995951417
Stamina Recovery [S]: on AC Success,30000142,3,0.001825,30.36437246963563
Skill Rate+ [M]: Same Year,30000495,3,0.001825,30.36437246963563
Skill Rate+ [S]: Same School,30000024,3,0.001825,30.36437246963563
Skill Rate+ [M]: Type,30000515,2,0.001217,20.242914979757085
