name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S],30000004,107,0.069301,1125.1314405888538
Skill Rate+ [S]: Buddy,30000009,95,0.061528,998.9484752891693
Critical UP [L]: on AC Success,30000152,95,0.061528,998.9484752891693
Voltage UP [L]: on AC Success,30000150,88,0.056995,925.3417455310199
Voltage UP [L]: at 80% Remaining,30000301,63,0.040803,662.4605678233439
Critical+ [S],30000002,59,0.038212,620.3995793901157
Critical+ [S]: Buddy,30000007,54,0.034974,567.8233438485804
Voltage Gain [SP]: at Song Start,30000523,46,0.029793,483.70136698212406
Critical UP [S]: on AC Success / All,30000173,40,0.025907,420.6098843322818
Voltage UP [S]: at 80% Remaining / All,30000322,29,0.018782,304.9421661409043
Voltage UP [S]: on AC Success / All,30000171,29,0.018782,304.9421661409043
Voltage Gain [MAX]: at Song Start,30000522,22,0.014249,231.33543638275498
Critical+ [S]: All,30000488,11,0.007124,115.66771819137749
Skill Rate+ [M]: Same Attribute,30000520,10,0.006477,105.15247108307045
Critical+ [M]: Buddy,30000483,10,0.006477,105.15247108307045
Critical UP [M]: on AC Success / Type,30000223,9,0.005829,94.63722397476342
Skill Rate+ [L],30000044,8,0.005181,84.12197686645636
Stamina Recovery [S]: on AC Success,30000142,8,0.005181,84.12197686645636
Voltage UP [M]: on AC Success / Same Year,30000181,7,0.004534,73.60672975814931
Shield Gain [S]: at 30%,30000389,7,0.004534,73.60672975814931
Critical+ [S]: Same Year,30000012,7,0.004534,73.60672975814931
Critical+ [L],30000042,6,0.003886,63.09148264984227
Critical UP [M]: on AC Success / Same School,30000203,6,0.003886,63.09148264984227
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003886,63.09148264984227
Skill Rate+ [S]: Type,30000034,6,0.003886,63.09148264984227
Critical+ [M]: Same School,30000503,5,0.003238,52.576235541535226
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003238,52.576235541535226
Stamina Recovery [S]: at 80% Remaining,30000293,5,0.003238,52.576235541535226
Voltage UP [M]: at 80% Remaining / Same School,30000352,5,0.003238,52.576235541535226
Shield Gain [S]: at 80% Remaining,30000294,5,0.003238,52.576235541535226
Skill Rate+ [S]: Same School,30000024,5,0.003238,52.576235541535226
Appeal+ [S]: Same School,30000021,5,0.003238,52.576235541535226
Skill Rate+ [M]: Buddy,30000485,5,0.003238,52.576235541535226
Voltage UP [M]: on AC Success / Type,30000221,5,0.003238,52.576235541535226
Skill Rate+ [S]: All,30000490,5,0.003238,52.576235541535226
Critical UP [M]: on AC Success / Same Year,30000183,5,0.003238,52.576235541535226
Critical UP [M]: on AC Success / Buddy,30000163,5,0.003238,52.576235541535226
Voltage UP [M]: on AC Success / Same School,30000201,5,0.003238,52.576235541535226
Voltage UP [M]: at 80% Remaining / Same Year,30000332,5,0.003238,52.576235541535226
Critical+ [S]: Same Attribute,30000037,4,0.002591,42.06098843322818
Voltage UP [M]: at 80% Remaining / Buddy,30000312,4,0.002591,42.06098843322818
Voltage UP [M]: at 80% Remaining / Type,30000372,4,0.002591,42.06098843322818
Appeal+ [M]: Type,30000512,4,0.002591,42.06098843322818
Critical+ [M]: Type,30000513,4,0.002591,42.06098843322818
Shield Gain [S]: on AC Success,30000143,4,0.002591,42.06098843322818
Voltage UP [M]: on AC Success / Same Attribute,30000231,4,0.002591,42.06098843322818
Critical+ [S]: Same Strategy,30000027,3,0.001943,31.545741324921135
Critical+ [M]: Same Year,30000493,3,0.001943,31.545741324921135
Skill Rate+ [M]: Same Year,30000495,3,0.001943,31.545741324921135
Stamina Recovery [S]: at 30%,30000388,3,0.001943,31.545741324921135
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,3,0.001943,31.545741324921135
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,3,0.001943,31.545741324921135
Voltage UP [M]: on AC Success / Buddy,30000161,2,0.001295,21.03049421661409
Skill Rate+ [M]: Type,30000515,2,0.001295,21.03049421661409
Skill Rate+ [S]: Same Attribute,30000039,2,0.001295,21.03049421661409
Skill Rate+ [M]: Same School,30000505,1,0.000648,10.515247108307046
