name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 30%,30000398,220,0.132610,2057.99812909261
SP Skill UP [S]: on AC Success,30000154,194,0.116938,1814.780168381665
Skill Rate+ [S]: Buddy,30000009,107,0.064497,1000.9354536950422
Critical UP [L]: on AC Success,30000152,104,0.062688,972.8718428437792
Critical UP [S]: at 30% / All,30000419,82,0.049427,767.0720299345182
Voltage Gain [SP]: at Song Start,30000523,68,0.040989,636.1085126286249
Critical UP [S]: on AC Success / All,30000173,46,0.027728,430.3086997193639
Voltage Gain [MAX]: at Song Start,30000522,24,0.014467,224.5088868101029
Combo Count UP [S]: at 80% Remaining,30000295,16,0.009644,149.67259120673526
Critical UP [M]: at 30% / Same Year,30000429,14,0.008439,130.96351730589336
Critical+ [M]: Same Strategy,30000508,13,0.007836,121.6089803554724
Critical UP [M]: at 30% / Same Attribute,30000479,13,0.007836,121.6089803554724
Skill Rate+ [M]: Same School,30000505,12,0.007233,112.25444340505145
Critical UP [M]: at 30% / Same Strategy,30000459,12,0.007233,112.25444340505145
Skill Rate+ [S]: Same Strategy,30000029,11,0.006631,102.8999064546305
Critical UP [M]: at 30% / Type,30000469,11,0.006631,102.8999064546305
Critical+ [S]: Same School,30000022,10,0.006028,93.54536950420953
Critical UP [M]: at 30% / Same School,30000449,9,0.005425,84.1908325537886
Appeal+ [M]: Buddy,30000482,9,0.005425,84.1908325537886
Combo Count UP [S]: on AC Success,30000144,9,0.005425,84.1908325537886
Combo Count UP [S]: at Song Start,30000236,9,0.005425,84.1908325537886
Skill Rate+ [L],30000044,7,0.004219,65.48175865294668
Stamina Recovery [S]: at 30%,30000388,7,0.004219,65.48175865294668
Skill Rate+ [S]: Same Attribute,30000039,6,0.003617,56.12722170252572
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003617,56.12722170252572
Skill Rate+ [M]: Same Year,30000495,6,0.003617,56.12722170252572
Combo Count UP [S]: at 30%,30000390,6,0.003617,56.12722170252572
Critical UP [M]: on AC Success / Same School,30000203,5,0.003014,46.772684752104766
Skill Rate+ [M]: Buddy,30000485,5,0.003014,46.772684752104766
Skill Rate+ [M]: Type,30000515,5,0.003014,46.772684752104766
Critical UP [M]: on AC Success / Same Strategy,30000213,4,0.002411,37.418147801683816
Critical UP [M]: at 30% / Buddy,30000409,4,0.002411,37.418147801683816
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002411,37.418147801683816
Stamina Recovery [S]: at 80% Remaining,30000293,4,0.002411,37.418147801683816
Critical UP [M]: on AC Success / Type,30000223,2,0.001206,18.709073900841908
Skill Rate+ [S]: Same School,30000024,2,0.001206,18.709073900841908
Critical UP [M]: on AC Success / Buddy,30000163,2,0.001206,18.709073900841908
Stamina Recovery [S]: on AC Success,30000142,1,0.000603,9.354536950420954
