name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: on AC Success,30000150,95,0.059080,1001.0537407797682
SP Skill UP [S]: on AC Success,30000154,94,0.058458,990.5163329820864
Critical UP [L]: at 30%,30000398,90,0.055970,948.3667017913592
Skill Rate+ [S],30000004,87,0.054104,916.7544783983141
Voltage Gain [SP]: at Song Start,30000523,70,0.043532,737.6185458377239
Critical+ [S]: Buddy,30000007,65,0.040423,684.931506849315
Voltage UP [L]: at 80% Remaining,30000301,56,0.034826,590.0948366701791
Critical+ [S],30000002,52,0.032338,547.945205479452
Voltage UP [S]: at 80% Remaining / All,30000322,32,0.019900,337.1970495258166
Critical UP [S]: at 30% / All,30000419,30,0.018657,316.12223393045315
Voltage Gain [MAX]: at Song Start,30000522,26,0.016169,273.972602739726
Voltage UP [S]: on AC Success / All,30000171,25,0.015547,263.4351949420443
Critical+ [S]: Same Year,30000012,12,0.007463,126.44889357218125
Voltage UP [M]: on AC Success / Buddy,30000161,11,0.006841,115.91148577449948
Critical UP [M]: at 30% / Same Year,30000429,10,0.006219,105.3740779768177
Skill Rate+ [S]: Type,30000034,9,0.005597,94.83667017913594
Critical+ [M]: Same Strategy,30000508,9,0.005597,94.83667017913594
Skill Rate+ [M]: Same Attribute,30000520,8,0.004975,84.29926238145416
Critical+ [M]: Same School,30000503,8,0.004975,84.29926238145416
Voltage UP [M]: at 80% Remaining / Same School,30000352,8,0.004975,84.29926238145416
Critical+ [M]: Type,30000513,8,0.004975,84.29926238145416
Shield Gain [S]: at 80% Remaining,30000294,7,0.004353,73.76185458377239
Shield Gain [S]: on AC Success,30000143,7,0.004353,73.76185458377239
Critical+ [S]: Same School,30000022,6,0.003731,63.224446786090624
Voltage UP [M]: on AC Success / Same Attribute,30000231,6,0.003731,63.224446786090624
Critical UP [M]: at 30% / Buddy,30000409,6,0.003731,63.224446786090624
Voltage UP [M]: on AC Success / Same Strategy,30000211,6,0.003731,63.224446786090624
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,5,0.003109,52.68703898840885
Critical+ [S]: Same Attribute,30000037,5,0.003109,52.68703898840885
Critical+ [S]: All,30000488,5,0.003109,52.68703898840885
Voltage UP [M]: on AC Success / Type,30000221,5,0.003109,52.68703898840885
Critical+ [L],30000042,5,0.003109,52.68703898840885
Voltage UP [M]: at 80% Remaining / Type,30000372,5,0.003109,52.68703898840885
Appeal+ [M]: Type,30000512,5,0.003109,52.68703898840885
Critical UP [M]: at 30% / Same Attribute,30000479,5,0.003109,52.68703898840885
Combo Count UP [S]: at Song Start,30000236,5,0.003109,52.68703898840885
Appeal+ [S]: Same School,30000021,5,0.003109,52.68703898840885
Voltage UP [M]: at 80% Remaining / Buddy,30000312,5,0.003109,52.68703898840885
Critical+ [M]: Buddy,30000483,4,0.002488,42.14963119072708
Combo Count UP [S]: on AC Success,30000144,4,0.002488,42.14963119072708
Voltage UP [M]: on AC Success / Same School,30000201,4,0.002488,42.14963119072708
Skill Rate+ [S]: Same Strategy,30000029,4,0.002488,42.14963119072708
Appeal+ [M]: Buddy,30000482,4,0.002488,42.14963119072708
Critical UP [M]: at 30% / Same School,30000449,4,0.002488,42.14963119072708
Voltage UP [M]: at 80% Remaining / Same Year,30000332,4,0.002488,42.14963119072708
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,4,0.002488,42.14963119072708
Critical UP [M]: at 30% / Type,30000469,4,0.002488,42.14963119072708
Combo Count UP [S]: at 30%,30000390,3,0.001866,31.612223393045312
Voltage UP [M]: on AC Success / Same Year,30000181,3,0.001866,31.612223393045312
Skill Rate+ [S]: All,30000490,2,0.001244,21.07481559536354
Critical+ [S]: Same Strategy,30000027,2,0.001244,21.07481559536354
Critical UP [M]: at 30% / Same Strategy,30000459,2,0.001244,21.07481559536354
Shield Gain [S]: at 30%,30000389,1,0.000622,10.53740779768177
Combo Count UP [S]: at 80% Remaining,30000295,1,0.000622,10.53740779768177
Critical+ [M]: Same Year,30000493,1,0.000622,10.53740779768177
