name,skill_id,count,expectation,estimated_weight
Critical UP [L]: on AC Success,30000152,219,0.128748,1486.7617107942974
Voltage Gain [S]: at Song Start,30000526,209,0.122869,1418.8730482009505
Skill Rate+ [S]: Buddy,30000009,192,0.112875,1303.4623217922606
Voltage UP [L]: on AC Success,30000150,114,0.067019,773.9307535641548
Skill Rate+ [S],30000004,109,0.064080,739.9864222674814
Skill Rate UP [L]: at 30%,30000399,100,0.058789,678.8866259334692
Voltage Gain [SP]: at Song Start,30000523,76,0.044680,515.9538357094366
Critical UP [S]: on AC Success / All,30000173,72,0.042328,488.79837067209775
Voltage Gain [MAX]: at Song Start,30000522,40,0.023516,271.55465037338763
Voltage UP [S]: on AC Success / All,30000171,37,0.021752,251.18805159538357
Skill Rate UP [S]: at 30% / All,30000420,20,0.011758,135.77732518669382
Skill Rate+ [S]: Same School,30000024,16,0.009406,108.62186014935506
Critical UP [M]: on AC Success / Same School,30000203,15,0.008818,101.83299389002038
Skill Rate+ [M]: Same Year,30000495,14,0.008230,95.04412763068567
Skill Rate UP [M]: at 30% / Same Attribute,30000480,13,0.007643,88.25526137135098
Critical UP [M]: on AC Success / Buddy,30000163,12,0.007055,81.46639511201629
Stamina Recovery [S]: at 80% Remaining,30000293,11,0.006467,74.6775288526816
Critical UP [M]: on AC Success / Same Attribute,30000233,11,0.006467,74.6775288526816
Stamina Recovery [S]: at 30%,30000388,11,0.006467,74.6775288526816
Skill Rate+ [S]: Type,30000034,11,0.006467,74.6775288526816
Skill Rate UP [M]: at 30% / Same Year,30000430,10,0.005879,67.88866259334691
Skill Rate+ [M]: Buddy,30000485,10,0.005879,67.88866259334691
Skill Rate+ [S]: Same Attribute,30000039,9,0.005291,61.09979633401222
Stamina Recovery [S]: on AC Success,30000142,9,0.005291,61.09979633401222
Critical UP [M]: on AC Success / Same Strategy,30000213,9,0.005291,61.09979633401222
Skill Rate UP [M]: at 30% / Type,30000470,8,0.004703,54.31093007467753
Skill Rate+ [L],30000044,8,0.004703,54.31093007467753
Voltage UP [M]: on AC Success / Buddy,30000161,7,0.004115,47.52206381534283
Skill Rate UP [M]: at 30% / Same School,30000450,7,0.004115,47.52206381534283
Critical+ [M]: Buddy,30000483,7,0.004115,47.52206381534283
Skill Rate+ [S]: All,30000490,7,0.004115,47.52206381534283
Skill Rate+ [M]: Type,30000515,7,0.004115,47.52206381534283
Skill Rate UP [M]: at 30% / Same Strategy,30000460,6,0.003527,40.73319755600814
Voltage UP [M]: on AC Success / Type,30000221,6,0.003527,40.73319755600814
Skill Rate+ [M]: Same School,30000505,6,0.003527,40.73319755600814
Voltage UP [M]: on AC Success / Same Year,30000181,6,0.003527,40.73319755600814
Critical UP [M]: on AC Success / Same Year,30000183,6,0.003527,40.73319755600814
Critical+ [S]: Same Strategy,30000027,6,0.003527,40.73319755600814
Appeal+ [S]: Same School,30000021,6,0.003527,40.73319755600814
Skill Rate UP [M]: at 30% / Buddy,30000410,5,0.002939,33.944331296673454
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.002939,33.944331296673454
Critical UP [M]: on AC Success / Type,30000223,5,0.002939,33.944331296673454
Voltage UP [M]: on AC Success / Same School,30000201,4,0.002352,27.155465037338764
Critical+ [S]: Same Year,30000012,4,0.002352,27.155465037338764
Appeal+ [M]: Type,30000512,4,0.002352,27.155465037338764
Voltage UP [M]: on AC Success / Same Attribute,30000231,2,0.001176,13.577732518669382
Skill Rate+ [M]: Same Attribute,30000520,2,0.001176,13.577732518669382
