name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 80% Remaining,30000303,385,0.062470,1013.6914165350184
Voltage UP [L]: at 30%,30000396,384,0.062307,1011.0584518167457
Appeal+ [S],30000001,378,0.061334,995.260663507109
Appeal+ [S]: Buddy,30000006,374,0.060685,984.7288046340179
Critical UP [L]: at 30%,30000398,344,0.055817,905.7398630858346
SP Skill UP [S]: on AC Success,30000154,328,0.053221,863.6124275934702
Voltage Gain [SP]: at Song Start,30000523,243,0.039429,639.8104265402843
Critical UP [S]: at 80% Remaining / All,30000324,147,0.023852,387.04581358609795
Voltage UP [S]: at 30% / All,30000417,129,0.020931,339.652448657188
Critical UP [S]: at 30% / All,30000419,128,0.020769,337.0194839389152
Voltage Gain [MAX]: at Song Start,30000522,73,0.011845,192.20642443391256
Critical UP [M]: at 80% Remaining / Type,30000374,36,0.005841,94.7867298578199
Critical UP [M]: at 80% Remaining / Buddy,30000314,35,0.005679,92.15376513954713
Critical+ [M]: Same Strategy,30000508,31,0.005030,81.62190626645604
Skill Rate+ [M]: Same Strategy,30000510,31,0.005030,81.62190626645604
Critical+ [S]: Same School,30000022,30,0.004868,78.98894154818325
Critical+ [S]: Type,30000032,30,0.004868,78.98894154818325
Skill Rate+ [S]: Same Year,30000014,28,0.004543,73.7230121116377
Skill Rate+ [S]: Same Strategy,30000029,26,0.004219,68.45708267509215
Combo Count UP [S]: at 80% Remaining,30000295,26,0.004219,68.45708267509215
Critical+ [M]: Same Attribute,30000518,26,0.004219,68.45708267509215
Critical UP [M]: at 80% Remaining / Same Year,30000334,26,0.004219,68.45708267509215
Appeal+ [M]: Buddy,30000482,25,0.004056,65.82411795681938
Voltage UP [M]: at 30% / Buddy,30000407,25,0.004056,65.82411795681938
Appeal+ [L],30000041,24,0.003894,63.191153238546605
Appeal+ [S]: All,30000487,24,0.003894,63.191153238546605
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,23,0.003732,60.55818852027383
Voltage UP [M]: at 30% / Same Year,30000427,23,0.003732,60.55818852027383
Appeal+ [M]: Same Strategy,30000507,23,0.003732,60.55818852027383
Critical UP [M]: at 30% / Same School,30000449,23,0.003732,60.55818852027383
Critical UP [M]: at 30% / Same Year,30000429,22,0.003570,57.92522380200106
Critical UP [M]: at 80% Remaining / Same School,30000354,22,0.003570,57.92522380200106
Critical UP [M]: at 30% / Same Strategy,30000459,22,0.003570,57.92522380200106
Critical UP [M]: at 30% / Same Attribute,30000479,21,0.003407,55.29225908372828
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,20,0.003245,52.6592943654555
Appeal+ [S]: Same Year,30000011,19,0.003083,50.02632964718273
Appeal+ [M]: Same Attribute,30000517,19,0.003083,50.02632964718273
Voltage UP [M]: at 30% / Type,30000467,19,0.003083,50.02632964718273
Voltage UP [M]: at 30% / Same Strategy,30000457,19,0.003083,50.02632964718273
Combo Count UP [S]: at 30%,30000390,19,0.003083,50.02632964718273
Combo Count UP [S]: at Song Start,30000236,19,0.003083,50.02632964718273
Appeal+ [M]: Same School,30000502,18,0.002921,47.39336492890995
Appeal+ [M]: Same Year,30000492,17,0.002758,44.76040021063717
Combo Count UP [S]: on AC Success,30000144,17,0.002758,44.76040021063717
Voltage UP [M]: at 30% / Same Attribute,30000477,17,0.002758,44.76040021063717
Appeal+ [S]: Type,30000031,16,0.002596,42.1274354923644
Critical UP [M]: at 30% / Buddy,30000409,15,0.002434,39.494470774091624
Critical UP [M]: at 30% / Type,30000469,14,0.002272,36.86150605581885
Voltage UP [M]: at 30% / Same School,30000447,13,0.002109,34.228541337546076
Appeal+ [S]: Same Strategy,30000026,11,0.001785,28.96261190100053
Appeal+ [S]: Same Attribute,30000036,11,0.001785,28.96261190100053
