name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: on AC Success,30000150,107,0.071286,1090.7237512742101
Appeal+ [S]: Buddy,30000006,93,0.061959,948.0122324159021
SP Skill UP [S]: at 80% Remaining,30000305,90,0.059960,917.4311926605506
Critical UP [L]: at 80% Remaining,30000303,85,0.056629,866.4627930682976
Skill Rate+ [S],30000004,85,0.056629,866.4627930682976
Appeal UP [L]: at 80% Remaining,30000300,84,0.055963,856.269113149847
Voltage Gain [SP]: at Song Start,30000523,69,0.045969,703.3639143730887
Appeal UP [S]: at 80% Remaining / All,30000321,42,0.027981,428.1345565749235
Voltage Gain [MAX]: at Song Start,30000522,35,0.023318,356.7787971457696
Voltage UP [S]: on AC Success / All,30000171,33,0.021985,336.3914373088685
Critical UP [S]: at 80% Remaining / All,30000324,29,0.019320,295.61671763506627
Voltage Gain [S]: on AC Success,30000141,13,0.008661,132.51783893985728
Appeal UP [M]: at 80% Remaining / Type,30000371,11,0.007328,112.13047910295617
Voltage UP [M]: on AC Success / Same Attribute,30000231,11,0.007328,112.13047910295617
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,11,0.007328,112.13047910295617
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,10,0.006662,101.93679918450562
Skill Rate+ [M]: Same Strategy,30000510,10,0.006662,101.93679918450562
Appeal+ [S]: All,30000487,10,0.006662,101.93679918450562
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,10,0.006662,101.93679918450562
Voltage Gain [S]: at 30%,30000387,9,0.005996,91.74311926605505
Voltage UP [M]: on AC Success / Same School,30000201,8,0.005330,81.54943934760449
Critical+ [M]: Same Attribute,30000518,8,0.005330,81.54943934760449
Critical+ [M]: Buddy,30000483,8,0.005330,81.54943934760449
Critical+ [S]: Type,30000032,8,0.005330,81.54943934760449
Critical UP [M]: at 80% Remaining / Buddy,30000314,8,0.005330,81.54943934760449
Appeal UP [M]: at 80% Remaining / Same Year,30000331,7,0.004664,71.35575942915392
Skill Rate+ [S]: Type,30000034,7,0.004664,71.35575942915392
Skill Rate+ [S]: Same Year,30000014,7,0.004664,71.35575942915392
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004664,71.35575942915392
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,6,0.003997,61.162079510703364
Voltage Gain [S]: at 80% Remaining,30000292,6,0.003997,61.162079510703364
Appeal+ [S]: Same School,30000021,6,0.003997,61.162079510703364
Voltage UP [M]: on AC Success / Same Year,30000181,6,0.003997,61.162079510703364
Skill Rate+ [M]: Same Attribute,30000520,6,0.003997,61.162079510703364
Critical+ [S]: Same Strategy,30000027,5,0.003331,50.96839959225281
Skill Rate+ [S]: All,30000490,5,0.003331,50.96839959225281
Critical+ [S]: Same Year,30000012,4,0.002665,40.774719673802245
Voltage UP [M]: on AC Success / Buddy,30000161,4,0.002665,40.774719673802245
Appeal+ [M]: Type,30000512,4,0.002665,40.774719673802245
Appeal UP [M]: at 80% Remaining / Buddy,30000311,3,0.001999,30.581039755351682
Critical UP [M]: at 80% Remaining / Same Year,30000334,3,0.001999,30.581039755351682
Voltage UP [M]: on AC Success / Same Strategy,30000211,2,0.001332,20.387359836901123
Critical UP [M]: at 80% Remaining / Type,30000374,2,0.001332,20.387359836901123
Critical UP [M]: at 80% Remaining / Same School,30000354,2,0.001332,20.387359836901123
Voltage UP [M]: on AC Success / Type,30000221,2,0.001332,20.387359836901123
