name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,94,0.059645,997.8768577494693
SP Skill UP [S]: on AC Success,30000154,93,0.059010,987.2611464968154
Skill Rate+ [S]: Buddy,30000009,91,0.057741,966.0297239915075
Appeal UP [L]: at 80% Remaining,30000300,91,0.057741,966.0297239915075
Critical UP [L]: at 30%,30000398,86,0.054569,912.9511677282377
Critical UP [L]: on AC Success,30000152,77,0.048858,817.4097664543524
Voltage Gain [SP]: at Song Start,30000523,63,0.039975,668.7898089171974
Critical UP [S]: on AC Success / All,30000173,41,0.026015,435.244161358811
Appeal UP [S]: at 80% Remaining / All,30000321,36,0.022843,382.16560509554137
Critical UP [S]: at 30% / All,30000419,27,0.017132,286.62420382165607
Voltage Gain [MAX]: at Song Start,30000522,23,0.014594,244.16135881104034
Critical UP [M]: at 30% / Type,30000469,12,0.007614,127.38853503184714
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,11,0.006980,116.7728237791932
Appeal UP [M]: at 80% Remaining / Type,30000371,11,0.006980,116.7728237791932
Skill Rate+ [S]: Same Strategy,30000029,10,0.006345,106.15711252653927
Critical UP [M]: on AC Success / Same Attribute,30000233,9,0.005711,95.54140127388534
Combo Count UP [S]: at Song Start,30000236,9,0.005711,95.54140127388534
Appeal UP [M]: at 80% Remaining / Same Year,30000331,8,0.005076,84.92569002123142
Combo Count UP [S]: on AC Success,30000144,8,0.005076,84.92569002123142
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,8,0.005076,84.92569002123142
Voltage Gain [S]: at 30%,30000387,8,0.005076,84.92569002123142
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004442,74.3099787685775
Stamina Recovery [S]: at 30%,30000388,7,0.004442,74.3099787685775
Critical UP [M]: at 30% / Same School,30000449,7,0.004442,74.3099787685775
Voltage Gain [S]: on AC Success,30000141,7,0.004442,74.3099787685775
Appeal UP [M]: at 80% Remaining / Buddy,30000311,7,0.004442,74.3099787685775
Critical+ [S]: Same School,30000022,7,0.004442,74.3099787685775
Skill Rate+ [S]: Same Attribute,30000039,7,0.004442,74.3099787685775
Combo Count UP [S]: at 80% Remaining,30000295,6,0.003807,63.69426751592357
Critical UP [M]: at 30% / Same Strategy,30000459,6,0.003807,63.69426751592357
Skill Rate+ [S]: Same School,30000024,5,0.003173,53.07855626326963
Critical UP [M]: at 30% / Same Year,30000429,5,0.003173,53.07855626326963
Combo Count UP [S]: at 30%,30000390,4,0.002538,42.46284501061571
Appeal+ [M]: Buddy,30000482,4,0.002538,42.46284501061571
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002538,42.46284501061571
Voltage Gain [S]: at 80% Remaining,30000292,4,0.002538,42.46284501061571
Stamina Recovery [S]: at 80% Remaining,30000293,4,0.002538,42.46284501061571
Stamina Recovery [S]: on AC Success,30000142,4,0.002538,42.46284501061571
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002538,42.46284501061571
Critical UP [M]: at 30% / Buddy,30000409,4,0.002538,42.46284501061571
Skill Rate+ [M]: Same Year,30000495,3,0.001904,31.847133757961785
Skill Rate+ [L],30000044,3,0.001904,31.847133757961785
Critical UP [M]: on AC Success / Same School,30000203,3,0.001904,31.847133757961785
Critical UP [M]: on AC Success / Type,30000223,3,0.001904,31.847133757961785
Skill Rate+ [M]: Type,30000515,2,0.001269,21.231422505307854
Skill Rate+ [M]: Buddy,30000485,2,0.001269,21.231422505307854
Critical UP [M]: on AC Success / Same Strategy,30000213,2,0.001269,21.231422505307854
Critical+ [M]: Same Strategy,30000508,2,0.001269,21.231422505307854
Critical UP [M]: on AC Success / Buddy,30000163,2,0.001269,21.231422505307854
Skill Rate+ [M]: Same School,30000505,1,0.000635,10.615711252653927
