name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,95,0.064582,1052.048726467331
Critical UP [L]: at 30%,30000398,89,0.060503,985.6035437430786
Voltage Gain [SP]: at Song Start,30000523,78,0.053025,863.7873754152823
Appeal UP [L]: on AC Success,30000149,59,0.040109,653.3776301218161
Critical+ [S]: Buddy,30000007,56,0.038069,620.1550387596899
Critical+ [S],30000002,54,0.036710,598.0066445182724
Voltage UP [L]: at 80% Remaining,30000301,48,0.032631,531.5614617940199
SP Skill UP [S]: at 30%,30000400,46,0.031271,509.4130675526024
Voltage UP [S]: at 80% Remaining / All,30000322,44,0.029912,487.26467331118494
Appeal UP [L]: at 30%,30000395,43,0.029232,476.19047619047615
Critical UP [S]: at 30% / All,30000419,39,0.026513,431.89368770764116
Voltage Gain [MAX]: at Song Start,30000522,20,0.013596,221.48394241417498
Appeal UP [S]: on AC Success / All,30000170,15,0.010197,166.11295681063123
Appeal UP [S]: at 30% / All,30000416,13,0.008838,143.96456256921374
Critical UP [M]: at 30% / Same Attribute,30000479,11,0.007478,121.81616832779623
Appeal UP [M]: on AC Success / Same Attribute,30000230,10,0.006798,110.74197120708749
Shield Gain [S]: at 80% Remaining,30000294,10,0.006798,110.74197120708749
Appeal+ [M]: Buddy,30000482,9,0.006118,99.66777408637873
Critical+ [S]: Same Attribute,30000037,8,0.005438,88.59357696566998
Voltage UP [M]: at 80% Remaining / Buddy,30000312,8,0.005438,88.59357696566998
Critical+ [M]: Type,30000513,8,0.005438,88.59357696566998
Appeal UP [M]: on AC Success / Buddy,30000160,8,0.005438,88.59357696566998
Critical UP [M]: at 30% / Same School,30000449,7,0.004759,77.51937984496124
Critical UP [M]: at 30% / Buddy,30000409,7,0.004759,77.51937984496124
Critical UP [M]: at 30% / Type,30000469,7,0.004759,77.51937984496124
Appeal UP [M]: at 30% / Buddy,30000406,6,0.004079,66.44518272425249
Appeal UP [M]: at 30% / Same Attribute,30000476,6,0.004079,66.44518272425249
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,6,0.004079,66.44518272425249
Appeal UP [M]: on AC Success / Same School,30000200,6,0.004079,66.44518272425249
Combo Count UP [S]: at 80% Remaining,30000295,6,0.004079,66.44518272425249
Skill Rate+ [S]: Same Strategy,30000029,6,0.004079,66.44518272425249
Appeal UP [M]: at 30% / Same School,30000446,6,0.004079,66.44518272425249
Shield Gain [S]: on AC Success,30000143,5,0.003399,55.370985603543744
Critical+ [S]: All,30000488,5,0.003399,55.370985603543744
Voltage UP [M]: at 80% Remaining / Same School,30000352,5,0.003399,55.370985603543744
Shield Gain [S]: at 30%,30000389,5,0.003399,55.370985603543744
Appeal UP [M]: on AC Success / Type,30000220,5,0.003399,55.370985603543744
Appeal UP [M]: on AC Success / Same Strategy,30000210,5,0.003399,55.370985603543744
Appeal UP [M]: at 30% / Type,30000466,5,0.003399,55.370985603543744
Combo Count UP [S]: at 30%,30000390,4,0.002719,44.29678848283499
Critical UP [M]: at 30% / Same Strategy,30000459,4,0.002719,44.29678848283499
Critical+ [M]: Same Strategy,30000508,4,0.002719,44.29678848283499
Critical+ [M]: Same School,30000503,4,0.002719,44.29678848283499
Combo Count UP [S]: on AC Success,30000144,3,0.002039,33.222591362126245
Appeal UP [M]: at 30% / Same Year,30000426,3,0.002039,33.222591362126245
Critical+ [M]: Same Year,30000493,2,0.001360,22.148394241417495
Critical+ [L],30000042,2,0.001360,22.148394241417495
Combo Count UP [S]: at Song Start,30000236,2,0.001360,22.148394241417495
Critical+ [S]: Same School,30000022,2,0.001360,22.148394241417495
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,1,0.000680,11.074197120708748
Voltage UP [M]: at 80% Remaining / Same Year,30000332,1,0.000680,11.074197120708748
Critical UP [M]: at 30% / Same Year,30000429,1,0.000680,11.074197120708748
Appeal UP [M]: at 30% / Same Strategy,30000456,1,0.000680,11.074197120708748
