name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 80% Remaining,30000303,108,0.066543,1049.5626822157435
SP Skill UP [S]: at 80% Remaining,30000305,99,0.060998,962.0991253644315
Appeal+ [S]: Buddy,30000006,98,0.060382,952.3809523809523
Appeal UP [L]: at 80% Remaining,30000300,97,0.059766,942.6627793974733
Voltage Gain [SP]: at Song Start,30000523,74,0.045595,719.1448007774538
Appeal UP [L]: on AC Success,30000149,71,0.043746,689.9902818270165
SP Skill UP [S]: at 30%,30000400,61,0.037585,592.8085519922255
Appeal UP [L]: at 30%,30000395,51,0.031423,495.6268221574344
Critical UP [S]: at 80% Remaining / All,30000324,39,0.024030,379.00874635568516
Appeal UP [S]: at 80% Remaining / All,30000321,35,0.021565,340.13605442176873
Appeal UP [S]: at 30% / All,30000416,24,0.014787,233.23615160349854
Voltage Gain [MAX]: at Song Start,30000522,18,0.011091,174.9271137026239
Appeal UP [S]: on AC Success / All,30000170,17,0.010474,165.20894071914478
Appeal UP [M]: at 30% / Same Strategy,30000456,12,0.007394,116.61807580174927
Voltage Gain [S]: on AC Success,30000141,12,0.007394,116.61807580174927
Appeal UP [M]: at 80% Remaining / Buddy,30000311,12,0.007394,116.61807580174927
Critical UP [M]: at 80% Remaining / Same Year,30000334,11,0.006778,106.89990281827016
Voltage Gain [S]: at 80% Remaining,30000292,11,0.006778,106.89990281827016
Critical UP [M]: at 80% Remaining / Type,30000374,10,0.006161,97.18172983479106
Appeal+ [S]: All,30000487,9,0.005545,87.46355685131195
Appeal UP [M]: at 30% / Same School,30000446,9,0.005545,87.46355685131195
Critical UP [M]: at 80% Remaining / Buddy,30000314,9,0.005545,87.46355685131195
Appeal UP [M]: on AC Success / Same Year,30000180,9,0.005545,87.46355685131195
Appeal UP [M]: at 30% / Type,30000466,9,0.005545,87.46355685131195
Appeal UP [M]: at 80% Remaining / Type,30000371,8,0.004929,77.74538386783284
Appeal UP [M]: at 30% / Same Attribute,30000476,8,0.004929,77.74538386783284
Appeal UP [M]: at 80% Remaining / Same Year,30000331,8,0.004929,77.74538386783284
Critical+ [S]: Type,30000032,8,0.004929,77.74538386783284
Skill Rate+ [S]: Same Year,30000014,7,0.004313,68.02721088435374
Appeal UP [M]: on AC Success / Same Attribute,30000230,7,0.004313,68.02721088435374
Skill Rate+ [M]: Same Strategy,30000510,7,0.004313,68.02721088435374
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004313,68.02721088435374
Appeal UP [M]: on AC Success / Same Strategy,30000210,6,0.003697,58.309037900874635
Appeal UP [M]: at 30% / Buddy,30000406,6,0.003697,58.309037900874635
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,6,0.003697,58.309037900874635
Appeal UP [M]: on AC Success / Buddy,30000160,6,0.003697,58.309037900874635
Appeal UP [M]: on AC Success / Same School,30000200,6,0.003697,58.309037900874635
Appeal UP [M]: on AC Success / Type,30000220,5,0.003081,48.59086491739553
Voltage Gain [S]: at 30%,30000387,5,0.003081,48.59086491739553
Appeal UP [M]: at 30% / Same Year,30000426,5,0.003081,48.59086491739553
Critical+ [M]: Same Attribute,30000518,5,0.003081,48.59086491739553
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,4,0.002465,38.87269193391642
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,4,0.002465,38.87269193391642
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,3,0.001848,29.154518950437318
Critical UP [M]: at 80% Remaining / Same School,30000354,3,0.001848,29.154518950437318
