name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 80% Remaining,30000303,99,0.060773,1009.1743119266056
Appeal UP [L]: at 80% Remaining,30000300,98,0.060160,998.980632008155
Appeal+ [S],30000001,93,0.057090,948.0122324159021
Appeal+ [S]: Buddy,30000006,90,0.055249,917.4311926605506
Voltage UP [L]: at 30%,30000396,87,0.053407,886.8501529051988
SP Skill UP [S]: at 80% Remaining,30000305,86,0.052793,876.6564729867482
Voltage Gain [SP]: at Song Start,30000523,76,0.046654,774.7196738022426
Critical UP [S]: at 80% Remaining / All,30000324,49,0.030080,499.4903160040775
Voltage UP [S]: at 30% / All,30000417,39,0.023941,397.5535168195719
Appeal UP [S]: at 80% Remaining / All,30000321,36,0.022099,366.9724770642202
Voltage Gain [MAX]: at Song Start,30000522,22,0.013505,224.26095820591235
Skill Rate+ [S]: Same Year,30000014,12,0.007366,122.32415902140673
Voltage UP [M]: at 30% / Same Year,30000427,10,0.006139,101.93679918450562
Critical UP [M]: at 80% Remaining / Buddy,30000314,10,0.006139,101.93679918450562
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,8,0.004911,81.54943934760449
Appeal+ [S]: Same Year,30000011,8,0.004911,81.54943934760449
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,8,0.004911,81.54943934760449
Skill Rate+ [M]: Same Strategy,30000510,8,0.004911,81.54943934760449
Critical+ [S]: Type,30000032,7,0.004297,71.35575942915392
Appeal UP [M]: at 80% Remaining / Same Year,30000331,7,0.004297,71.35575942915392
Critical+ [M]: Same Attribute,30000518,7,0.004297,71.35575942915392
Appeal+ [M]: Same Attribute,30000517,7,0.004297,71.35575942915392
Appeal+ [S]: All,30000487,7,0.004297,71.35575942915392
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004297,71.35575942915392
Critical UP [M]: at 80% Remaining / Same Year,30000334,7,0.004297,71.35575942915392
Voltage Gain [S]: on AC Success,30000141,7,0.004297,71.35575942915392
Appeal+ [L],30000041,6,0.003683,61.162079510703364
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,6,0.003683,61.162079510703364
Voltage Gain [S]: at 30%,30000387,6,0.003683,61.162079510703364
Appeal+ [M]: Same School,30000502,6,0.003683,61.162079510703364
Appeal+ [S]: Type,30000031,5,0.003069,50.96839959225281
Voltage UP [M]: at 30% / Same Strategy,30000457,5,0.003069,50.96839959225281
Appeal UP [M]: at 80% Remaining / Type,30000371,5,0.003069,50.96839959225281
Critical UP [M]: at 80% Remaining / Type,30000374,5,0.003069,50.96839959225281
Appeal+ [M]: Same Strategy,30000507,5,0.003069,50.96839959225281
Appeal+ [S]: Same Attribute,30000036,5,0.003069,50.96839959225281
Voltage Gain [S]: at 80% Remaining,30000292,4,0.002455,40.774719673802245
Voltage UP [M]: at 30% / Same School,30000447,4,0.002455,40.774719673802245
Critical UP [M]: at 80% Remaining / Same School,30000354,4,0.002455,40.774719673802245
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,4,0.002455,40.774719673802245
Appeal+ [M]: Same Year,30000492,4,0.002455,40.774719673802245
Appeal+ [S]: Same Strategy,30000026,3,0.001842,30.581039755351682
Appeal UP [M]: at 80% Remaining / Buddy,30000311,3,0.001842,30.581039755351682
Voltage UP [M]: at 30% / Same Attribute,30000477,3,0.001842,30.581039755351682
Voltage UP [M]: at 30% / Buddy,30000407,2,0.001228,20.387359836901123
Voltage UP [M]: at 30% / Type,30000467,1,0.000614,10.193679918450561
