name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,1382,0.121902,1460.1162176439514
Voltage Gain [S]: at Song Start,30000526,1350,0.119079,1426.3074484944532
Appeal UP [L]: at 80% Remaining,30000300,1320,0.116433,1394.6117274167989
Skill Rate+ [S]: Buddy,30000009,721,0.063597,761.7538298996303
Critical UP [L]: on AC Success,30000152,659,0.058128,696.2493396724775
Skill Rate+ [L]: at 30%,30000394,546,0.048161,576.8621236133122
Appeal UP [S]: at 80% Remaining / All,30000321,537,0.047367,567.3534072900159
Voltage Gain [SP]: at Song Start,30000523,465,0.041016,491.28367670364497
Critical UP [S]: on AC Success / All,30000173,233,0.020552,246.17010036978343
Voltage Gain [MAX]: at Song Start,30000522,156,0.013760,164.8177496038035
Appeal UP [M]: at 80% Remaining / Same Year,30000331,136,0.011996,143.68726888536716
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,135,0.011908,142.63074484944534
Voltage Gain [S]: on AC Success,30000141,128,0.011290,135.23507659799262
Voltage Gain [S]: at 80% Remaining,30000292,127,0.011202,134.1785525620708
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,119,0.010497,125.72636027469625
Appeal UP [M]: at 80% Remaining / Buddy,30000311,115,0.010144,121.50026413100899
Appeal UP [M]: at 80% Remaining / Type,30000371,109,0.009615,115.16111991547808
Voltage Gain [S]: at 30%,30000387,108,0.009526,114.10459587955627
Appeal UP [M]: at 80% Remaining / Same School,30000351,104,0.009174,109.878499735869
Skill Rate+ [S]: on AC / All,30000074,52,0.004587,54.9392498679345
Stamina Recovery [S]: at 30%,30000388,44,0.003881,46.48705758055996
Skill Rate+ [S]: Same Attribute,30000039,44,0.003881,46.48705758055996
Skill Rate+ [M]: Type,30000515,43,0.003793,45.430533544638145
Stamina Recovery [S]: at 80% Remaining,30000293,42,0.003705,44.37400950871633
Skill Rate+ [M]: at 30% / Same School,30000445,39,0.003440,41.20443740095087
Critical UP [M]: on AC Success / Buddy,30000163,38,0.003352,40.147913365029055
Skill Rate+ [M]: at 30% / Buddy,30000405,37,0.003264,39.09138932910724
Critical UP [M]: on AC Success / Same Year,30000183,37,0.003264,39.09138932910724
Stamina Recovery [S]: on AC Success,30000142,37,0.003264,39.09138932910724
Skill Rate+ [M]: Same Year,30000495,37,0.003264,39.09138932910724
Skill Rate+ [M]: Same School,30000505,37,0.003264,39.09138932910724
Skill Rate+ [M]: Buddy,30000485,36,0.003175,38.03486529318542
Skill Rate+ [M]: on AC / Type,30000124,35,0.003087,36.9783412572636
Critical UP [M]: on AC Success / Same School,30000203,34,0.002999,35.92181722134179
Skill Rate+ [L]: on AC,30000053,33,0.002911,34.86529318541997
Critical UP [M]: on AC Success / Same Attribute,30000233,33,0.002911,34.86529318541997
Skill Rate+ [M]: on AC / Buddy,30000064,32,0.002823,33.808769149498154
Skill Rate+ [M]: at 30% / Same Attribute,30000475,32,0.002823,33.808769149498154
Skill Rate+ [M]: at 30% / Type,30000465,30,0.002646,31.695721077654518
Critical UP [M]: on AC Success / Same Strategy,30000213,29,0.002558,30.6391970417327
Skill Rate+ [M]: at 30% / Same Year,30000425,28,0.002470,29.582673005810882
Skill Rate+ [M]: on AC / Same Year,30000084,28,0.002470,29.582673005810882
Skill Rate+ [L],30000044,28,0.002470,29.582673005810882
Skill Rate+ [M]: at 30% / Same Strategy,30000455,27,0.002382,28.526148969889068
Skill Rate+ [S]: Same School,30000024,27,0.002382,28.526148969889068
Critical UP [M]: on AC Success / Type,30000223,25,0.002205,26.413100898045432
Skill Rate+ [M]: on AC / Same Attribute,30000134,24,0.002117,25.356576862123614
Skill Rate+ [M]: on AC / Same School,30000104,17,0.001500,17.960908610670895
Skill Rate+ [S]: at 30% / All,30000415,16,0.001411,16.904384574749077
Skill Rate+ [M]: on AC / Same Strategy,30000114,14,0.001235,14.791336502905441
