name,skill_id,count,expectation,estimated_weight
Critical UP [L]: at 30%,30000398,112,0.070263,1118.881118881119
Critical UP [L]: on AC Success,30000152,106,0.066499,1058.9410589410588
Skill Rate+ [S]: Buddy,30000009,105,0.065872,1048.951048951049
SP Skill UP [S]: on AC Success,30000154,93,0.058344,929.0709290709291
Appeal UP [L]: at 30%,30000395,67,0.042033,669.3306693306693
Appeal UP [L]: on AC Success,30000149,60,0.037641,599.4005994005994
Voltage Gain [SP]: at Song Start,30000523,60,0.037641,599.4005994005994
SP Skill UP [S]: at 30%,30000400,59,0.037014,589.4105894105894
Critical UP [S]: on AC Success / All,30000173,41,0.025721,409.5904095904096
Critical UP [S]: at 30% / All,30000419,27,0.016939,269.7302697302697
Voltage Gain [MAX]: at Song Start,30000522,27,0.016939,269.7302697302697
Appeal UP [S]: at 30% / All,30000416,19,0.011920,189.8101898101898
Appeal UP [S]: on AC Success / All,30000170,16,0.010038,159.84015984015983
Combo Count UP [S]: at 80% Remaining,30000295,10,0.006274,99.9000999000999
Skill Rate+ [M]: Same School,30000505,9,0.005646,89.91008991008992
Skill Rate+ [M]: Same Year,30000495,8,0.005019,79.92007992007991
Skill Rate+ [L],30000044,8,0.005019,79.92007992007991
Combo Count UP [S]: at 30%,30000390,7,0.004391,69.93006993006993
Appeal UP [M]: at 30% / Buddy,30000406,7,0.004391,69.93006993006993
Combo Count UP [S]: on AC Success,30000144,7,0.004391,69.93006993006993
Appeal UP [M]: on AC Success / Buddy,30000160,7,0.004391,69.93006993006993
Combo Count UP [S]: at Song Start,30000236,7,0.004391,69.93006993006993
Skill Rate+ [M]: Buddy,30000485,7,0.004391,69.93006993006993
Stamina Recovery [S]: on AC Success,30000142,7,0.004391,69.93006993006993
Critical UP [M]: on AC Success / Type,30000223,7,0.004391,69.93006993006993
Appeal UP [M]: on AC Success / Same Attribute,30000230,6,0.003764,59.94005994005994
Skill Rate+ [S]: Same School,30000024,6,0.003764,59.94005994005994
Critical UP [M]: on AC Success / Same Strategy,30000213,6,0.003764,59.94005994005994
Appeal UP [M]: on AC Success / Same Strategy,30000210,6,0.003764,59.94005994005994
Critical UP [M]: on AC Success / Same Attribute,30000233,6,0.003764,59.94005994005994
Critical+ [S]: Same School,30000022,6,0.003764,59.94005994005994
Appeal UP [M]: at 30% / Type,30000466,6,0.003764,59.94005994005994
Critical UP [M]: at 30% / Same Strategy,30000459,5,0.003137,49.95004995004995
Appeal UP [M]: at 30% / Same Attribute,30000476,5,0.003137,49.95004995004995
Critical UP [M]: on AC Success / Same School,30000203,5,0.003137,49.95004995004995
Critical UP [M]: on AC Success / Buddy,30000163,5,0.003137,49.95004995004995
Critical UP [M]: on AC Success / Same Year,30000183,5,0.003137,49.95004995004995
Critical UP [M]: at 30% / Type,30000469,4,0.002509,39.96003996003996
Appeal UP [M]: at 30% / Same Strategy,30000456,4,0.002509,39.96003996003996
Appeal UP [M]: at 30% / Same School,30000446,4,0.002509,39.96003996003996
Critical UP [M]: at 30% / Buddy,30000409,4,0.002509,39.96003996003996
Skill Rate+ [S]: Same Strategy,30000029,4,0.002509,39.96003996003996
Appeal UP [M]: on AC Success / Same School,30000200,4,0.002509,39.96003996003996
Stamina Recovery [S]: at 80% Remaining,30000293,3,0.001882,29.97002997002997
Skill Rate+ [S]: Same Attribute,30000039,3,0.001882,29.97002997002997
Appeal UP [M]: on AC Success / Same Year,30000180,3,0.001882,29.97002997002997
Appeal+ [M]: Buddy,30000482,3,0.001882,29.97002997002997
Appeal UP [M]: at 30% / Same Year,30000426,3,0.001882,29.97002997002997
Skill Rate+ [M]: Type,30000515,2,0.001255,19.98001998001998
Critical UP [M]: at 30% / Same School,30000449,2,0.001255,19.98001998001998
Critical UP [M]: at 30% / Same Attribute,30000479,2,0.001255,19.98001998001998
Critical UP [M]: at 30% / Same Year,30000429,2,0.001255,19.98001998001998
Critical+ [M]: Same Strategy,30000508,2,0.001255,19.98001998001998
Appeal UP [M]: on AC Success / Type,30000220,2,0.001255,19.98001998001998
