name,skill_id,count,expectation,estimated_weight
Critical+ [S],30000002,138,0.091029,1381.3813813813813
Critical+ [S]: Buddy,30000007,129,0.085092,1291.2912912912914
Voltage UP [L]: at 80% Remaining,30000301,122,0.080475,1221.2212212212212
Voltage Gain [SP]: at Song Start,30000523,75,0.049472,750.7507507507507
Voltage UP [S]: at 80% Remaining / All,30000322,73,0.048153,730.7307307307308
Appeal UP [L]: at 30%,30000395,66,0.043536,660.6606606606606
SP Skill UP [S]: at 30%,30000400,54,0.035620,540.5405405405405
Appeal UP [L]: on AC Success,30000149,49,0.032322,490.49049049049046
Voltage Gain [MAX]: at Song Start,30000522,24,0.015831,240.24024024024024
Appeal UP [S]: on AC Success / All,30000170,22,0.014512,220.22022022022023
Appeal UP [S]: at 30% / All,30000416,17,0.011214,170.1701701701702
Voltage UP [M]: at 80% Remaining / Same Year,30000332,15,0.009894,150.15015015015015
Critical+ [M]: Same School,30000503,13,0.008575,130.13013013013014
Critical+ [M]: Same Year,30000493,13,0.008575,130.13013013013014
Shield Gain [S]: at 30%,30000389,13,0.008575,130.13013013013014
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,12,0.007916,120.12012012012012
Voltage UP [M]: at 80% Remaining / Same School,30000352,12,0.007916,120.12012012012012
Appeal UP [M]: at 30% / Same Strategy,30000456,12,0.007916,120.12012012012012
Appeal UP [M]: at 30% / Buddy,30000406,11,0.007256,110.11011011011011
Critical+ [M]: Type,30000513,11,0.007256,110.11011011011011
Appeal UP [M]: at 30% / Same School,30000446,10,0.006596,100.1001001001001
Shield Gain [S]: on AC Success,30000143,9,0.005937,90.09009009009009
Appeal UP [M]: on AC Success / Same Year,30000180,8,0.005277,80.08008008008008
Appeal UP [M]: on AC Success / Type,30000220,8,0.005277,80.08008008008008
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,8,0.005277,80.08008008008008
Critical+ [L],30000042,7,0.004617,70.07007007007007
Appeal UP [M]: on AC Success / Same Strategy,30000210,7,0.004617,70.07007007007007
Voltage UP [M]: at 80% Remaining / Buddy,30000312,7,0.004617,70.07007007007007
Voltage UP [M]: at 80% Remaining / Type,30000372,7,0.004617,70.07007007007007
Appeal UP [M]: on AC Success / Same School,30000200,7,0.004617,70.07007007007007
Critical+ [S]: All,30000488,6,0.003958,60.06006006006006
Appeal UP [M]: on AC Success / Buddy,30000160,6,0.003958,60.06006006006006
Appeal UP [M]: at 30% / Type,30000466,6,0.003958,60.06006006006006
Appeal UP [M]: on AC Success / Same Attribute,30000230,5,0.003298,50.05005005005005
Appeal UP [M]: at 30% / Same Year,30000426,5,0.003298,50.05005005005005
Critical+ [S]: Same Attribute,30000037,4,0.002639,40.04004004004004
Appeal UP [M]: at 30% / Same Attribute,30000476,4,0.002639,40.04004004004004
Shield Gain [S]: at 80% Remaining,30000294,4,0.002639,40.04004004004004
