name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S]: Buddy,30000009,184,0.121532,1978.494623655914
Critical UP [L]: on AC Success,30000152,167,0.110304,1795.6989247311828
Appeal+ [S],30000001,102,0.067371,1096.774193548387
Voltage UP [L]: at 30%,30000396,87,0.057464,935.483870967742
Critical UP [S]: on AC Success / All,30000173,64,0.042272,688.1720430107526
Voltage Gain [SP]: at Song Start,30000523,58,0.038309,623.6559139784946
Voltage UP [S]: at 30% / All,30000417,34,0.022457,365.5913978494624
Voltage Gain [MAX]: at Song Start,30000522,27,0.017834,290.3225806451613
Critical UP [M]: on AC Success / Same Year,30000183,13,0.008587,139.78494623655914
Skill Rate+ [S]: Same Attribute,30000039,13,0.008587,139.78494623655914
Critical UP [M]: on AC Success / Buddy,30000163,11,0.007266,118.27956989247312
Skill Rate+ [M]: Same Year,30000495,11,0.007266,118.27956989247312
Stamina Recovery [S]: on AC Success,30000142,10,0.006605,107.52688172043011
Appeal+ [S]: Type,30000031,10,0.006605,107.52688172043011
Critical UP [M]: on AC Success / Same Attribute,30000233,10,0.006605,107.52688172043011
Critical UP [M]: on AC Success / Same Strategy,30000213,10,0.006605,107.52688172043011
Critical UP [M]: on AC Success / Type,30000223,10,0.006605,107.52688172043011
Skill Rate+ [M]: Same School,30000505,9,0.005945,96.7741935483871
Stamina Recovery [S]: at 80% Remaining,30000293,9,0.005945,96.7741935483871
Skill Rate+ [L],30000044,8,0.005284,86.02150537634408
Appeal+ [S]: Same Attribute,30000036,7,0.004624,75.26881720430109
Voltage UP [M]: at 30% / Buddy,30000407,6,0.003963,64.51612903225806
Skill Rate+ [M]: Type,30000515,6,0.003963,64.51612903225806
Appeal+ [M]: Same Year,30000492,6,0.003963,64.51612903225806
Skill Rate+ [M]: Buddy,30000485,6,0.003963,64.51612903225806
Appeal+ [S]: Same Year,30000011,6,0.003963,64.51612903225806
Appeal+ [M]: Same Attribute,30000517,6,0.003963,64.51612903225806
Voltage UP [M]: at 30% / Same Strategy,30000457,5,0.003303,53.763440860215056
Skill Rate+ [S]: Same School,30000024,4,0.002642,43.01075268817204
Appeal+ [M]: Same School,30000502,4,0.002642,43.01075268817204
Voltage UP [M]: at 30% / Same Year,30000427,4,0.002642,43.01075268817204
Voltage UP [M]: at 30% / Type,30000467,3,0.001982,32.25806451612903
Stamina Recovery [S]: at 30%,30000388,3,0.001982,32.25806451612903
Appeal+ [S]: Same Strategy,30000026,3,0.001982,32.25806451612903
Voltage UP [M]: at 30% / Same Attribute,30000477,3,0.001982,32.25806451612903
Appeal+ [M]: Same Strategy,30000507,3,0.001982,32.25806451612903
Appeal+ [L],30000041,3,0.001982,32.25806451612903
Critical UP [M]: on AC Success / Same School,30000203,3,0.001982,32.25806451612903
Voltage UP [M]: at 30% / Same School,30000447,2,0.001321,21.50537634408602
