name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,94,0.060256,956.2563580874873
Appeal UP [L]: at 80% Remaining,30000300,92,0.058974,935.9104781281791
Skill Rate+ [S]: Buddy,30000009,90,0.057692,915.5645981688708
Critical UP [L]: on AC Success,30000152,88,0.056410,895.2187182095626
SP Skill UP [S]: at 80% Remaining,30000305,87,0.055769,885.0457782299085
Critical UP [L]: at 30%,30000398,86,0.055128,874.8728382502544
Voltage Gain [SP]: at Song Start,30000523,67,0.042949,681.5869786368261
Critical UP [S]: at 30% / All,30000419,45,0.028846,457.7822990844354
Appeal UP [S]: at 80% Remaining / All,30000321,41,0.026282,417.0905391658189
Critical UP [S]: on AC Success / All,30000173,41,0.026282,417.0905391658189
Voltage Gain [MAX]: at Song Start,30000522,21,0.013462,213.6317395727365
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,15,0.009615,152.5940996948118
Appeal UP [M]: at 80% Remaining / Buddy,30000311,12,0.007692,122.07527975584944
Combo Count UP [S]: at 80% Remaining,30000295,10,0.006410,101.7293997965412
Critical UP [M]: on AC Success / Same Strategy,30000213,9,0.005769,91.55645981688708
Critical UP [M]: at 30% / Buddy,30000409,9,0.005769,91.55645981688708
Voltage Gain [S]: at 30%,30000387,9,0.005769,91.55645981688708
Appeal UP [M]: at 80% Remaining / Type,30000371,8,0.005128,81.38351983723295
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,8,0.005128,81.38351983723295
Skill Rate+ [M]: Buddy,30000485,8,0.005128,81.38351983723295
Voltage Gain [S]: on AC Success,30000141,8,0.005128,81.38351983723295
Voltage Gain [S]: at 80% Remaining,30000292,8,0.005128,81.38351983723295
Stamina Recovery [S]: at 30%,30000388,7,0.004487,71.21057985757884
Critical+ [S]: Same School,30000022,7,0.004487,71.21057985757884
Critical UP [M]: on AC Success / Buddy,30000163,7,0.004487,71.21057985757884
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004487,71.21057985757884
Critical UP [M]: at 30% / Same Attribute,30000479,6,0.003846,61.03763987792472
Skill Rate+ [M]: Type,30000515,6,0.003846,61.03763987792472
Critical UP [M]: on AC Success / Same School,30000203,6,0.003846,61.03763987792472
Skill Rate+ [L],30000044,5,0.003205,50.8646998982706
Skill Rate+ [S]: Same Attribute,30000039,5,0.003205,50.8646998982706
Critical UP [M]: at 30% / Type,30000469,5,0.003205,50.8646998982706
Critical UP [M]: at 30% / Same Year,30000429,5,0.003205,50.8646998982706
Critical UP [M]: at 30% / Same Strategy,30000459,5,0.003205,50.8646998982706
Critical UP [M]: on AC Success / Type,30000223,5,0.003205,50.8646998982706
Appeal UP [M]: at 80% Remaining / Same Year,30000331,5,0.003205,50.8646998982706
Combo Count UP [S]: at Song Start,30000236,5,0.003205,50.8646998982706
Skill Rate+ [S]: Same Strategy,30000029,5,0.003205,50.8646998982706
Skill Rate+ [M]: Same Year,30000495,4,0.002564,40.69175991861648
Critical+ [M]: Same Strategy,30000508,4,0.002564,40.69175991861648
Combo Count UP [S]: at 30%,30000390,4,0.002564,40.69175991861648
Combo Count UP [S]: on AC Success,30000144,4,0.002564,40.69175991861648
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002564,40.69175991861648
Stamina Recovery [S]: on AC Success,30000142,3,0.001923,30.51881993896236
Appeal+ [M]: Buddy,30000482,3,0.001923,30.51881993896236
Stamina Recovery [S]: at 80% Remaining,30000293,3,0.001923,30.51881993896236
Skill Rate+ [S]: Same School,30000024,2,0.001282,20.34587995930824
Skill Rate+ [M]: Same School,30000505,2,0.001282,20.34587995930824
Critical UP [M]: on AC Success / Same Attribute,30000233,2,0.001282,20.34587995930824
Critical UP [M]: at 30% / Same School,30000449,1,0.000641,10.17293997965412
