name,skill_id,count,expectation,estimated_weight
Appeal+ [S]: Buddy,30000006,217,0.131515,2084.534101825168
Critical UP [L]: at 80% Remaining,30000303,198,0.120000,1902.0172910662825
Skill Rate+ [S],30000004,104,0.063030,999.0393852065321
Voltage UP [L]: on AC Success,30000150,89,0.053939,854.9471661863594
Critical UP [S]: at 80% Remaining / All,30000324,86,0.052121,826.1287223823247
Voltage Gain [SP]: at Song Start,30000523,55,0.033333,528.3381364073007
Voltage UP [S]: on AC Success / All,30000171,37,0.022424,355.4274735830932
Voltage Gain [MAX]: at Song Start,30000522,21,0.012727,201.72910662824208
Skill Rate+ [M]: Same Strategy,30000510,20,0.012121,192.1229586935639
Critical+ [M]: Same Attribute,30000518,19,0.011515,182.5168107588857
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,18,0.010909,172.91066282420752
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,18,0.010909,172.91066282420752
Critical+ [S]: Type,30000032,15,0.009091,144.0922190201729
Skill Rate+ [S]: Same Year,30000014,15,0.009091,144.0922190201729
Critical UP [M]: at 80% Remaining / Buddy,30000314,14,0.008485,134.4860710854947
Critical UP [M]: at 80% Remaining / Same Year,30000334,13,0.007879,124.87992315081651
Critical UP [M]: at 80% Remaining / Same School,30000354,13,0.007879,124.87992315081651
Critical UP [M]: at 80% Remaining / Type,30000374,12,0.007273,115.27377521613832
Appeal+ [S]: All,30000487,12,0.007273,115.27377521613832
Voltage UP [M]: on AC Success / Buddy,30000161,7,0.004242,67.24303554274735
Appeal+ [S]: Same School,30000021,7,0.004242,67.24303554274735
Skill Rate+ [S]: All,30000490,6,0.003636,57.63688760806916
Voltage UP [M]: on AC Success / Same School,30000201,6,0.003636,57.63688760806916
Voltage UP [M]: on AC Success / Same Year,30000181,6,0.003636,57.63688760806916
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003030,48.030739673390975
Critical+ [S]: Same Strategy,30000027,5,0.003030,48.030739673390975
Skill Rate+ [S]: Type,30000034,5,0.003030,48.030739673390975
Skill Rate+ [M]: Same Attribute,30000520,4,0.002424,38.42459173871278
Voltage UP [M]: on AC Success / Type,30000221,4,0.002424,38.42459173871278
Appeal+ [M]: Type,30000512,3,0.001818,28.81844380403458
Critical+ [S]: Same Year,30000012,3,0.001818,28.81844380403458
Voltage UP [M]: on AC Success / Same Attribute,30000231,2,0.001212,19.21229586935639
Critical+ [M]: Buddy,30000483,2,0.001212,19.21229586935639
