name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: at 30%,30000396,94,0.064605,1046.770601336303
Appeal+ [S],30000001,89,0.061168,991.0913140311804
SP Skill UP [S]: on AC Success,30000154,86,0.059107,957.683741648107
Critical UP [L]: at 30%,30000398,71,0.048797,790.6458797327394
Critical+ [S]: Buddy,30000007,68,0.046735,757.2383073496659
Critical+ [S],30000002,64,0.043986,712.6948775055679
Voltage UP [L]: at 80% Remaining,30000301,58,0.039863,645.879732739421
Voltage Gain [SP]: at Song Start,30000523,48,0.032990,534.521158129176
Critical UP [S]: at 30% / All,30000419,33,0.022680,367.48329621380844
Voltage UP [S]: at 80% Remaining / All,30000322,33,0.022680,367.48329621380844
Voltage UP [S]: at 30% / All,30000417,25,0.017182,278.3964365256125
Voltage Gain [MAX]: at Song Start,30000522,21,0.014433,233.85300668151447
Critical+ [S]: Same Attribute,30000037,8,0.005498,89.08685968819599
Appeal+ [L],30000041,8,0.005498,89.08685968819599
Voltage UP [M]: at 30% / Same School,30000447,8,0.005498,89.08685968819599
Voltage UP [M]: at 30% / Same Strategy,30000457,7,0.004811,77.9510022271715
Combo Count UP [S]: at 80% Remaining,30000295,7,0.004811,77.9510022271715
Appeal+ [M]: Same Attribute,30000517,7,0.004811,77.9510022271715
Shield Gain [S]: at 80% Remaining,30000294,7,0.004811,77.9510022271715
Voltage UP [M]: at 80% Remaining / Same School,30000352,6,0.004124,66.815144766147
Critical UP [M]: at 30% / Type,30000469,6,0.004124,66.815144766147
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,6,0.004124,66.815144766147
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,6,0.004124,66.815144766147
Voltage UP [M]: at 30% / Type,30000467,6,0.004124,66.815144766147
Voltage UP [M]: at 80% Remaining / Type,30000372,6,0.004124,66.815144766147
Voltage UP [M]: at 30% / Buddy,30000407,6,0.004124,66.815144766147
Shield Gain [S]: on AC Success,30000143,6,0.004124,66.815144766147
Voltage UP [M]: at 80% Remaining / Same Year,30000332,6,0.004124,66.815144766147
Voltage UP [M]: at 80% Remaining / Buddy,30000312,6,0.004124,66.815144766147
Combo Count UP [S]: at Song Start,30000236,6,0.004124,66.815144766147
Appeal+ [M]: Same School,30000502,6,0.004124,66.815144766147
Critical UP [M]: at 30% / Same Strategy,30000459,5,0.003436,55.67928730512249
Appeal+ [M]: Buddy,30000482,5,0.003436,55.67928730512249
Critical UP [M]: at 30% / Same School,30000449,5,0.003436,55.67928730512249
Combo Count UP [S]: on AC Success,30000144,5,0.003436,55.67928730512249
Appeal+ [S]: Same Strategy,30000026,5,0.003436,55.67928730512249
Skill Rate+ [S]: Same Strategy,30000029,5,0.003436,55.67928730512249
Critical UP [M]: at 30% / Buddy,30000409,4,0.002749,44.54342984409799
Critical+ [M]: Same School,30000503,4,0.002749,44.54342984409799
Critical+ [S]: Same School,30000022,4,0.002749,44.54342984409799
Critical+ [M]: Same Strategy,30000508,4,0.002749,44.54342984409799
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002749,44.54342984409799
Appeal+ [S]: Type,30000031,4,0.002749,44.54342984409799
Voltage UP [M]: at 30% / Same Attribute,30000477,4,0.002749,44.54342984409799
Appeal+ [S]: Same Attribute,30000036,3,0.002062,33.4075723830735
Critical+ [S]: All,30000488,3,0.002062,33.4075723830735
Critical+ [M]: Same Year,30000493,3,0.002062,33.4075723830735
Voltage UP [M]: at 30% / Same Year,30000427,2,0.001375,22.271714922048996
Appeal+ [M]: Same Strategy,30000507,2,0.001375,22.271714922048996
Appeal+ [S]: Same Year,30000011,2,0.001375,22.271714922048996
Combo Count UP [S]: at 30%,30000390,2,0.001375,22.271714922048996
Critical+ [M]: Type,30000513,2,0.001375,22.271714922048996
Critical UP [M]: at 30% / Same Year,30000429,2,0.001375,22.271714922048996
Appeal+ [M]: Same Year,30000492,2,0.001375,22.271714922048996
Shield Gain [S]: at 30%,30000389,2,0.001375,22.271714922048996
Critical+ [L],30000042,1,0.000687,11.135857461024498
