name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,104,0.064798,998.0806142034548
SP Skill UP [S]: on AC Success,30000154,104,0.064798,998.0806142034548
Appeal+ [S],30000001,102,0.063551,978.8867562380038
Voltage UP [L]: at 30%,30000396,100,0.062305,959.6928982725527
Critical UP [L]: at 30%,30000398,100,0.062305,959.6928982725527
Appeal UP [L]: at 80% Remaining,30000300,90,0.056075,863.7236084452975
Voltage Gain [SP]: at Song Start,30000523,60,0.037383,575.8157389635317
Voltage UP [S]: at 30% / All,30000417,53,0.033022,508.637236084453
Appeal UP [S]: at 80% Remaining / All,30000321,46,0.028660,441.45873320537424
Critical UP [S]: at 30% / All,30000419,36,0.022430,345.489443378119
Voltage Gain [MAX]: at Song Start,30000522,24,0.014953,230.32629558541268
Appeal UP [M]: at 80% Remaining / Same Year,30000331,13,0.008100,124.76007677543186
Voltage Gain [S]: on AC Success,30000141,12,0.007477,115.16314779270634
Appeal UP [M]: at 80% Remaining / Buddy,30000311,11,0.006854,105.56621880998081
Appeal+ [M]: Same Strategy,30000507,10,0.006231,95.96928982725527
Voltage UP [M]: at 30% / Same Year,30000427,10,0.006231,95.96928982725527
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.005607,86.37236084452975
Appeal+ [S]: Same Strategy,30000026,9,0.005607,86.37236084452975
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,9,0.005607,86.37236084452975
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,8,0.004984,76.77543186180422
Critical UP [M]: at 30% / Buddy,30000409,8,0.004984,76.77543186180422
Combo Count UP [S]: at Song Start,30000236,8,0.004984,76.77543186180422
Appeal UP [M]: at 80% Remaining / Same School,30000351,8,0.004984,76.77543186180422
Voltage UP [M]: at 30% / Same School,30000447,8,0.004984,76.77543186180422
Voltage Gain [S]: at 80% Remaining,30000292,7,0.004361,67.17850287907869
Appeal+ [M]: Buddy,30000482,7,0.004361,67.17850287907869
Critical UP [M]: at 30% / Same Year,30000429,7,0.004361,67.17850287907869
Appeal+ [S]: Type,30000031,6,0.003738,57.58157389635317
Voltage UP [M]: at 30% / Same Strategy,30000457,6,0.003738,57.58157389635317
Combo Count UP [S]: on AC Success,30000144,5,0.003115,47.98464491362763
Appeal+ [L],30000041,5,0.003115,47.98464491362763
Voltage Gain [S]: at 30%,30000387,5,0.003115,47.98464491362763
Critical UP [M]: at 30% / Type,30000469,5,0.003115,47.98464491362763
Combo Count UP [S]: at 80% Remaining,30000295,4,0.002492,38.38771593090211
Combo Count UP [S]: at 30%,30000390,4,0.002492,38.38771593090211
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002492,38.38771593090211
Appeal+ [M]: Same Year,30000492,4,0.002492,38.38771593090211
Critical+ [S]: Same School,30000022,4,0.002492,38.38771593090211
Critical UP [M]: at 30% / Same Strategy,30000459,3,0.001869,28.790786948176585
Critical+ [M]: Same Strategy,30000508,3,0.001869,28.790786948176585
Voltage UP [M]: at 30% / Same Attribute,30000477,3,0.001869,28.790786948176585
Appeal+ [S]: Same Attribute,30000036,3,0.001869,28.790786948176585
Voltage UP [M]: at 30% / Buddy,30000407,3,0.001869,28.790786948176585
Appeal+ [M]: Same Attribute,30000517,3,0.001869,28.790786948176585
Skill Rate+ [S]: Same Strategy,30000029,3,0.001869,28.790786948176585
Critical UP [M]: at 30% / Same School,30000449,2,0.001246,19.193857965451055
Appeal+ [M]: Same School,30000502,2,0.001246,19.193857965451055
Appeal+ [S]: Same Year,30000011,1,0.000623,9.596928982725528
Voltage UP [M]: at 30% / Type,30000467,1,0.000623,9.596928982725528
