name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S]: Buddy,30000009,93,0.065817,989.3617021276597
Critical UP [L]: at 30%,30000398,93,0.065817,989.3617021276597
Critical UP [L]: on AC Success,30000152,93,0.065817,989.3617021276597
SP Skill UP [S]: on AC Success,30000154,92,0.065110,978.7234042553192
SP Skill UP [S]: at 80% Remaining,30000305,88,0.062279,936.1702127659574
Appeal UP [L]: at 80% Remaining,30000300,87,0.061571,925.531914893617
Voltage Gain [SP]: at Song Start,30000523,56,0.039632,595.7446808510639
Critical UP [S]: at 30% / All,30000419,40,0.028309,425.531914893617
Appeal UP [S]: at 80% Remaining / All,30000321,39,0.027601,414.89361702127655
Critical UP [S]: on AC Success / All,30000173,33,0.023355,351.06382978723406
Voltage Gain [MAX]: at Song Start,30000522,24,0.016985,255.3191489361702
Appeal UP [M]: at 80% Remaining / Same Year,30000331,12,0.008493,127.6595744680851
Voltage Gain [S]: on AC Success,30000141,12,0.008493,127.6595744680851
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.006369,95.74468085106383
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,9,0.006369,95.74468085106383
Stamina Recovery [S]: on AC Success,30000142,8,0.005662,85.1063829787234
Voltage Gain [S]: at 30%,30000387,8,0.005662,85.1063829787234
Critical UP [M]: at 30% / Same School,30000449,8,0.005662,85.1063829787234
Combo Count UP [S]: at Song Start,30000236,8,0.005662,85.1063829787234
Voltage Gain [S]: at 80% Remaining,30000292,8,0.005662,85.1063829787234
Critical UP [M]: at 30% / Same Year,30000429,7,0.004954,74.46808510638299
Skill Rate+ [M]: Same School,30000505,7,0.004954,74.46808510638299
Skill Rate+ [M]: Type,30000515,6,0.004246,63.82978723404255
Combo Count UP [S]: at 30%,30000390,6,0.004246,63.82978723404255
Critical UP [M]: on AC Success / Same Year,30000183,6,0.004246,63.82978723404255
Combo Count UP [S]: on AC Success,30000144,6,0.004246,63.82978723404255
Stamina Recovery [S]: at 80% Remaining,30000293,5,0.003539,53.191489361702125
Skill Rate+ [M]: Same Year,30000495,5,0.003539,53.191489361702125
Skill Rate+ [S]: Same Attribute,30000039,5,0.003539,53.191489361702125
Skill Rate+ [S]: Same School,30000024,4,0.002831,42.5531914893617
Appeal UP [M]: at 80% Remaining / Same School,30000351,4,0.002831,42.5531914893617
Skill Rate+ [L],30000044,4,0.002831,42.5531914893617
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,4,0.002831,42.5531914893617
Critical UP [M]: at 30% / Buddy,30000409,4,0.002831,42.5531914893617
Critical UP [M]: on AC Success / Buddy,30000163,4,0.002831,42.5531914893617
Combo Count UP [S]: at 80% Remaining,30000295,4,0.002831,42.5531914893617
Skill Rate+ [S]: Same Strategy,30000029,3,0.002123,31.914893617021274
Critical UP [M]: at 30% / Type,30000469,3,0.002123,31.914893617021274
Critical+ [S]: Same School,30000022,3,0.002123,31.914893617021274
Critical+ [M]: Same Strategy,30000508,3,0.002123,31.914893617021274
Critical UP [M]: on AC Success / Type,30000223,3,0.002123,31.914893617021274
Critical UP [M]: at 30% / Same Strategy,30000459,3,0.002123,31.914893617021274
Appeal UP [M]: at 80% Remaining / Buddy,30000311,3,0.002123,31.914893617021274
Skill Rate+ [M]: Buddy,30000485,3,0.002123,31.914893617021274
Critical UP [M]: on AC Success / Same School,30000203,3,0.002123,31.914893617021274
Appeal+ [M]: Buddy,30000482,3,0.002123,31.914893617021274
Critical UP [M]: on AC Success / Same Strategy,30000213,3,0.002123,31.914893617021274
Critical UP [M]: on AC Success / Same Attribute,30000233,3,0.002123,31.914893617021274
Critical UP [M]: at 30% / Same Attribute,30000479,2,0.001415,21.27659574468085
Stamina Recovery [S]: at 30%,30000388,1,0.000708,10.638297872340425
