name,skill_id,count,expectation,estimated_weight
Appeal+ [S]: Buddy,30000006,106,0.064477,1033.1384015594542
SP Skill UP [S]: at 80% Remaining,30000305,100,0.060827,974.6588693957115
Appeal UP [L]: at 80% Remaining,30000300,99,0.060219,964.9122807017543
Appeal+ [S],30000001,95,0.057786,925.9259259259259
Critical UP [L]: at 80% Remaining,30000303,94,0.057178,916.1793372319688
Voltage UP [L]: at 30%,30000396,85,0.051703,828.4600389863547
Voltage Gain [SP]: at Song Start,30000523,53,0.032238,516.5692007797271
Appeal UP [S]: at 80% Remaining / All,30000321,47,0.028589,458.0896686159844
Voltage UP [S]: at 30% / All,30000417,37,0.022506,360.6237816764132
Critical UP [S]: at 80% Remaining / All,30000324,36,0.021898,350.8771929824561
Voltage Gain [MAX]: at Song Start,30000522,17,0.010341,165.69200779727095
Appeal UP [M]: at 80% Remaining / Same Year,30000331,17,0.010341,165.69200779727095
Appeal UP [M]: at 80% Remaining / Buddy,30000311,14,0.008516,136.4522417153996
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,14,0.008516,136.4522417153996
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,14,0.008516,136.4522417153996
Appeal UP [M]: at 80% Remaining / Type,30000371,12,0.007299,116.95906432748538
Voltage UP [M]: at 30% / Same Year,30000427,11,0.006691,107.21247563352826
Voltage Gain [S]: at 30%,30000387,10,0.006083,97.46588693957115
Voltage Gain [S]: at 80% Remaining,30000292,10,0.006083,97.46588693957115
Critical UP [M]: at 80% Remaining / Buddy,30000314,8,0.004866,77.97270955165692
Appeal+ [M]: Same Attribute,30000517,8,0.004866,77.97270955165692
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,8,0.004866,77.97270955165692
Voltage UP [M]: at 30% / Same Strategy,30000457,8,0.004866,77.97270955165692
Skill Rate+ [M]: Same Strategy,30000510,8,0.004866,77.97270955165692
Critical+ [M]: Same Attribute,30000518,8,0.004866,77.97270955165692
Appeal+ [S]: Same Attribute,30000036,8,0.004866,77.97270955165692
Appeal+ [S]: Same Year,30000011,8,0.004866,77.97270955165692
Appeal UP [M]: at 80% Remaining / Same School,30000351,7,0.004258,68.2261208576998
Critical UP [M]: at 80% Remaining / Same School,30000354,7,0.004258,68.2261208576998
Voltage UP [M]: at 30% / Buddy,30000407,7,0.004258,68.2261208576998
Skill Rate+ [S]: Same Year,30000014,7,0.004258,68.2261208576998
Voltage UP [M]: at 30% / Same Attribute,30000477,7,0.004258,68.2261208576998
Critical UP [M]: at 80% Remaining / Type,30000374,6,0.003650,58.47953216374269
Appeal+ [L],30000041,6,0.003650,58.47953216374269
Appeal+ [M]: Same Strategy,30000507,5,0.003041,48.732943469785575
Voltage UP [M]: at 30% / Same School,30000447,5,0.003041,48.732943469785575
Appeal+ [M]: Same School,30000502,5,0.003041,48.732943469785575
Critical+ [S]: Type,30000032,5,0.003041,48.732943469785575
Appeal+ [S]: Same Strategy,30000026,5,0.003041,48.732943469785575
Appeal+ [S]: Type,30000031,4,0.002433,38.98635477582846
Voltage Gain [S]: on AC Success,30000141,3,0.001825,29.239766081871345
Critical UP [M]: at 80% Remaining / Same Year,30000334,3,0.001825,29.239766081871345
Voltage UP [M]: at 30% / Type,30000467,3,0.001825,29.239766081871345
Appeal+ [S]: All,30000487,3,0.001825,29.239766081871345
Appeal+ [M]: Same Year,30000492,2,0.001217,19.49317738791423
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,1,0.000608,9.746588693957115
