name,skill_id,count,expectation,estimated_weight
Critical+ [S],30000002,141,0.090909,1459.6273291925465
Critical+ [S]: Buddy,30000007,141,0.090909,1459.6273291925465
Voltage UP [L]: at 80% Remaining,30000301,104,0.067054,1076.6045548654245
Skill Rate+ [S],30000004,90,0.058027,931.6770186335403
Voltage UP [L]: on AC Success,30000150,87,0.056093,900.6211180124224
Voltage UP [S]: at 80% Remaining / All,30000322,73,0.047066,755.6935817805382
Voltage Gain [SP]: at Song Start,30000523,57,0.036750,590.0621118012423
Voltage UP [S]: on AC Success / All,30000171,39,0.025145,403.72670807453414
Voltage Gain [MAX]: at Song Start,30000522,26,0.016763,269.1511387163561
Shield Gain [S]: at 30%,30000389,14,0.009026,144.92753623188406
Shield Gain [S]: on AC Success,30000143,14,0.009026,144.92753623188406
Voltage UP [M]: on AC Success / Same Attribute,30000231,12,0.007737,124.22360248447204
Appeal+ [M]: Type,30000512,11,0.007092,113.87163561076603
Voltage UP [M]: at 80% Remaining / Buddy,30000312,10,0.006447,103.51966873706004
Voltage UP [M]: at 80% Remaining / Type,30000372,10,0.006447,103.51966873706004
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,10,0.006447,103.51966873706004
Critical+ [M]: Type,30000513,9,0.005803,93.16770186335404
Critical+ [M]: Same School,30000503,9,0.005803,93.16770186335404
Critical+ [S]: Same Attribute,30000037,8,0.005158,82.81573498964804
Critical+ [M]: Buddy,30000483,8,0.005158,82.81573498964804
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,8,0.005158,82.81573498964804
Critical+ [M]: Same Year,30000493,7,0.004513,72.46376811594203
Voltage UP [M]: at 80% Remaining / Same Year,30000332,7,0.004513,72.46376811594203
Voltage UP [M]: at 80% Remaining / Same School,30000352,7,0.004513,72.46376811594203
Critical+ [L],30000042,7,0.004513,72.46376811594203
Voltage UP [M]: on AC Success / Buddy,30000161,6,0.003868,62.11180124223602
Critical+ [S]: Same Year,30000012,6,0.003868,62.11180124223602
Skill Rate+ [S]: Type,30000034,6,0.003868,62.11180124223602
Appeal+ [S]: Same School,30000021,6,0.003868,62.11180124223602
Voltage UP [M]: on AC Success / Same School,30000201,6,0.003868,62.11180124223602
Voltage UP [M]: on AC Success / Type,30000221,4,0.002579,41.40786749482402
Critical+ [S]: Same Strategy,30000027,4,0.002579,41.40786749482402
Shield Gain [S]: at 80% Remaining,30000294,4,0.002579,41.40786749482402
Skill Rate+ [M]: Same Attribute,30000520,4,0.002579,41.40786749482402
Critical+ [S]: All,30000488,3,0.001934,31.05590062111801
Voltage UP [M]: on AC Success / Same Strategy,30000211,3,0.001934,31.05590062111801
Skill Rate+ [S]: All,30000490,3,0.001934,31.05590062111801
Voltage UP [M]: on AC Success / Same Year,30000181,2,0.001289,20.70393374741201
