name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,102,0.066798,1069.182389937107
Critical UP [L]: on AC Success,30000152,98,0.064178,1027.2536687631027
Appeal+ [S],30000001,94,0.061559,985.3249475890985
SP Skill UP [S]: at 80% Remaining,30000305,90,0.058939,943.3962264150944
Skill Rate+ [S]: Buddy,30000009,90,0.058939,943.3962264150944
Voltage UP [L]: at 30%,30000396,72,0.047151,754.7169811320755
Voltage Gain [SP]: at Song Start,30000523,67,0.043877,702.3060796645702
Critical UP [S]: on AC Success / All,30000173,48,0.031434,503.14465408805034
Voltage UP [S]: at 30% / All,30000417,37,0.024231,387.8406708595388
Appeal UP [S]: at 80% Remaining / All,30000321,35,0.022921,366.87631027253667
Voltage Gain [S]: on AC Success,30000141,15,0.009823,157.23270440251574
Voltage Gain [MAX]: at Song Start,30000522,14,0.009168,146.7505241090147
Appeal+ [S]: Same Attribute,30000036,12,0.007859,125.78616352201259
Voltage Gain [S]: at 80% Remaining,30000292,10,0.006549,104.82180293501048
Critical UP [M]: on AC Success / Buddy,30000163,8,0.005239,83.85744234800839
Appeal UP [M]: at 80% Remaining / Same School,30000351,8,0.005239,83.85744234800839
Voltage UP [M]: at 30% / Type,30000467,8,0.005239,83.85744234800839
Voltage UP [M]: at 30% / Buddy,30000407,7,0.004584,73.37526205450735
Appeal UP [M]: at 80% Remaining / Buddy,30000311,7,0.004584,73.37526205450735
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,7,0.004584,73.37526205450735
Appeal UP [M]: at 80% Remaining / Type,30000371,7,0.004584,73.37526205450735
Appeal+ [S]: Same Year,30000011,7,0.004584,73.37526205450735
Voltage UP [M]: at 30% / Same School,30000447,7,0.004584,73.37526205450735
Appeal UP [M]: at 80% Remaining / Same Year,30000331,6,0.003929,62.89308176100629
Skill Rate+ [M]: Type,30000515,6,0.003929,62.89308176100629
Appeal+ [M]: Same Attribute,30000517,6,0.003929,62.89308176100629
Skill Rate+ [L],30000044,6,0.003929,62.89308176100629
Appeal+ [L],30000041,5,0.003274,52.41090146750524
Appeal+ [S]: Same Strategy,30000026,5,0.003274,52.41090146750524
Appeal+ [M]: Same Strategy,30000507,5,0.003274,52.41090146750524
Stamina Recovery [S]: on AC Success,30000142,5,0.003274,52.41090146750524
Voltage Gain [S]: at 30%,30000387,5,0.003274,52.41090146750524
Skill Rate+ [S]: Same School,30000024,4,0.002620,41.928721174004195
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002620,41.928721174004195
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,4,0.002620,41.928721174004195
Skill Rate+ [M]: Buddy,30000485,4,0.002620,41.928721174004195
Skill Rate+ [M]: Same Year,30000495,4,0.002620,41.928721174004195
Appeal+ [M]: Same School,30000502,3,0.001965,31.446540880503147
Voltage UP [M]: at 30% / Same Strategy,30000457,3,0.001965,31.446540880503147
Critical UP [M]: on AC Success / Type,30000223,3,0.001965,31.446540880503147
Appeal+ [S]: Type,30000031,3,0.001965,31.446540880503147
Critical UP [M]: on AC Success / Same Strategy,30000213,3,0.001965,31.446540880503147
Stamina Recovery [S]: at 30%,30000388,3,0.001965,31.446540880503147
Appeal+ [M]: Same Year,30000492,3,0.001965,31.446540880503147
Skill Rate+ [M]: Same School,30000505,3,0.001965,31.446540880503147
Critical UP [M]: on AC Success / Same Attribute,30000233,3,0.001965,31.446540880503147
Stamina Recovery [S]: at 80% Remaining,30000293,2,0.001310,20.964360587002098
Voltage UP [M]: at 30% / Same Attribute,30000477,2,0.001310,20.964360587002098
Critical UP [M]: on AC Success / Same School,30000203,2,0.001310,20.964360587002098
Voltage UP [M]: at 30% / Same Year,30000427,1,0.000655,10.482180293501049
Skill Rate+ [S]: Same Attribute,30000039,1,0.000655,10.482180293501049
