name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: on AC Success,30000149,154,0.093674,1486.4864864864865
SP Skill UP [S]: at 30%,30000400,134,0.081509,1293.4362934362935
Appeal UP [L]: at 30%,30000395,117,0.071168,1129.3436293436293
Skill Rate+ [S],30000004,112,0.068127,1081.081081081081
Voltage UP [L]: on AC Success,30000150,101,0.061436,974.903474903475
Voltage Gain [SP]: at Song Start,30000523,62,0.037713,598.4555984555984
Appeal UP [S]: at 30% / All,30000416,41,0.024939,395.7528957528957
Appeal UP [S]: on AC Success / All,30000170,38,0.023114,366.7953667953668
Voltage UP [S]: on AC Success / All,30000171,37,0.022506,357.1428571428571
Voltage Gain [MAX]: at Song Start,30000522,26,0.015815,250.96525096525096
Appeal UP [M]: at 30% / Same Attribute,30000476,18,0.010949,173.74517374517376
Appeal UP [M]: on AC Success / Same Attribute,30000230,15,0.009124,144.78764478764478
Appeal UP [M]: at 30% / Same Year,30000426,15,0.009124,144.78764478764478
Appeal UP [M]: on AC Success / Same Year,30000180,15,0.009124,144.78764478764478
Appeal UP [M]: on AC Success / Buddy,30000160,15,0.009124,144.78764478764478
Appeal UP [M]: on AC Success / Type,30000220,14,0.008516,135.13513513513513
Appeal UP [M]: at 30% / Type,30000466,14,0.008516,135.13513513513513
Appeal UP [M]: on AC Success / Same School,30000200,11,0.006691,106.17760617760618
Voltage UP [M]: on AC Success / Same School,30000201,9,0.005474,86.87258687258688
Appeal UP [M]: at 30% / Same Strategy,30000456,9,0.005474,86.87258687258688
Appeal UP [M]: on AC Success / Same Strategy,30000210,9,0.005474,86.87258687258688
Appeal UP [M]: at 30% / Buddy,30000406,8,0.004866,77.22007722007721
Appeal UP [M]: at 30% / Same School,30000446,8,0.004866,77.22007722007721
Voltage UP [M]: on AC Success / Buddy,30000161,7,0.004258,67.56756756756756
Voltage UP [M]: on AC Success / Same Year,30000181,7,0.004258,67.56756756756756
Critical+ [S]: Same Year,30000012,6,0.003650,57.915057915057915
Critical+ [M]: Buddy,30000483,6,0.003650,57.915057915057915
Skill Rate+ [S]: Type,30000034,6,0.003650,57.915057915057915
Critical+ [S]: Same Strategy,30000027,5,0.003041,48.262548262548265
Skill Rate+ [S]: All,30000490,4,0.002433,38.61003861003861
Appeal+ [S]: Same School,30000021,3,0.001825,28.957528957528957
Appeal+ [M]: Type,30000512,3,0.001825,28.957528957528957
Skill Rate+ [M]: Same Attribute,30000520,3,0.001825,28.957528957528957
Voltage UP [M]: on AC Success / Same Attribute,30000231,2,0.001217,19.305019305019304
Voltage UP [M]: on AC Success / Type,30000221,1,0.000608,9.652509652509652
Voltage UP [M]: on AC Success / Same Strategy,30000211,1,0.000608,9.652509652509652
