name,skill_id,count,expectation,estimated_weight
Voltage UP [L]: on AC Success,30000150,110,0.067901,1090.1883052527255
Skill Rate+ [S],30000004,96,0.059259,951.4370664023786
SP Skill UP [S]: on AC Success,30000154,87,0.053704,862.2398414271556
Critical UP [L]: at 30%,30000398,80,0.049383,792.8642220019822
Appeal UP [L]: on AC Success,30000149,70,0.043210,693.7561942517344
Voltage Gain [SP]: at Song Start,30000523,69,0.042593,683.8453914767097
Appeal UP [L]: at 30%,30000395,58,0.035802,574.826560951437
SP Skill UP [S]: at 30%,30000400,56,0.034568,555.0049554013875
Critical UP [S]: at 30% / All,30000419,44,0.027160,436.0753221010902
Voltage UP [S]: on AC Success / All,30000171,43,0.026543,426.1645193260654
Appeal UP [S]: at 30% / All,30000416,26,0.016049,257.6808721506442
Voltage Gain [MAX]: at Song Start,30000522,22,0.013580,218.0376610505451
Appeal UP [S]: on AC Success / All,30000170,18,0.011111,178.394449950446
Combo Count UP [S]: at Song Start,30000236,10,0.006173,99.10802775024777
Appeal UP [M]: on AC Success / Same Attribute,30000230,9,0.005556,89.197224975223
Critical UP [M]: at 30% / Same Attribute,30000479,9,0.005556,89.197224975223
Skill Rate+ [S]: Type,30000034,8,0.004938,79.28642220019822
Appeal UP [M]: on AC Success / Buddy,30000160,8,0.004938,79.28642220019822
Appeal UP [M]: on AC Success / Same Year,30000180,8,0.004938,79.28642220019822
Voltage UP [M]: on AC Success / Same Year,30000181,8,0.004938,79.28642220019822
Appeal+ [S]: Same School,30000021,8,0.004938,79.28642220019822
Appeal UP [M]: at 30% / Same Strategy,30000456,8,0.004938,79.28642220019822
Voltage UP [M]: on AC Success / Same School,30000201,7,0.004321,69.37561942517344
Appeal UP [M]: on AC Success / Type,30000220,7,0.004321,69.37561942517344
Appeal UP [M]: at 30% / Type,30000466,7,0.004321,69.37561942517344
Voltage UP [M]: on AC Success / Buddy,30000161,7,0.004321,69.37561942517344
Combo Count UP [S]: at 80% Remaining,30000295,7,0.004321,69.37561942517344
Appeal UP [M]: at 30% / Same Year,30000426,7,0.004321,69.37561942517344
Critical+ [M]: Buddy,30000483,7,0.004321,69.37561942517344
Appeal UP [M]: at 30% / Buddy,30000406,7,0.004321,69.37561942517344
Combo Count UP [S]: on AC Success,30000144,6,0.003704,59.46481665014866
Appeal+ [M]: Type,30000512,6,0.003704,59.46481665014866
Voltage UP [M]: on AC Success / Type,30000221,6,0.003704,59.46481665014866
Appeal UP [M]: on AC Success / Same School,30000200,6,0.003704,59.46481665014866
Appeal+ [M]: Buddy,30000482,6,0.003704,59.46481665014866
Appeal UP [M]: on AC Success / Same Strategy,30000210,6,0.003704,59.46481665014866
Appeal UP [M]: at 30% / Same Attribute,30000476,5,0.003086,49.554013875123886
Skill Rate+ [M]: Same Attribute,30000520,5,0.003086,49.554013875123886
Critical UP [M]: at 30% / Same Strategy,30000459,5,0.003086,49.554013875123886
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003086,49.554013875123886
Critical UP [M]: at 30% / Type,30000469,5,0.003086,49.554013875123886
Skill Rate+ [S]: Same Strategy,30000029,5,0.003086,49.554013875123886
Critical+ [M]: Same Strategy,30000508,5,0.003086,49.554013875123886
Skill Rate+ [S]: All,30000490,4,0.002469,39.64321110009911
Critical+ [S]: Same Year,30000012,4,0.002469,39.64321110009911
Critical UP [M]: at 30% / Same Year,30000429,4,0.002469,39.64321110009911
Critical+ [S]: Same Strategy,30000027,4,0.002469,39.64321110009911
Critical UP [M]: at 30% / Buddy,30000409,3,0.001852,29.73240832507433
Critical UP [M]: at 30% / Same School,30000449,3,0.001852,29.73240832507433
Voltage UP [M]: on AC Success / Same Attribute,30000231,2,0.001235,19.821605550049554
Appeal UP [M]: at 30% / Same School,30000446,2,0.001235,19.821605550049554
Critical+ [S]: Same School,30000022,1,0.000617,9.910802775024777
