name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: at 80% Remaining,30000305,113,0.067786,1058.0524344569287
Skill Rate+ [S]: Buddy,30000009,104,0.062388,973.7827715355805
Appeal UP [L]: at 80% Remaining,30000300,98,0.058788,917.6029962546817
Voltage Gain [SP]: at Song Start,30000523,81,0.048590,758.4269662921349
Critical UP [L]: on AC Success,30000152,80,0.047990,749.0636704119851
Critical+ [S],30000002,78,0.046791,730.3370786516854
Critical+ [S]: Buddy,30000007,74,0.044391,692.8838951310862
Voltage UP [L]: at 80% Remaining,30000301,58,0.034793,543.0711610486892
Appeal UP [S]: at 80% Remaining / All,30000321,47,0.028194,440.07490636704125
Voltage UP [S]: at 80% Remaining / All,30000322,45,0.026995,421.34831460674155
Critical UP [S]: on AC Success / All,30000173,35,0.020996,327.7153558052434
Voltage Gain [MAX]: at Song Start,30000522,26,0.015597,243.44569288389513
Voltage Gain [S]: on AC Success,30000141,12,0.007199,112.35955056179775
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,10,0.005999,93.63295880149813
Critical UP [M]: on AC Success / Buddy,30000163,9,0.005399,84.26966292134831
Skill Rate+ [M]: Same School,30000505,9,0.005399,84.26966292134831
Appeal UP [M]: at 80% Remaining / Same School,30000351,8,0.004799,74.90636704119851
Appeal UP [M]: at 80% Remaining / Buddy,30000311,8,0.004799,74.90636704119851
Voltage UP [M]: at 80% Remaining / Same Year,30000332,8,0.004799,74.90636704119851
Voltage Gain [S]: at 30%,30000387,7,0.004199,65.54307116104869
Stamina Recovery [S]: on AC Success,30000142,7,0.004199,65.54307116104869
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.004199,65.54307116104869
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,7,0.004199,65.54307116104869
Stamina Recovery [S]: at 80% Remaining,30000293,7,0.004199,65.54307116104869
Skill Rate+ [M]: Same Year,30000495,7,0.004199,65.54307116104869
Appeal UP [M]: at 80% Remaining / Same Year,30000331,7,0.004199,65.54307116104869
Skill Rate+ [L],30000044,7,0.004199,65.54307116104869
Voltage Gain [S]: at 80% Remaining,30000292,7,0.004199,65.54307116104869
Critical UP [M]: on AC Success / Same Year,30000183,6,0.003599,56.17977528089887
Voltage UP [M]: at 80% Remaining / Same School,30000352,6,0.003599,56.17977528089887
Critical+ [S]: Same Attribute,30000037,6,0.003599,56.17977528089887
Stamina Recovery [S]: at 30%,30000388,6,0.003599,56.17977528089887
Shield Gain [S]: on AC Success,30000143,6,0.003599,56.17977528089887
Appeal UP [M]: at 80% Remaining / Type,30000371,6,0.003599,56.17977528089887
Skill Rate+ [M]: Buddy,30000485,5,0.002999,46.81647940074907
Critical UP [M]: on AC Success / Same School,30000203,5,0.002999,46.81647940074907
Critical+ [M]: Same Year,30000493,5,0.002999,46.81647940074907
Critical UP [M]: on AC Success / Same Strategy,30000213,5,0.002999,46.81647940074907
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,5,0.002999,46.81647940074907
Critical UP [M]: on AC Success / Same Attribute,30000233,5,0.002999,46.81647940074907
Critical+ [M]: Same School,30000503,4,0.002400,37.453183520599254
Critical+ [L],30000042,4,0.002400,37.453183520599254
Critical UP [M]: on AC Success / Type,30000223,4,0.002400,37.453183520599254
Shield Gain [S]: at 80% Remaining,30000294,4,0.002400,37.453183520599254
Critical+ [S]: All,30000488,3,0.001800,28.089887640449437
Voltage UP [M]: at 80% Remaining / Type,30000372,3,0.001800,28.089887640449437
Voltage UP [M]: at 80% Remaining / Buddy,30000312,3,0.001800,28.089887640449437
Critical+ [M]: Type,30000513,3,0.001800,28.089887640449437
Skill Rate+ [S]: Same School,30000024,3,0.001800,28.089887640449437
Skill Rate+ [M]: Type,30000515,2,0.001200,18.726591760299627
Skill Rate+ [S]: Same Attribute,30000039,2,0.001200,18.726591760299627
Shield Gain [S]: at 30%,30000389,1,0.000600,9.363295880149813
