name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,89,0.060421,1009.0702947845805
Critical UP [L]: at 80% Remaining,30000303,81,0.054990,918.3673469387755
Appeal+ [S]: Buddy,30000006,76,0.051595,861.6780045351475
SP Skill UP [S]: at 80% Remaining,30000305,70,0.047522,793.6507936507936
Appeal UP [L]: on AC Success,30000149,63,0.042770,714.2857142857142
Voltage Gain [SP]: at Song Start,30000523,57,0.038697,646.2585034013606
Appeal UP [L]: at 30%,30000395,55,0.037339,623.5827664399093
SP Skill UP [S]: at 30%,30000400,49,0.033265,555.5555555555555
Critical UP [S]: at 80% Remaining / All,30000324,40,0.027155,453.51473922902494
Appeal UP [S]: at 80% Remaining / All,30000321,40,0.027155,453.51473922902494
Appeal UP [S]: on AC Success / All,30000170,19,0.012899,215.41950113378687
Appeal UP [S]: at 30% / All,30000416,17,0.011541,192.7437641723356
Voltage Gain [MAX]: at Song Start,30000522,15,0.010183,170.06802721088437
Appeal UP [M]: at 80% Remaining / Same Year,30000331,12,0.008147,136.05442176870747
Voltage Gain [S]: at 80% Remaining,30000292,11,0.007468,124.71655328798187
Critical UP [M]: at 80% Remaining / Same Year,30000334,11,0.007468,124.71655328798187
Appeal UP [M]: at 80% Remaining / Type,30000371,11,0.007468,124.71655328798187
Critical+ [M]: Same Attribute,30000518,11,0.007468,124.71655328798187
Critical UP [M]: at 80% Remaining / Buddy,30000314,9,0.006110,102.0408163265306
Appeal UP [M]: at 80% Remaining / Buddy,30000311,9,0.006110,102.0408163265306
Appeal+ [S]: All,30000487,8,0.005431,90.70294784580499
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,8,0.005431,90.70294784580499
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,8,0.005431,90.70294784580499
Voltage Gain [S]: at 30%,30000387,7,0.004752,79.36507936507937
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,7,0.004752,79.36507936507937
Appeal UP [M]: at 30% / Same Attribute,30000476,7,0.004752,79.36507936507937
Skill Rate+ [S]: Same Year,30000014,7,0.004752,79.36507936507937
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,7,0.004752,79.36507936507937
Appeal UP [M]: at 30% / Same School,30000446,7,0.004752,79.36507936507937
Appeal UP [M]: on AC Success / Type,30000220,6,0.004073,68.02721088435374
Appeal UP [M]: at 30% / Type,30000466,6,0.004073,68.02721088435374
Appeal UP [M]: at 30% / Same Year,30000426,6,0.004073,68.02721088435374
Appeal UP [M]: on AC Success / Same Attribute,30000230,5,0.003394,56.68934240362812
Critical+ [S]: Type,30000032,5,0.003394,56.68934240362812
Appeal UP [M]: on AC Success / Same Year,30000180,5,0.003394,56.68934240362812
Critical UP [M]: at 80% Remaining / Same School,30000354,5,0.003394,56.68934240362812
Skill Rate+ [M]: Same Strategy,30000510,5,0.003394,56.68934240362812
Appeal UP [M]: at 30% / Same Strategy,30000456,5,0.003394,56.68934240362812
Appeal UP [M]: on AC Success / Same School,30000200,4,0.002716,45.35147392290249
Appeal UP [M]: at 80% Remaining / Same School,30000351,4,0.002716,45.35147392290249
Voltage Gain [S]: on AC Success,30000141,4,0.002716,45.35147392290249
Appeal UP [M]: at 30% / Buddy,30000406,3,0.002037,34.01360544217687
Appeal UP [M]: on AC Success / Buddy,30000160,3,0.002037,34.01360544217687
Appeal UP [M]: on AC Success / Same Strategy,30000210,3,0.002037,34.01360544217687
Critical UP [M]: at 80% Remaining / Type,30000374,2,0.001358,22.675736961451246
