name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,90,0.064286,997.7827050997782
SP Skill UP [S]: at 80% Remaining,30000305,78,0.055714,864.7450110864745
Voltage UP [L]: at 80% Remaining,30000301,73,0.052143,809.3126385809313
SP Skill UP [S]: at 30%,30000400,64,0.045714,709.5343680709534
Voltage Gain [SP]: at Song Start,30000523,63,0.045000,698.4478935698447
Appeal UP [L]: on AC Success,30000149,63,0.045000,698.4478935698447
Appeal UP [L]: at 30%,30000395,55,0.039286,609.7560975609756
Critical+ [S]: Buddy,30000007,54,0.038571,598.6696230598669
Critical+ [S],30000002,52,0.037143,576.4966740576497
Voltage UP [S]: at 80% Remaining / All,30000322,30,0.021429,332.5942350332594
Appeal UP [S]: at 80% Remaining / All,30000321,27,0.019286,299.33481152993346
Voltage Gain [MAX]: at Song Start,30000522,23,0.016429,254.98891352549887
Appeal UP [S]: on AC Success / All,30000170,16,0.011429,177.38359201773835
Voltage Gain [S]: at 30%,30000387,15,0.010714,166.2971175166297
Appeal UP [M]: on AC Success / Type,30000220,12,0.008571,133.03769401330376
Appeal UP [S]: at 30% / All,30000416,11,0.007857,121.95121951219512
Voltage Gain [S]: at 80% Remaining,30000292,11,0.007857,121.95121951219512
Appeal UP [M]: at 80% Remaining / Same Year,30000331,10,0.007143,110.86474501108648
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.006429,99.77827050997782
Voltage Gain [S]: on AC Success,30000141,9,0.006429,99.77827050997782
Appeal UP [M]: at 30% / Buddy,30000406,7,0.005000,77.60532150776054
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.005000,77.60532150776054
Critical+ [M]: Same School,30000503,7,0.005000,77.60532150776054
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,7,0.005000,77.60532150776054
Critical+ [S]: All,30000488,6,0.004286,66.51884700665188
Appeal UP [M]: on AC Success / Same Year,30000180,6,0.004286,66.51884700665188
Appeal UP [M]: at 80% Remaining / Same School,30000351,6,0.004286,66.51884700665188
Appeal UP [M]: at 30% / Same Year,30000426,6,0.004286,66.51884700665188
Appeal UP [M]: at 30% / Same Strategy,30000456,6,0.004286,66.51884700665188
Appeal UP [M]: at 80% Remaining / Buddy,30000311,6,0.004286,66.51884700665188
Appeal UP [M]: on AC Success / Same Strategy,30000210,6,0.004286,66.51884700665188
Voltage UP [M]: at 80% Remaining / Same School,30000352,6,0.004286,66.51884700665188
Appeal UP [M]: on AC Success / Same Attribute,30000230,5,0.003571,55.43237250554324
Critical+ [S]: Same Attribute,30000037,5,0.003571,55.43237250554324
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,5,0.003571,55.43237250554324
Shield Gain [S]: at 30%,30000389,5,0.003571,55.43237250554324
Appeal UP [M]: at 30% / Type,30000466,5,0.003571,55.43237250554324
Shield Gain [S]: at 80% Remaining,30000294,4,0.002857,44.34589800443459
Appeal UP [M]: on AC Success / Buddy,30000160,4,0.002857,44.34589800443459
Critical+ [L],30000042,4,0.002857,44.34589800443459
Critical+ [M]: Same Year,30000493,4,0.002857,44.34589800443459
Voltage UP [M]: at 80% Remaining / Type,30000372,3,0.002143,33.25942350332594
Critical+ [M]: Type,30000513,3,0.002143,33.25942350332594
Appeal UP [M]: at 30% / Same School,30000446,3,0.002143,33.25942350332594
Voltage UP [M]: at 80% Remaining / Buddy,30000312,2,0.001429,22.172949002217294
Appeal UP [M]: at 30% / Same Attribute,30000476,2,0.001429,22.172949002217294
Voltage UP [M]: at 80% Remaining / Same Year,30000332,2,0.001429,22.172949002217294
Shield Gain [S]: on AC Success,30000143,2,0.001429,22.172949002217294
Appeal UP [M]: on AC Success / Same School,30000200,2,0.001429,22.172949002217294
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,1,0.000714,11.086474501108647
