name,skill_id,count,expectation,estimated_weight
Appeal UP [L]: at 80% Remaining,30000300,109,0.061512,1012.070566388115
Skill Rate+ [S]: Buddy,30000009,107,0.060384,993.5004642525535
SP Skill UP [S]: at 80% Remaining,30000305,93,0.052483,863.5097493036212
Critical UP [L]: on AC Success,30000152,85,0.047968,789.2293407613741
Critical+ [S],30000002,72,0.040632,668.5236768802229
Critical+ [S]: Buddy,30000007,70,0.039503,649.9535747446611
Voltage Gain [SP]: at Song Start,30000523,69,0.038939,640.6685236768802
Voltage UP [L]: at 80% Remaining,30000301,62,0.034989,575.6731662024141
Appeal UP [S]: at 80% Remaining / All,30000321,44,0.024831,408.5422469823584
Voltage UP [S]: at 80% Remaining / All,30000322,43,0.024266,399.25719591457755
Critical UP [S]: on AC Success / All,30000173,37,0.020880,343.5468895078923
Voltage Gain [MAX]: at Song Start,30000522,24,0.013544,222.84122562674094
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,16,0.009029,148.56081708449398
Appeal UP [M]: at 80% Remaining / Buddy,30000311,13,0.007336,120.70566388115135
Appeal UP [M]: at 80% Remaining / Same Year,30000331,12,0.006772,111.42061281337047
Voltage UP [M]: at 80% Remaining / Same School,30000352,11,0.006208,102.1355617455896
Critical+ [M]: Same School,30000503,10,0.005643,92.85051067780871
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,10,0.005643,92.85051067780871
Critical+ [M]: Same Year,30000493,10,0.005643,92.85051067780871
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.005079,83.56545961002786
Voltage Gain [S]: at 30%,30000387,9,0.005079,83.56545961002786
Skill Rate+ [S]: Same Attribute,30000039,8,0.004515,74.28040854224699
Critical UP [M]: on AC Success / Same Strategy,30000213,8,0.004515,74.28040854224699
Critical+ [S]: All,30000488,8,0.004515,74.28040854224699
Stamina Recovery [S]: on AC Success,30000142,8,0.004515,74.28040854224699
Voltage Gain [S]: on AC Success,30000141,8,0.004515,74.28040854224699
Voltage Gain [S]: at 80% Remaining,30000292,7,0.003950,64.9953574744661
Critical+ [L],30000042,7,0.003950,64.9953574744661
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.003950,64.9953574744661
Critical UP [M]: on AC Success / Same School,30000203,7,0.003950,64.9953574744661
Stamina Recovery [S]: at 80% Remaining,30000293,6,0.003386,55.710306406685234
Critical+ [S]: Same Attribute,30000037,6,0.003386,55.710306406685234
Voltage UP [M]: at 80% Remaining / Type,30000372,6,0.003386,55.710306406685234
Critical UP [M]: on AC Success / Buddy,30000163,6,0.003386,55.710306406685234
Skill Rate+ [M]: Same School,30000505,6,0.003386,55.710306406685234
Critical+ [M]: Type,30000513,6,0.003386,55.710306406685234
Skill Rate+ [L],30000044,5,0.002822,46.42525533890436
Stamina Recovery [S]: at 30%,30000388,5,0.002822,46.42525533890436
Skill Rate+ [S]: Same School,30000024,5,0.002822,46.42525533890436
Shield Gain [S]: at 30%,30000389,5,0.002822,46.42525533890436
Appeal UP [M]: at 80% Remaining / Same School,30000351,4,0.002257,37.140204271123494
Critical UP [M]: on AC Success / Type,30000223,4,0.002257,37.140204271123494
Critical UP [M]: on AC Success / Same Year,30000183,4,0.002257,37.140204271123494
Voltage UP [M]: at 80% Remaining / Buddy,30000312,4,0.002257,37.140204271123494
Shield Gain [S]: at 80% Remaining,30000294,4,0.002257,37.140204271123494
Skill Rate+ [M]: Type,30000515,3,0.001693,27.855153203342617
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,3,0.001693,27.855153203342617
Skill Rate+ [M]: Same Year,30000495,3,0.001693,27.855153203342617
Voltage UP [M]: at 80% Remaining / Same Year,30000332,3,0.001693,27.855153203342617
Critical UP [M]: on AC Success / Same Attribute,30000233,2,0.001129,18.570102135561747
Shield Gain [S]: on AC Success,30000143,2,0.001129,18.570102135561747
Skill Rate+ [M]: Buddy,30000485,2,0.001129,18.570102135561747
