name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S]: Buddy,30000009,122,0.071345,1125.461254612546
Appeal+ [S]: Buddy,30000006,109,0.063743,1005.5350553505535
Critical UP [L]: at 80% Remaining,30000303,95,0.055556,876.3837638376384
Critical UP [L]: on AC Success,30000152,91,0.053216,839.4833948339483
Critical+ [S],30000002,78,0.045614,719.5571955719557
Voltage Gain [SP]: at Song Start,30000523,77,0.045029,710.3321033210332
Critical+ [S]: Buddy,30000007,72,0.042105,664.2066420664207
Voltage UP [L]: at 80% Remaining,30000301,54,0.031579,498.1549815498155
Critical UP [S]: at 80% Remaining / All,30000324,40,0.023392,369.00369003690037
Critical UP [S]: on AC Success / All,30000173,36,0.021053,332.10332103321036
Voltage Gain [MAX]: at Song Start,30000522,29,0.016959,267.52767527675275
Voltage UP [S]: at 80% Remaining / All,30000322,28,0.016374,258.30258302583024
Critical UP [M]: at 80% Remaining / Same School,30000354,16,0.009357,147.60147601476015
Critical UP [M]: at 80% Remaining / Same Year,30000334,13,0.007602,119.92619926199262
Critical+ [L],30000042,11,0.006433,101.47601476014759
Critical+ [M]: Same Attribute,30000518,11,0.006433,101.47601476014759
Shield Gain [S]: on AC Success,30000143,9,0.005263,83.02583025830259
Critical UP [M]: on AC Success / Buddy,30000163,9,0.005263,83.02583025830259
Skill Rate+ [M]: Same Strategy,30000510,9,0.005263,83.02583025830259
Voltage UP [M]: at 80% Remaining / Buddy,30000312,8,0.004678,73.80073800738008
Stamina Recovery [S]: on AC Success,30000142,8,0.004678,73.80073800738008
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,7,0.004094,64.57564575645756
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,7,0.004094,64.57564575645756
Critical+ [M]: Type,30000513,7,0.004094,64.57564575645756
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.004094,64.57564575645756
Skill Rate+ [S]: Same Year,30000014,7,0.004094,64.57564575645756
Shield Gain [S]: at 30%,30000389,7,0.004094,64.57564575645756
Appeal+ [S]: All,30000487,6,0.003509,55.35055350553505
Critical UP [M]: on AC Success / Type,30000223,6,0.003509,55.35055350553505
Critical UP [M]: on AC Success / Same Year,30000183,6,0.003509,55.35055350553505
Stamina Recovery [S]: at 80% Remaining,30000293,6,0.003509,55.35055350553505
Skill Rate+ [M]: Buddy,30000485,6,0.003509,55.35055350553505
Skill Rate+ [L],30000044,6,0.003509,55.35055350553505
Critical UP [M]: at 80% Remaining / Buddy,30000314,6,0.003509,55.35055350553505
Critical+ [S]: Type,30000032,5,0.002924,46.125461254612546
Critical+ [M]: Same Year,30000493,5,0.002924,46.125461254612546
Skill Rate+ [S]: Same Attribute,30000039,5,0.002924,46.125461254612546
Critical+ [M]: Same School,30000503,5,0.002924,46.125461254612546
Shield Gain [S]: at 80% Remaining,30000294,5,0.002924,46.125461254612546
Skill Rate+ [M]: Same School,30000505,4,0.002339,36.90036900369004
Critical UP [M]: on AC Success / Same Strategy,30000213,4,0.002339,36.90036900369004
Voltage UP [M]: at 80% Remaining / Type,30000372,4,0.002339,36.90036900369004
Skill Rate+ [M]: Type,30000515,4,0.002339,36.90036900369004
Critical UP [M]: on AC Success / Same Attribute,30000233,4,0.002339,36.90036900369004
Voltage UP [M]: at 80% Remaining / Same School,30000352,4,0.002339,36.90036900369004
Critical UP [M]: on AC Success / Same School,30000203,4,0.002339,36.90036900369004
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,4,0.002339,36.90036900369004
Critical UP [M]: at 80% Remaining / Type,30000374,3,0.001754,27.675276752767527
Critical+ [S]: All,30000488,3,0.001754,27.675276752767527
Critical+ [S]: Same Attribute,30000037,3,0.001754,27.675276752767527
Skill Rate+ [S]: Same School,30000024,3,0.001754,27.675276752767527
Stamina Recovery [S]: at 30%,30000388,2,0.001170,18.45018450184502
Voltage UP [M]: at 80% Remaining / Same Year,30000332,2,0.001170,18.45018450184502
Skill Rate+ [M]: Same Year,30000495,2,0.001170,18.45018450184502
