name,skill_id,count,expectation,estimated_weight
Skill Rate+ [S],30000004,211,0.127724,2021.0727969348661
Voltage UP [L]: on AC Success,30000150,195,0.118039,1867.816091954023
Appeal+ [S],30000001,110,0.066586,1053.639846743295
Voltage UP [L]: at 30%,30000396,91,0.055085,871.647509578544
Voltage UP [S]: on AC Success / All,30000171,85,0.051453,814.1762452107279
Voltage Gain [SP]: at Song Start,30000523,70,0.042373,670.4980842911878
Voltage UP [S]: at 30% / All,30000417,39,0.023608,373.56321839080465
Voltage Gain [MAX]: at Song Start,30000522,29,0.017554,277.77777777777777
Skill Rate+ [M]: Same Attribute,30000520,18,0.010896,172.41379310344828
Critical+ [M]: Buddy,30000483,15,0.009080,143.67816091954023
Voltage UP [M]: on AC Success / Type,30000221,14,0.008475,134.09961685823754
Voltage UP [M]: on AC Success / Buddy,30000161,13,0.007869,124.52107279693486
Skill Rate+ [S]: All,30000490,13,0.007869,124.52107279693486
Critical+ [S]: Same Year,30000012,12,0.007264,114.94252873563218
Skill Rate+ [S]: Type,30000034,11,0.006659,105.3639846743295
Voltage UP [M]: on AC Success / Same Strategy,30000211,10,0.006053,95.78544061302681
Appeal+ [M]: Type,30000512,10,0.006053,95.78544061302681
Voltage UP [M]: on AC Success / Same Year,30000181,9,0.005448,86.20689655172414
Voltage UP [M]: on AC Success / Same School,30000201,9,0.005448,86.20689655172414
Appeal+ [S]: Same School,30000021,9,0.005448,86.20689655172414
Appeal+ [M]: Same Strategy,30000507,8,0.004843,76.62835249042145
Voltage UP [M]: at 30% / Type,30000467,6,0.003632,57.47126436781609
Critical+ [S]: Same Strategy,30000027,6,0.003632,57.47126436781609
Appeal+ [S]: Same Attribute,30000036,6,0.003632,57.47126436781609
Voltage UP [M]: at 30% / Buddy,30000407,6,0.003632,57.47126436781609
Appeal+ [M]: Same School,30000502,5,0.003027,47.892720306513404
Voltage UP [M]: at 30% / Same School,30000447,5,0.003027,47.892720306513404
Voltage UP [M]: on AC Success / Same Attribute,30000231,5,0.003027,47.892720306513404
Voltage UP [M]: at 30% / Same Year,30000427,4,0.002421,38.314176245210724
Voltage UP [M]: at 30% / Same Strategy,30000457,4,0.002421,38.314176245210724
Appeal+ [S]: Type,30000031,4,0.002421,38.314176245210724
Appeal+ [L],30000041,3,0.001816,28.735632183908045
Appeal+ [M]: Same Year,30000492,2,0.001211,19.157088122605362
Appeal+ [S]: Same Strategy,30000026,2,0.001211,19.157088122605362
Voltage UP [M]: at 30% / Same Attribute,30000477,2,0.001211,19.157088122605362
Appeal+ [M]: Same Attribute,30000517,2,0.001211,19.157088122605362
Appeal+ [S]: Same Year,30000011,1,0.000605,9.578544061302681
