name,skill_id,count,expectation,estimated_weight
SP Skill UP [S]: on AC Success,30000154,105,0.071332,1111.111111111111
Critical UP [L]: on AC Success,30000152,99,0.067255,1047.6190476190477
Critical UP [L]: at 30%,30000398,99,0.067255,1047.6190476190477
Skill Rate+ [S],30000004,93,0.063179,984.1269841269841
Skill Rate+ [S]: Buddy,30000009,87,0.059103,920.6349206349207
Voltage UP [L]: on AC Success,30000150,78,0.052989,825.3968253968254
Voltage Gain [SP]: at Song Start,30000523,51,0.034647,539.6825396825398
Critical UP [S]: at 30% / All,30000419,34,0.023098,359.7883597883598
Critical UP [S]: on AC Success / All,30000173,33,0.022418,349.2063492063492
Voltage UP [S]: on AC Success / All,30000171,33,0.022418,349.2063492063492
Voltage Gain [MAX]: at Song Start,30000522,18,0.012228,190.47619047619048
Voltage UP [M]: on AC Success / Same Year,30000181,10,0.006793,105.82010582010581
Critical UP [M]: on AC Success / Same School,30000203,9,0.006114,95.23809523809524
Voltage UP [M]: on AC Success / Same Attribute,30000231,9,0.006114,95.23809523809524
Appeal+ [M]: Buddy,30000482,8,0.005435,84.65608465608466
Skill Rate+ [M]: Same School,30000505,8,0.005435,84.65608465608466
Combo Count UP [S]: on AC Success,30000144,8,0.005435,84.65608465608466
Critical+ [M]: Buddy,30000483,8,0.005435,84.65608465608466
Critical UP [M]: on AC Success / Type,30000223,8,0.005435,84.65608465608466
Skill Rate+ [S]: Same Attribute,30000039,7,0.004755,74.07407407407408
Critical UP [M]: at 30% / Same School,30000449,7,0.004755,74.07407407407408
Critical UP [M]: at 30% / Same Year,30000429,6,0.004076,63.492063492063494
Combo Count UP [S]: at 80% Remaining,30000295,6,0.004076,63.492063492063494
Critical+ [M]: Same Strategy,30000508,6,0.004076,63.492063492063494
Voltage UP [M]: on AC Success / Buddy,30000161,6,0.004076,63.492063492063494
Critical UP [M]: at 30% / Buddy,30000409,6,0.004076,63.492063492063494
Skill Rate+ [M]: Same Attribute,30000520,5,0.003397,52.910052910052904
Skill Rate+ [S]: All,30000490,5,0.003397,52.910052910052904
Skill Rate+ [S]: Same Strategy,30000029,5,0.003397,52.910052910052904
Appeal+ [M]: Type,30000512,5,0.003397,52.910052910052904
Voltage UP [M]: on AC Success / Same Strategy,30000211,5,0.003397,52.910052910052904
Critical+ [S]: Same School,30000022,5,0.003397,52.910052910052904
Critical UP [M]: at 30% / Same Strategy,30000459,5,0.003397,52.910052910052904
Critical UP [M]: at 30% / Same Attribute,30000479,4,0.002717,42.32804232804233
Skill Rate+ [S]: Same School,30000024,4,0.002717,42.32804232804233
Combo Count UP [S]: at Song Start,30000236,4,0.002717,42.32804232804233
Combo Count UP [S]: at 30%,30000390,4,0.002717,42.32804232804233
Critical UP [M]: at 30% / Type,30000469,4,0.002717,42.32804232804233
Skill Rate+ [L],30000044,4,0.002717,42.32804232804233
Skill Rate+ [M]: Type,30000515,4,0.002717,42.32804232804233
Critical UP [M]: on AC Success / Same Attribute,30000233,4,0.002717,42.32804232804233
Critical+ [S]: Same Year,30000012,3,0.002038,31.746031746031747
Skill Rate+ [S]: Type,30000034,3,0.002038,31.746031746031747
Stamina Recovery [S]: at 80% Remaining,30000293,3,0.002038,31.746031746031747
Critical+ [S]: Same Strategy,30000027,3,0.002038,31.746031746031747
Voltage UP [M]: on AC Success / Type,30000221,3,0.002038,31.746031746031747
Critical UP [M]: on AC Success / Same Strategy,30000213,3,0.002038,31.746031746031747
Stamina Recovery [S]: on AC Success,30000142,3,0.002038,31.746031746031747
Skill Rate+ [M]: Buddy,30000485,3,0.002038,31.746031746031747
Voltage UP [M]: on AC Success / Same School,30000201,3,0.002038,31.746031746031747
Appeal+ [S]: Same School,30000021,3,0.002038,31.746031746031747
Critical UP [M]: on AC Success / Same Year,30000183,2,0.001359,21.164021164021165
Critical UP [M]: on AC Success / Buddy,30000163,2,0.001359,21.164021164021165
Skill Rate+ [M]: Same Year,30000495,2,0.001359,21.164021164021165
