name,skill_id,count,expectation,estimated_weight
Voltage Gain [S]: at Song Start,30000526,191,0.118560,1421.1309523809523
Critical+ [S],30000002,149,0.092489,1108.6309523809523
Critical+ [S]: Buddy,30000007,130,0.080695,967.2619047619048
Voltage UP [L]: at 80% Remaining,30000301,122,0.075729,907.7380952380952
SP Skill UP [S]: at 80% Remaining,30000305,99,0.061453,736.6071428571429
Voltage Gain [SP]: at Song Start,30000523,97,0.060211,721.7261904761904
Appeal UP [L]: at 80% Remaining,30000300,96,0.059590,714.2857142857142
Voltage UP [S]: at 80% Remaining / All,30000322,79,0.049038,587.797619047619
Voltage Gain [M]: at Song Start,30000525,66,0.040968,491.07142857142856
Damage Reduction [S]: at 30%,30000401,43,0.026691,319.94047619047615
Appeal UP [S]: at 80% Remaining / All,30000321,39,0.024209,290.17857142857144
Voltage Gain [MAX]: at Song Start,30000522,22,0.013656,163.6904761904762
Voltage UP [M]: at 80% Remaining / Buddy,30000312,14,0.008690,104.16666666666666
Critical+ [M]: Same Year,30000493,13,0.008070,96.72619047619048
Voltage UP [M]: at 80% Remaining / Type,30000372,13,0.008070,96.72619047619048
Critical+ [S]: Same Attribute,30000037,12,0.007449,89.28571428571428
Appeal UP [M]: at 80% Remaining / Same School,30000351,12,0.007449,89.28571428571428
Voltage Gain [S]: at 80% Remaining,30000292,11,0.006828,81.8452380952381
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,10,0.006207,74.4047619047619
Voltage Gain [S]: at 30%,30000387,9,0.005587,66.96428571428571
Voltage Gain [S]: on AC Success,30000141,9,0.005587,66.96428571428571
Shield Gain [S]: on AC Success,30000143,9,0.005587,66.96428571428571
Appeal UP [M]: at 80% Remaining / Type,30000371,9,0.005587,66.96428571428571
Voltage UP [M]: at 80% Remaining / Same School,30000352,8,0.004966,59.52380952380952
Voltage UP [M]: at 80% Remaining / Same Year,30000332,8,0.004966,59.52380952380952
Critical+ [M]: Same School,30000503,8,0.004966,59.52380952380952
Appeal UP [M]: at 80% Remaining / Same Strategy,30000361,8,0.004966,59.52380952380952
Appeal UP [M]: at 80% Remaining / Same Year,30000331,7,0.004345,52.08333333333333
Critical+ [S]: All,30000488,7,0.004345,52.08333333333333
Appeal UP [M]: at 80% Remaining / Buddy,30000311,7,0.004345,52.08333333333333
Critical+ [L],30000042,7,0.004345,52.08333333333333
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,7,0.004345,52.08333333333333
Shield Gain [S]: at 30%,30000389,6,0.003724,44.64285714285714
Critical+ [M]: Type,30000513,6,0.003724,44.64285714285714
Shield Gain [S]: at 80% Remaining,30000294,6,0.003724,44.64285714285714
Appeal UP [M]: at 80% Remaining / Same Attribute,30000381,5,0.003104,37.20238095238095
