name,skill_id,count,expectation,estimated_weight
Appeal+ [S]: Buddy,30000006,199,0.118523,1895.2380952380952
Critical UP [L]: at 80% Remaining,30000303,187,0.111376,1780.9523809523807
SP Skill UP [S]: on AC Success,30000154,108,0.064324,1028.5714285714284
Critical UP [L]: at 30%,30000398,91,0.054199,866.6666666666667
Critical UP [S]: at 80% Remaining / All,30000324,78,0.046456,742.8571428571429
Voltage Gain [SP]: at Song Start,30000523,72,0.042883,685.7142857142858
Critical UP [S]: at 30% / All,30000419,45,0.026802,428.57142857142856
Voltage Gain [MAX]: at Song Start,30000522,29,0.017272,276.1904761904762
Critical UP [M]: at 80% Remaining / Buddy,30000314,20,0.011912,190.47619047619048
Critical+ [M]: Same Attribute,30000518,19,0.011316,180.95238095238093
Critical UP [M]: at 80% Remaining / Type,30000374,17,0.010125,161.9047619047619
Critical UP [M]: at 80% Remaining / Same Attribute,30000384,16,0.009529,152.38095238095238
Skill Rate+ [M]: Same Strategy,30000510,15,0.008934,142.85714285714286
Appeal+ [S]: All,30000487,15,0.008934,142.85714285714286
Critical+ [S]: Type,30000032,14,0.008338,133.33333333333334
Critical UP [M]: at 80% Remaining / Same Strategy,30000364,13,0.007743,123.80952380952381
Critical UP [M]: at 80% Remaining / Same Year,30000334,13,0.007743,123.80952380952381
Skill Rate+ [S]: Same Year,30000014,11,0.006552,104.76190476190476
Critical UP [M]: at 80% Remaining / Same School,30000354,11,0.006552,104.76190476190476
Critical UP [M]: at 30% / Same School,30000449,10,0.005956,95.23809523809524
Combo Count UP [S]: at 30%,30000390,9,0.005360,85.71428571428572
Critical UP [M]: at 30% / Same Year,30000429,7,0.004169,66.66666666666667
Combo Count UP [S]: at 80% Remaining,30000295,7,0.004169,66.66666666666667
Combo Count UP [S]: on AC Success,30000144,6,0.003574,57.142857142857146
Critical+ [M]: Same Strategy,30000508,6,0.003574,57.142857142857146
Critical UP [M]: at 30% / Type,30000469,6,0.003574,57.142857142857146
Appeal+ [M]: Buddy,30000482,5,0.002978,47.61904761904762
Critical+ [S]: Same School,30000022,5,0.002978,47.61904761904762
Critical UP [M]: at 30% / Buddy,30000409,4,0.002382,38.095238095238095
Critical UP [M]: at 30% / Same Strategy,30000459,4,0.002382,38.095238095238095
Combo Count UP [S]: at Song Start,30000236,4,0.002382,38.095238095238095
Critical UP [M]: at 30% / Same Attribute,30000479,3,0.001787,28.571428571428573
Skill Rate+ [S]: Same Strategy,30000029,1,0.000596,9.523809523809524
