name,skill_id,count,expectation,estimated_weight
Critical+ [S],30000002,147,0.091191,1515.463917525773
Voltage UP [L]: at 80% Remaining,30000301,115,0.071340,1185.5670103092782
Critical+ [S]: Buddy,30000007,111,0.068859,1144.3298969072164
Voltage UP [L]: on AC Success,30000150,98,0.060794,1010.3092783505155
Skill Rate+ [S],30000004,92,0.057072,948.4536082474226
Voltage UP [S]: at 80% Remaining / All,30000322,82,0.050868,845.360824742268
Voltage Gain [SP]: at Song Start,30000523,54,0.033499,556.7010309278351
Voltage UP [S]: on AC Success / All,30000171,43,0.026675,443.298969072165
Voltage Gain [MAX]: at Song Start,30000522,20,0.012407,206.18556701030928
Voltage UP [M]: at 80% Remaining / Type,30000372,14,0.008685,144.3298969072165
Critical+ [M]: Same School,30000503,12,0.007444,123.71134020618557
Critical+ [L],30000042,12,0.007444,123.71134020618557
Critical+ [S]: Same Attribute,30000037,10,0.006203,103.09278350515464
Shield Gain [S]: at 80% Remaining,30000294,10,0.006203,103.09278350515464
Voltage UP [M]: at 80% Remaining / Same Attribute,30000382,10,0.006203,103.09278350515464
Voltage UP [M]: at 80% Remaining / Same Strategy,30000362,9,0.005583,92.78350515463917
Shield Gain [S]: on AC Success,30000143,9,0.005583,92.78350515463917
Voltage UP [M]: at 80% Remaining / Buddy,30000312,9,0.005583,92.78350515463917
Voltage UP [M]: on AC Success / Same Attribute,30000231,9,0.005583,92.78350515463917
Critical+ [S]: All,30000488,8,0.004963,82.47422680412372
Voltage UP [M]: on AC Success / Same Year,30000181,8,0.004963,82.47422680412372
Critical+ [M]: Type,30000513,7,0.004342,72.16494845360825
Critical+ [M]: Same Year,30000493,7,0.004342,72.16494845360825
Critical+ [S]: Same Strategy,30000027,7,0.004342,72.16494845360825
Voltage UP [M]: at 80% Remaining / Same School,30000352,7,0.004342,72.16494845360825
Voltage UP [M]: at 80% Remaining / Same Year,30000332,6,0.003722,61.855670103092784
Appeal+ [M]: Type,30000512,6,0.003722,61.855670103092784
Voltage UP [M]: on AC Success / Same School,30000201,5,0.003102,51.54639175257732
Skill Rate+ [M]: Same Attribute,30000520,5,0.003102,51.54639175257732
Appeal+ [S]: Same School,30000021,5,0.003102,51.54639175257732
Voltage UP [M]: on AC Success / Type,30000221,5,0.003102,51.54639175257732
Critical+ [S]: Same Year,30000012,5,0.003102,51.54639175257732
Critical+ [M]: Buddy,30000483,5,0.003102,51.54639175257732
Skill Rate+ [S]: Type,30000034,5,0.003102,51.54639175257732
Shield Gain [S]: at 30%,30000389,4,0.002481,41.23711340206186
Skill Rate+ [S]: All,30000490,4,0.002481,41.23711340206186
Voltage UP [M]: on AC Success / Same Strategy,30000211,3,0.001861,30.927835051546392
Voltage UP [M]: on AC Success / Buddy,30000161,2,0.001241,20.61855670103093
