position,count,percentage
1,3972,24.123899%
2,1520,9.231704%
3,1581,9.602186%
4,1543,9.371394%
5,1532,9.304585%
6,1612,9.790465%
7,1567,9.517158%
8,1545,9.383541%
9,1593,9.675068%
