position,count,percentage
1,3557,23.500264%
2,1435,9.480708%
3,1464,9.672304%
4,1485,9.811047%
5,1442,9.526956%
6,1483,9.797833%
7,1445,9.546776%
8,1424,9.408034%
9,1401,9.256078%
