content_id,content_type,content_amount,rarity,count,expectation,estimated_weight
1700,12,2,1,1929,1.331263,1010.6884627475636
1950,12,6,1,1032,0.712215,540.7104684061616
1920,12,6,1,1007,0.694962,527.6118620978727
1921,12,4,2,968,0.668047,507.1780362569422
1922,12,3,3,968,0.668047,507.1780362569422
1952,12,3,3,941,0.649413,493.03154144399036
1951,12,4,2,908,0.626639,475.7413811170491
1920,12,8,1,654,0.451346,342.65954102483494
1920,12,7,1,654,0.451346,342.65954102483494
1950,12,7,1,653,0.450656,342.13559677250345
1950,12,8,1,618,0.426501,323.7975479408991
1921,12,5,2,530,0.365769,277.69045373572254
1951,12,6,2,512,0.353347,268.2594571937546
1921,12,6,2,500,0.345066,261.97212616577593
1951,12,5,2,493,0.340235,258.3045163994551
12401,12,3,1,400,0.276052,209.57770093262076
12201,12,3,1,389,0.268461,203.8143141569737
12101,12,3,1,380,0.262250,199.09881588598972
12301,12,3,1,364,0.251208,190.7157078486849
1922,12,4,3,258,0.178054,135.1776171015404
1952,12,5,3,258,0.178054,135.1776171015404
1952,12,4,3,250,0.172533,130.98606308288797
12302,12,2,2,239,0.164941,125.22267630724092
12202,12,2,2,234,0.161491,122.60295504558314
1922,12,5,3,224,0.154589,117.36351252226763
12102,12,2,2,221,0.152519,115.79167976527297
12303,12,2,3,211,0.145618,110.55223724195746
12402,12,2,2,207,0.142857,108.45646023263124
12404,12,2,4,203,0.140097,106.36068322330505
12103,12,2,3,203,0.140097,106.36068322330505
12203,12,2,3,193,0.133195,101.12124069998953
12104,12,2,4,191,0.131815,100.07335219532641
12204,12,2,4,185,0.127674,96.92968668133712
12403,12,2,3,182,0.125604,95.35785392434245
12304,12,2,4,178,0.122843,93.26207691501625
12401,12,4,1,104,0.071774,54.490202242481395
12201,12,5,1,104,0.071774,54.490202242481395
12101,12,4,1,100,0.069013,52.39442523315519
12301,12,4,1,98,0.067633,51.34653672849209
12301,12,5,1,93,0.064182,48.72681546683433
12201,12,4,1,85,0.058661,44.53526144818191
12101,12,5,1,83,0.057281,43.48737294351881
12401,12,5,1,77,0.053140,40.343707429529495
12402,12,4,2,55,0.037957,28.816933878235357
12202,12,3,2,53,0.036577,27.769045373572254
12403,12,4,3,51,0.035197,26.721156868909148
12202,12,4,2,49,0.033816,25.673268364246045
12102,12,3,2,49,0.033816,25.673268364246045
12402,12,3,2,48,0.033126,25.149324111914492
12302,12,4,2,48,0.033126,25.149324111914492
12102,12,4,2,45,0.031056,23.577491354919836
12103,12,4,3,44,0.030366,23.053547102588286
12403,12,3,3,44,0.030366,23.053547102588286
12203,12,3,3,43,0.029676,22.529602850256733
12304,12,3,4,43,0.029676,22.529602850256733
12303,12,3,3,42,0.028986,22.005658597925184
12204,12,3,4,41,0.028295,21.481714345593627
12203,12,4,3,40,0.027605,20.957770093262077
12103,12,3,3,40,0.027605,20.957770093262077
12302,12,3,2,38,0.026225,19.909881588598974
12104,12,4,4,37,0.025535,19.38593733626742
12104,12,3,4,35,0.024155,18.33804883160432
12404,12,3,4,34,0.023464,17.814104579272765
12304,12,4,4,34,0.023464,17.814104579272765
12303,12,4,3,33,0.022774,17.290160326941212
12404,12,4,4,30,0.020704,15.718327569946558
12204,12,4,4,29,0.020014,15.194383317615005
