content_id,content_type,content_amount,rarity,count,expectation,estimated_weight
1700,12,2,1,15151,1.309281,991.3888997945376
1961,12,2,2,10644,0.919806,696.4783479250914
1960,12,3,1,10594,0.915486,693.2066533181527
1970,12,3,1,9710,0.839094,635.363092667478
1971,12,2,2,9609,0.830366,628.754269561462
1972,12,2,3,5622,0.485828,367.8693416041773
1961,12,3,2,5214,0.450570,341.17231361155825
1970,12,4,1,5148,0.444867,336.8536767303993
1961,12,4,2,5113,0.441842,334.56349050554223
1970,12,5,1,5111,0.441670,334.4326227212647
1962,12,2,3,4154,0.358970,271.8123879444597
1960,12,5,1,4121,0.356118,269.6530695038802
1960,12,4,1,4018,0.347217,262.9133786135867
1971,12,4,2,3799,0.328292,248.58335623519557
1971,12,3,2,3693,0.319132,241.64736366848572
12301,12,3,1,3023,0.261234,197.80665593550836
12101,12,3,1,2916,0.251988,190.80522947665972
12201,12,3,1,2904,0.250951,190.02002277099447
12401,12,3,1,2891,0.249827,189.16938217319043
12402,12,2,2,1789,0.154597,117.06123303626347
12302,12,2,2,1783,0.154079,116.66862968343082
12102,12,2,2,1764,0.152437,115.42538573279415
12202,12,2,2,1721,0.148721,112.61172837082695
12303,12,2,3,1622,0.140166,106.1337730490885
12304,12,2,4,1604,0.138610,104.95596299059059
12204,12,2,4,1592,0.137573,104.17075628492533
12403,12,2,3,1589,0.137314,103.97445460850902
12104,12,2,4,1571,0.135759,102.79664455001112
12404,12,2,4,1571,0.135759,102.79664455001112
12103,12,2,3,1554,0.134290,101.684268383652
12203,12,2,3,1545,0.133512,101.09536335440305
1962,12,3,3,1451,0.125389,94.94457749335847
1972,12,3,3,1403,0.121241,91.8037506706974
1962,12,4,3,1388,0.119945,90.82224228861581
1972,12,4,3,975,0.084255,63.79804483530289
12301,12,4,1,832,0.071898,54.440998259458475
12301,12,5,1,789,0.068182,51.62734089749126
12401,12,4,1,773,0.066799,50.58039862327091
12101,12,5,1,767,0.066281,50.18779527043828
12101,12,4,1,758,0.065503,49.59889024118933
12201,12,4,1,753,0.065071,49.271720780495464
12401,12,5,1,733,0.063343,47.96304293772002
12201,12,5,1,729,0.062997,47.70130736916493
12402,12,4,2,434,0.037504,28.398309188227135
12202,12,4,2,433,0.037418,28.332875296088364
12102,12,3,2,416,0.035949,27.220499129729237
12302,12,3,2,414,0.035776,27.08963134545169
12302,12,4,2,401,0.034653,26.238990747647648
12102,12,4,2,399,0.034480,26.108122963370107
12202,12,3,2,380,0.032838,24.864879012733436
12402,12,3,2,376,0.032492,24.60314344417835
12203,12,3,3,360,0.031110,23.55620116995799
12403,12,3,3,343,0.029641,22.443825003598864
12404,12,3,4,342,0.029554,22.378391111460093
12303,12,4,3,340,0.029381,22.24752332718255
12103,12,4,3,331,0.028604,21.658618297933597
12103,12,3,3,329,0.028431,21.527750513656052
12403,12,4,3,316,0.027307,20.677109915852014
12304,12,3,4,314,0.027134,20.54624213157447
12104,12,4,4,313,0.027048,20.4808082394357
12204,12,3,4,307,0.026530,20.088204886603062
12104,12,3,4,307,0.026530,20.088204886603062
12303,12,3,3,303,0.026184,19.826469318047977
12203,12,4,3,302,0.026097,19.761035425909203
12404,12,4,4,301,0.026011,19.695601533770432
12204,12,4,4,298,0.025752,19.499299857354114
12304,12,4,4,276,0.023851,18.059754230301127
