name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.455330
Blue Macaron ★1,,1,,5.395564
Gold Macaron ★1,,1,,3.239680
Blue Macaron ★2,,2,,3.187924
Red Macaron ★2,,2,,3.179914
Silver Macaron ★1,,1,,2.865065
School Idol Badge,,1,,2.550832
Silver Macaron ★2,,2,,2.426987
Gold Macaron ★2,,2,,1.944547
Red Macaron ★3,,3,,1.833025
Blue Macaron ★3,,3,,1.817006
Skill Type Beginner Book,,1,,1.540357
Guard Type Beginner Book,,1,,1.370302
Voltage Type Beginner Book,,1,,1.367837
SP Type Beginner Book,,1,,1.353666
Silver Macaron ★3,,3,,0.805299
Gold Macaron ★3,,3,,0.802834
Guard Type Intermediate Book,,2,,0.553296
Voltage Type Intermediate Book,,2,,0.531731
SP Type Intermediate Book,,2,,0.522489
Skill Type Intermediate Book,,2,,0.513247
Skill Type Advanced Book,,3,,0.489834
Guard Type Secret Book,,4,,0.488601
Guard Type Advanced Book,,3,,0.467036
Skill Type Secret Book,,4,,0.460875
SP Type Advanced Book,,3,,0.446704
SP Type Secret Book,,4,,0.444855
Voltage Type Advanced Book,,3,,0.432532
Voltage Type Secret Book,,4,,0.420826
