name,id,rarity,sum,expectation
,,1,,"11,558.803535"
Pink Macaron ★1,,1,,5.553365
Green Macaron ★1,,1,,5.220938
Pink Macaron ★2,,2,,3.301835
Green Macaron ★2,,2,,3.214140
School Idol Badge,,1,,2.621346
Green Macaron ★3,,3,,1.770904
Pink Macaron ★3,,3,,1.758668
Voltage Type Seed,,1,,1.385452
SP Type Seed,,1,,1.356220
Skill Type Seed,,2,,1.287559
Guard Type Seed,,1,,1.269884
SP Type Sprout,,2,,0.549966
Voltage Type Flower,,4,,0.516655
Voltage Type Sprout,,2,,0.511897
Voltage Type Bud,,3,,0.511897
Guard Type Bud,,3,,0.501700
Guard Type Sprout,,2,,0.501700
SP Type Bud,,3,,0.500340
Skill Type Sprout,,2,,0.496261
Skill Type Bud,,3,,0.483345
Skill Type Flower,,4,,0.475867
Guard Type Flower,,4,,0.452073
SP Type Flower,,4,,0.426920
