name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.723810
Red Macaron ★1,,1,,5.699683
Blue Macaron ★1,,1,,5.231746
Purple Macaron ★1,,1,,5.198730
Yellow Macaron ★2,,2,,3.320635
Red Macaron ★2,,2,,3.297778
Blue Macaron ★2,,2,,3.267937
Purple Macaron ★2,,2,,3.240000
Gold Macaron ★1,,1,,3.236825
Silver Macaron ★1,,1,,2.907937
School Idol Badge,,1,,2.515556
Silver Macaron ★2,,2,,2.513016
Gold Macaron ★2,,2,,1.976508
Purple Macaron ★3,,3,,1.782857
Red Macaron ★3,,3,,1.772698
Blue Macaron ★3,,3,,1.723810
Yellow Macaron ★3,,3,,1.679365
Gold Macaron ★3,,3,,0.892063
Silver Macaron ★3,,3,,0.789206
