name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,5.480226
Green Macaron ★1,,1,,5.366102
Green Macaron ★2,,2,,3.328814
Gold Macaron ★1,,1,,3.282486
Pink Macaron ★2,,2,,3.060452
Silver Macaron ★1,,1,,3.024294
School Idol Badge,,1,,2.675706
Silver Macaron ★2,,2,,2.344633
Gold Macaron ★2,,2,,2.057627
Green Macaron ★3,,3,,1.802825
Pink Macaron ★3,,3,,1.787571
Skill Type Beginner Book,,1,,1.420339
SP Type Beginner Book,,1,,1.405650
Voltage Type Beginner Book,,1,,1.351977
Guard Type Beginner Book,,1,,1.300000
Gold Macaron ★3,,3,,0.846328
Silver Macaron ★3,,3,,0.785876
Guard Type Intermediate Book,,2,,0.554237
Skill Type Intermediate Book,,2,,0.541808
SP Type Advanced Book,,3,,0.529379
Voltage Type Intermediate Book,,2,,0.528249
SP Type Intermediate Book,,2,,0.496610
Guard Type Secret Book,,4,,0.488136
Guard Type Advanced Book,,3,,0.487571
Voltage Type Secret Book,,4,,0.480791
Voltage Type Advanced Book,,3,,0.459887
Skill Type Secret Book,,4,,0.459322
Skill Type Advanced Book,,3,,0.440113
SP Type Secret Book,,4,,0.438983
